episode,mission,number,x_position,y_position
2,1,318,632,-720
2,1,319,312,-592
2,1,320,120,-592
2,1,321,128,-584
2,1,322,624,-584
2,1,323,456,-592
2,1,324,632,-592
2,1,325,-288,-544
2,1,326,-224,-544
2,1,327,768,-256
2,1,328,1216,-384
2,1,329,832,-192
2,1,330,1216,-72
2,1,331,888,64
2,1,332,1069,64
2,1,333,640,464
2,1,334,640,216
2,1,335,1728,-71
2,1,336,1984,320
2,1,337,2240,-384
2,1,338,1744,-242
2,1,339,1744,-149
2,1,340,2051,72
2,1,341,2176,-208
2,1,342,1408,-384
2,1,343,1873,-849
2,1,344,1984,-542
2,1,345,2144,-544
2,1,346,1008,-1152
2,1,347,640,-784
2,1,348,640,-1136
2,1,349,1368,-960
2,1,350,1328,-578
2,1,351,1288,-586
2,1,352,1288,-384
2,1,353,1088,-520
2,1,354,1088,-440
2,1,355,640,-632
2,1,356,949,-632
2,1,357,776,-384
2,1,358,640,-568
2,1,359,128,-424
2,1,360,128,-624
2,1,361,128,-592
2,1,362,32,528
2,1,363,632,-632
2,1,364,592,-1088
2,1,365,632,-584
2,1,366,416,-320
2,1,367,352,-288
2,1,368,192,0
2,1,369,352,256
2,1,370,192,128
