episode,mission,number,x_position,y_position
1,4,720,-1440,1856
1,4,721,-1440,1920
1,4,722,-1456,1872
1,4,723,-1456,1904
1,4,724,-832,1792
1,4,725,-704,2176
1,4,726,-448,2048
1,4,727,-384,2048
1,4,728,-192,2048
1,4,729,-192,1920
1,4,730,-384,1856
1,4,731,1792,448
1,4,732,1504,320
1,4,733,1408,1472
1,4,734,1736,1536
1,4,735,1728,1656
1,4,736,1408,1856
1,4,737,1408,1984
1,4,738,1600,1984
1,4,739,1088,320
1,4,740,1301,320
1,4,741,1408,480
1,4,742,1408,1040
1,4,743,704,704
1,4,744,832,832
1,4,745,1184,992
1,4,746,1408,736
1,4,747,1136,1040
1,4,748,1264,656
1,4,749,974,576
1,4,750,704,832
1,4,751,1216,1216
1,4,752,1152,1376
1,4,753,1312,1376
1,4,754,800,1376
1,4,755,704,1219
1,4,756,704,1404
1,4,757,704,-374
1,4,758,704,-502
1,4,759,704,-576
1,4,760,704,192
1,4,761,1726,-320
1,4,762,1472,-120
1,4,763,304,504
1,4,764,576,448
1,4,765,640,576
1,4,766,608,-424
1,4,767,96,0
1,4,768,-32,0
1,4,769,701,-70
1,4,770,-160,1384
1,4,771,-32,1328
1,4,772,-32,1472
1,4,773,-32,1856
1,4,774,-32,1920
1,4,775,640,1824
1,4,776,640,1688
1,4,777,640,768
1,4,778,176,848
1,4,779,200,944
