episode,mission,number,x_position,y_position
3,6,525,2304,1472
3,6,526,2304,1728
3,6,527,1728,1728
3,6,528,832,2944
3,6,529,960,2944
3,6,530,960,3200
3,6,531,832,3200
3,6,532,840,2952
3,6,533,864,3120
3,6,534,928,3120
3,6,535,952,2952
3,6,536,-1536,576
3,6,537,896,2560
3,6,538,832,2624
3,6,539,896,2624
3,6,540,-1280,320
3,6,541,-1280,384
3,6,542,1856,224
3,6,543,1984,224
3,6,544,-1368,96
3,6,545,-1320,88
3,6,546,-1296,56
3,6,547,-1264,80
3,6,548,-1224,72
3,6,549,-1192,96
3,6,550,570,-144
3,6,551,552,418
3,6,552,875,75
3,6,553,984,184
3,6,554,920,248
3,6,555,-96,1264
3,6,556,-832,1264
3,6,557,-1154,993
3,6,558,-1088,479
3,6,559,-832,383
3,6,560,-352,384
3,6,561,-290,180
3,6,562,-147,126
3,6,563,-55,384
3,6,564,-175,136
3,6,565,-232,157
3,6,566,296,872
3,6,567,8,1160
3,6,568,-48,1216
3,6,569,-412,844
3,6,570,-235,1179
3,6,571,-105,1110
3,6,572,-23,1191
3,6,573,-431,863
3,6,574,-329,720
3,6,575,-428,816
3,6,576,-365,770
3,6,577,-1948,803
3,6,578,-1572,1600
3,6,579,-1207,2375
3,6,580,599,-154
3,6,581,-1433,-2233
3,6,582,-2085,-1243
3,6,583,-648,-1448
3,6,584,-1256,-1448
3,6,585,-576,-1376
3,6,586,-1365,-747
3,6,587,-739,-675
3,6,588,-408,-87
3,6,589,-408,-1208
3,6,590,-472,-1156
3,6,591,-536,-1193
3,6,592,-576,-896
3,6,593,-2266,128
3,6,594,-1485,128
3,6,595,-1458,-104
3,6,596,-1483,115
3,6,597,-1364,100
3,6,598,-344,-1144
3,6,599,568,-231
3,6,600,512,-288
3,6,601,617,-182
3,6,602,299,-500
3,6,603,235,-564
3,6,604,2457,-3072
3,6,605,-524,-3400
3,6,606,3167,-1999
3,6,607,-1075,-2776
3,6,608,-344,-1711
3,6,609,-344,-1280
3,6,610,-442,-1599
3,6,611,-408,-1280
3,6,612,936,-1280
3,6,613,832,-1280
3,6,614,2081,-1280
3,6,615,1881,-1792
3,6,616,960,-1288
3,6,617,1440,-1280
3,6,618,856,-1392
3,6,619,2184,-1016
3,6,620,1520,-832
3,6,621,1864,-696
3,6,622,1848,-680
3,6,623,1808,-640
3,6,624,1440,-640
3,6,625,1568,-400
3,6,626,1624,-456
3,6,627,1544,-376
3,6,628,1440,-808
3,6,629,1440,-776
3,6,630,785,-992
3,6,631,774,-889
3,6,632,896,-768
3,6,633,1016,-647
3,6,634,964,-880
3,6,635,1096,72
3,6,636,1008,160
3,6,637,2006,982
3,6,638,1552,1264
3,6,639,1158,870
3,6,640,288,1264
3,6,641,488,1064
3,6,642,2925,1901
3,6,643,1062,2105
3,6,644,1736,2944
3,6,645,1556,2720
3,6,646,696,2624
3,6,647,696,2720
3,6,648,960,3392
3,6,649,-144,3392
3,6,650,875,3200
3,6,651,916,3200
3,6,652,960,2952
3,6,653,838,2944
3,6,654,705,1264
3,6,655,-229,2651
3,6,656,-1089,2624
3,6,657,-289,2740
3,6,658,-124,2496
3,6,659,-38,2368
3,6,660,512,2376
3,6,661,568,2368
3,6,662,456,2368
3,6,663,448,2488
3,6,664,576,2488
3,6,665,2374,-448
3,6,666,2829,-448
3,6,667,3505,-448
3,6,668,3016,-512
3,6,669,3016,-448
3,6,670,3384,-568
3,6,671,3224,-512
3,6,672,2992,-520
3,6,673,3128,-192
3,6,674,2909,-256
3,6,675,3128,-256
3,6,676,3056,-304
3,6,677,3304,-264
3,6,678,3320,-264
3,6,679,3304,-392
3,6,680,3208,-384
3,6,681,3059,1661
3,6,682,3844,250
3,6,683,1984,-320
3,6,684,2416,184
3,6,685,1208,184
3,6,686,1632,-352
3,6,687,1984,512
3,6,688,2229,640
3,6,689,2104,832
3,6,690,2368,704
