episode,mission,seg_count,first_seg
1,2,4,574
1,2,4,578
1,2,4,582
1,2,2,586
1,2,2,588
1,2,6,590
1,2,2,596
1,2,3,598
1,2,1,601
1,2,3,602
1,2,2,605
1,2,1,607
1,2,4,608
1,2,2,612
1,2,2,614
1,2,3,616
1,2,1,619
1,2,4,620
1,2,4,624
1,2,3,628
1,2,3,631
1,2,3,634
1,2,3,637
1,2,4,640
1,2,3,644
1,2,2,647
1,2,3,649
1,2,4,652
1,2,4,656
1,2,4,660
1,2,4,664
1,2,4,668
1,2,4,672
1,2,1,676
1,2,4,677
1,2,6,681
1,2,1,687
1,2,1,688
1,2,2,689
1,2,4,691
1,2,4,695
1,2,3,699
1,2,4,702
1,2,5,706
1,2,3,711
1,2,1,714
1,2,1,715
1,2,1,716
1,2,1,717
1,2,1,718
1,2,1,719
1,2,1,720
1,2,4,721
1,2,3,725
1,2,2,728
1,2,4,730
1,2,3,734
1,2,2,737
1,2,2,739
1,2,4,741
1,2,4,745
1,2,2,749
1,2,4,751
1,2,4,755
1,2,2,759
1,2,6,761
1,2,5,767
1,2,3,772
1,2,4,775
1,2,2,779
1,2,4,781
1,2,4,785
1,2,7,789
1,2,3,796
1,2,3,799
1,2,2,802
1,2,1,804
1,2,3,805
1,2,3,808
1,2,1,811
1,2,2,812
1,2,6,814
1,2,4,820
1,2,8,824
1,2,4,832
1,2,5,836
1,2,6,841
1,2,6,847
1,2,6,853
1,2,2,859
1,2,4,861
1,2,4,865
1,2,1,869
1,2,3,870
1,2,4,873
1,2,4,877
1,2,3,881
1,2,4,884
1,2,3,888
1,2,4,891
1,2,4,895
1,2,4,899
1,2,3,903
1,2,4,906
1,2,4,910
1,2,2,914
1,2,4,916
1,2,3,920
1,2,1,923
1,2,4,924
1,2,3,928
1,2,1,931
1,2,4,932
1,2,1,936
1,2,1,937
1,2,3,938
1,2,4,941
1,2,1,945
1,2,2,946
1,2,4,948
1,2,5,952
1,2,2,957
1,2,5,959
1,2,5,964
1,2,3,969
1,2,3,972
1,2,2,975
1,2,2,977
1,2,4,979
1,2,3,983
1,2,4,986
1,2,4,990
1,2,4,994
1,2,4,998
1,2,4,1002
1,2,3,1006
1,2,2,1009
1,2,4,1011
1,2,6,1015
1,2,2,1021
1,2,4,1023
1,2,4,1027
1,2,1,1031
1,2,3,1032
1,2,2,1035
1,2,7,1037
1,2,3,1044
1,2,5,1047
1,2,1,1052
1,2,6,1053
1,2,3,1059
1,2,4,1062
1,2,1,1066
1,2,2,1067
1,2,4,1069
1,2,1,1073
1,2,3,1074
1,2,1,1077
1,2,4,1078
1,2,2,1082
1,2,3,1084
1,2,3,1087
1,2,3,1090
1,2,3,1093
1,2,4,1096
1,2,1,1100
1,2,3,1101
1,2,3,1104
1,2,2,1107
1,2,2,1109
1,2,6,1111
1,2,1,1117
1,2,2,1118
1,2,4,1120
1,2,4,1124
1,2,1,1128
1,2,3,1129
1,2,1,1132
1,2,3,1133
1,2,3,1136
1,2,2,1139
1,2,2,1141
1,2,4,1143
1,2,2,1147
1,2,2,1149
1,2,2,1151
1,2,3,1153
1,2,4,1156
1,2,4,1160
1,2,4,1164
1,2,3,1168
1,2,5,1171
1,2,1,1176
1,2,5,1177
1,2,4,1182
1,2,5,1186
1,2,4,1191
1,2,4,1195
1,2,4,1199
1,2,4,1203
1,2,4,1207
1,2,4,1211
1,2,4,1215
1,2,5,1219
1,2,6,1224
1,2,2,1230
1,2,3,1232
1,2,4,1235
1,2,4,1239
1,2,4,1243
1,2,6,1247
1,2,5,1253
1,2,3,1258
1,2,4,1261
1,2,3,1265
1,2,4,1268
1,2,2,1272
1,2,2,1274
1,2,4,1276
1,2,3,1280
1,2,4,1283
1,2,2,1287
1,2,3,1289
1,2,4,1292
1,2,1,1296
1,2,3,1297
1,2,6,1300
1,2,4,1306
1,2,4,1310
1,2,2,1314
1,2,4,1316
1,2,1,1320
1,2,1,1321
1,2,1,1322
1,2,1,1323
1,2,1,1324
1,2,4,1325
1,2,6,1329
1,2,4,1335
1,2,4,1339
1,2,6,1343
1,2,4,1349
1,2,6,1353
1,2,4,1359
1,2,6,1363
1,2,6,1369
1,2,3,1375
1,2,3,1378
1,2,4,1381
1,2,4,1385
1,2,4,1389
1,2,4,1393
1,2,4,1397
1,2,3,1401
1,2,4,1404
1,2,3,1408
1,2,5,1411
1,2,4,1416
1,2,4,1420
1,2,5,1424
1,2,4,1429
1,2,4,1433
1,2,4,1437
1,2,4,1441
1,2,4,1445
1,2,4,1449
1,2,6,1453
1,2,4,1459
