episode,mission,seg_count,first_seg
3,6,3,717
3,6,3,720
3,6,2,723
3,6,1,725
3,6,4,726
3,6,2,730
3,6,3,732
3,6,3,735
3,6,4,738
3,6,4,742
3,6,2,746
3,6,1,748
3,6,4,749
3,6,1,753
3,6,4,754
3,6,3,758
3,6,2,761
3,6,3,763
3,6,3,766
3,6,1,769
3,6,1,770
3,6,4,771
3,6,3,775
3,6,2,778
3,6,1,780
3,6,4,781
3,6,3,785
3,6,4,788
3,6,2,792
3,6,3,794
3,6,4,797
3,6,5,801
3,6,2,806
3,6,2,808
3,6,1,810
3,6,4,811
3,6,4,815
3,6,4,819
3,6,4,823
3,6,4,827
3,6,4,831
3,6,1,835
3,6,4,836
3,6,4,840
3,6,1,844
3,6,2,845
3,6,3,847
3,6,4,850
3,6,2,854
3,6,4,856
3,6,3,860
3,6,4,863
3,6,1,867
3,6,4,868
3,6,1,872
3,6,2,873
3,6,2,875
3,6,1,877
3,6,3,878
3,6,4,881
3,6,2,885
3,6,2,887
3,6,4,889
3,6,3,893
3,6,4,896
3,6,1,900
3,6,4,901
3,6,3,905
3,6,3,908
3,6,2,911
3,6,3,913
3,6,3,916
3,6,2,919
3,6,4,921
3,6,4,925
3,6,1,929
3,6,2,930
3,6,3,932
3,6,3,935
3,6,4,938
3,6,4,942
3,6,4,946
3,6,4,950
3,6,4,954
3,6,1,958
3,6,3,959
3,6,1,962
3,6,1,963
3,6,9,964
3,6,4,973
3,6,1,977
3,6,1,978
3,6,9,979
3,6,5,988
3,6,4,993
3,6,6,997
3,6,4,1003
3,6,4,1007
3,6,2,1011
3,6,1,1013
3,6,2,1014
3,6,3,1016
3,6,1,1019
3,6,3,1020
3,6,3,1023
3,6,3,1026
3,6,4,1029
3,6,3,1033
3,6,1,1036
3,6,1,1037
3,6,5,1038
3,6,1,1043
3,6,3,1044
3,6,4,1047
3,6,1,1051
3,6,4,1052
3,6,3,1056
3,6,4,1059
3,6,1,1063
3,6,3,1064
3,6,2,1067
3,6,1,1069
3,6,5,1070
3,6,1,1075
3,6,3,1076
3,6,3,1079
3,6,4,1082
3,6,2,1086
3,6,2,1088
3,6,4,1090
3,6,3,1094
3,6,4,1097
3,6,2,1101
3,6,1,1103
3,6,2,1104
3,6,1,1106
3,6,1,1107
