episode,mission,seg_count,first_seg
1,6,7,451
1,6,4,458
1,6,1,462
1,6,6,463
1,6,4,469
1,6,4,473
1,6,4,477
1,6,4,481
1,6,4,485
1,6,4,489
1,6,4,493
1,6,4,497
1,6,4,501
1,6,2,505
1,6,7,507
1,6,4,514
1,6,4,518
1,6,4,522
1,6,3,526
1,6,2,529
1,6,1,531
1,6,1,532
1,6,1,533
1,6,1,534
1,6,1,535
1,6,2,536
1,6,4,538
1,6,2,542
1,6,1,544
1,6,1,545
1,6,4,546
1,6,4,550
1,6,2,554
1,6,2,556
1,6,2,558
1,6,1,560
1,6,4,561
1,6,4,565
1,6,4,569
1,6,4,573
1,6,2,577
1,6,1,579
1,6,4,580
1,6,4,584
1,6,4,588
1,6,4,592
1,6,3,596
1,6,2,599
1,6,1,601
1,6,2,602
1,6,3,604
1,6,1,607
1,6,1,608
1,6,1,609
1,6,1,610
1,6,1,611
1,6,3,612
1,6,6,615
1,6,6,621
1,6,2,627
1,6,4,629
1,6,6,633
1,6,4,639
1,6,5,643
1,6,3,648
1,6,1,651
1,6,4,652
1,6,4,656
1,6,4,660
1,6,4,664
1,6,4,668
1,6,4,672
1,6,4,676
1,6,4,680
1,6,4,684
1,6,4,688
1,6,3,692
1,6,5,695
1,6,2,700
1,6,1,702
1,6,1,703
1,6,1,704
1,6,3,705
1,6,6,708
1,6,3,714
1,6,3,717
1,6,3,720
1,6,3,723
1,6,4,726
1,6,4,730
1,6,4,734
1,6,4,738
1,6,4,742
1,6,4,746
1,6,4,750
1,6,4,754
1,6,4,758
1,6,4,762
1,6,4,766
1,6,4,770
1,6,1,774
1,6,3,775
1,6,6,778
1,6,3,784
1,6,2,787
1,6,4,789
1,6,3,793
1,6,1,796
1,6,1,797
1,6,1,798
1,6,1,799
1,6,1,800
1,6,1,801
1,6,2,802
1,6,5,804
1,6,4,809
1,6,2,813
1,6,1,815
1,6,1,816
1,6,1,817
1,6,1,818
1,6,1,819
1,6,3,820
1,6,9,823
1,6,2,832
1,6,5,834
1,6,3,839
1,6,3,842
1,6,3,845
1,6,3,848
1,6,4,851
1,6,6,855
1,6,2,861
1,6,3,863
1,6,4,866
1,6,3,870
1,6,4,873
1,6,3,877
1,6,4,880
1,6,3,884
1,6,6,887
1,6,3,893
1,6,4,896
1,6,4,900
1,6,4,904
1,6,4,908
1,6,3,912
1,6,4,915
1,6,4,919
1,6,4,923
1,6,4,927
1,6,2,931
1,6,3,933
1,6,4,936
1,6,1,940
1,6,2,941
1,6,1,943
1,6,6,944
1,6,5,950
1,6,4,955
1,6,3,959
1,6,5,962
1,6,6,967
1,6,4,973
1,6,1,977
1,6,4,978
1,6,2,982
1,6,3,984
1,6,6,987
1,6,5,993
1,6,3,998
1,6,5,1001
1,6,4,1006
1,6,1,1010
1,6,1,1011
1,6,1,1012
1,6,1,1013
1,6,3,1014
1,6,4,1017
1,6,3,1021
1,6,1,1024
1,6,3,1025
1,6,1,1028
1,6,1,1029
1,6,4,1030
1,6,2,1034
1,6,4,1036
1,6,2,1040
1,6,2,1042
1,6,3,1044
1,6,2,1047
1,6,4,1049
1,6,2,1053
1,6,5,1055
1,6,1,1060
1,6,6,1061
1,6,3,1067
1,6,3,1070
1,6,1,1073
1,6,9,1074
1,6,3,1083
1,6,4,1086
1,6,3,1090
1,6,2,1093
1,6,4,1095
1,6,1,1099
1,6,6,1100
1,6,9,1106
1,6,4,1115
1,6,1,1119
1,6,4,1120
1,6,4,1124
1,6,4,1128
1,6,4,1132
1,6,3,1136
1,6,1,1139
1,6,3,1140
1,6,4,1143
1,6,4,1147
1,6,4,1151
1,6,4,1155
1,6,4,1159
1,6,3,1163
1,6,3,1166
1,6,2,1169
1,6,4,1171
1,6,3,1175
1,6,3,1178
1,6,6,1181
1,6,3,1187
1,6,3,1190
1,6,1,1193
1,6,4,1194
1,6,4,1198
1,6,5,1202
1,6,1,1207
1,6,2,1208
1,6,3,1210
1,6,3,1213
1,6,5,1216
1,6,3,1221
1,6,4,1224
1,6,5,1228
1,6,3,1233
1,6,4,1236
1,6,2,1240
1,6,3,1242
1,6,1,1245
1,6,4,1246
1,6,4,1250
1,6,4,1254
1,6,1,1258
1,6,1,1259
1,6,6,1260
1,6,1,1266
1,6,5,1267
1,6,4,1272
1,6,1,1276
1,6,1,1277
1,6,3,1278
1,6,3,1281
1,6,2,1284
1,6,4,1286
1,6,2,1290
1,6,1,1292
1,6,1,1293
1,6,1,1294
1,6,1,1295
1,6,1,1296
1,6,2,1297
1,6,2,1299
1,6,4,1301
1,6,4,1305
1,6,2,1309
1,6,1,1311
1,6,4,1312
1,6,1,1316
1,6,5,1317
1,6,2,1322
1,6,1,1324
1,6,1,1325
1,6,1,1326
1,6,1,1327
1,6,1,1328
1,6,2,1329
1,6,4,1331
1,6,3,1335
1,6,4,1338
1,6,2,1342
1,6,4,1344
1,6,4,1348
1,6,5,1352
1,6,4,1357
1,6,5,1361
1,6,2,1366
1,6,2,1368
1,6,3,1370
1,6,6,1373
1,6,3,1379
1,6,4,1382
1,6,4,1386
1,6,2,1390
1,6,5,1392
1,6,4,1397
1,6,2,1401
1,6,4,1403
1,6,1,1407
1,6,2,1408
1,6,4,1410
1,6,4,1414
1,6,1,1418
1,6,4,1419
1,6,6,1423
1,6,4,1429
1,6,4,1433
1,6,4,1437
1,6,4,1441
1,6,4,1445
1,6,4,1449
1,6,3,1453
1,6,4,1456
1,6,4,1460
1,6,3,1464
1,6,5,1467
1,6,1,1472
1,6,4,1473
1,6,2,1477
1,6,4,1479
1,6,4,1483
1,6,2,1487
1,6,4,1489
1,6,4,1493
1,6,3,1497
1,6,1,1500
1,6,4,1501
1,6,4,1505
1,6,4,1509
1,6,4,1513
1,6,4,1517
1,6,4,1521
1,6,3,1525
1,6,4,1528
1,6,4,1532
1,6,4,1536
1,6,1,1540
1,6,6,1541
1,6,3,1547
1,6,4,1550
1,6,3,1554
1,6,3,1557
1,6,2,1560
1,6,2,1562
1,6,2,1564
1,6,6,1566
1,6,2,1572
1,6,8,1574
1,6,4,1582
1,6,4,1586
1,6,3,1590
1,6,3,1593
1,6,5,1596
1,6,4,1601
1,6,2,1605
1,6,2,1607
1,6,1,1609
1,6,2,1610
1,6,3,1612
1,6,3,1615
1,6,3,1618
1,6,3,1621
1,6,4,1624
1,6,1,1628
1,6,2,1629
1,6,3,1631
1,6,1,1634
1,6,4,1635
1,6,2,1639
1,6,1,1641
1,6,3,1642
1,6,2,1645
1,6,4,1647
1,6,1,1651
1,6,3,1652
1,6,3,1655
1,6,1,1658
1,6,3,1659
1,6,3,1662
1,6,2,1665
1,6,2,1667
1,6,1,1669
1,6,3,1670
1,6,3,1673
1,6,4,1676
1,6,1,1680
1,6,3,1681
1,6,1,1684
1,6,3,1685
1,6,4,1688
1,6,1,1692
1,6,3,1693
1,6,5,1696
1,6,4,1701
1,6,2,1705
1,6,1,1707
1,6,1,1708
1,6,1,1709
1,6,6,1710
1,6,4,1716
1,6,4,1720
1,6,1,1724
1,6,2,1725
1,6,4,1727
1,6,1,1731
1,6,4,1732
1,6,1,1736
1,6,3,1737
1,6,3,1740
1,6,4,1743
1,6,4,1747
1,6,3,1751
1,6,3,1754
1,6,2,1757
1,6,3,1759
1,6,5,1762
1,6,1,1767
1,6,2,1768
1,6,2,1770
1,6,1,1772
1,6,4,1773
1,6,4,1777
1,6,2,1781
1,6,2,1783
1,6,4,1785
1,6,5,1789
1,6,2,1794
1,6,2,1796
1,6,1,1798
1,6,5,1799
1,6,2,1804
1,6,3,1806
1,6,4,1809
1,6,3,1813
1,6,4,1816
1,6,1,1820
1,6,1,1821
1,6,3,1822
1,6,3,1825
1,6,5,1828
1,6,1,1833
1,6,2,1834
1,6,4,1836
1,6,3,1840
1,6,2,1843
1,6,3,1845
1,6,2,1848
1,6,3,1850
1,6,4,1853
1,6,1,1857
1,6,1,1858
1,6,3,1859
