episode,mission,seg_count,first_seg
3,7,3,564
3,7,3,567
3,7,2,570
3,7,1,572
3,7,3,573
3,7,4,576
3,7,4,580
3,7,1,584
3,7,2,585
3,7,2,587
3,7,4,589
3,7,3,593
3,7,3,596
3,7,1,599
3,7,2,600
3,7,2,602
3,7,4,604
3,7,2,608
3,7,4,610
3,7,1,614
3,7,3,615
3,7,3,618
3,7,3,621
3,7,3,624
3,7,3,627
3,7,4,630
3,7,3,634
3,7,4,637
3,7,3,641
3,7,1,644
3,7,3,645
3,7,2,648
3,7,3,650
3,7,2,653
3,7,1,655
3,7,5,656
3,7,1,661
3,7,1,662
3,7,1,663
3,7,5,664
3,7,1,669
3,7,2,670
3,7,1,672
3,7,3,673
3,7,6,676
3,7,1,682
3,7,2,683
3,7,1,685
3,7,3,686
3,7,1,689
3,7,4,690
3,7,1,694
3,7,1,695
3,7,1,696
3,7,2,697
3,7,2,699
3,7,1,701
3,7,1,702
3,7,2,703
3,7,4,705
3,7,1,709
3,7,2,710
3,7,2,712
3,7,4,714
3,7,1,718
3,7,1,719
3,7,3,720
3,7,4,723
3,7,2,727
3,7,1,729
3,7,4,730
3,7,4,734
3,7,1,738
3,7,3,739
3,7,1,742
3,7,1,743
3,7,4,744
3,7,3,748
3,7,5,751
3,7,1,756
3,7,2,757
3,7,2,759
3,7,3,761
3,7,2,764
3,7,3,766
3,7,4,769
3,7,4,773
3,7,1,777
3,7,3,778
3,7,3,781
3,7,1,784
3,7,3,785
3,7,2,788
3,7,3,790
3,7,1,793
3,7,1,794
3,7,2,795
3,7,3,797
3,7,3,800
3,7,3,803
3,7,2,806
3,7,4,808
3,7,3,812
3,7,3,815
3,7,4,818
3,7,3,822
3,7,1,825
3,7,2,826
3,7,6,828
3,7,2,834
3,7,3,836
3,7,4,839
3,7,5,843
3,7,4,848
3,7,4,852
3,7,2,856
3,7,4,858
3,7,4,862
3,7,1,866
3,7,4,867
3,7,4,871
3,7,4,875
3,7,3,879
3,7,2,882
3,7,2,884
3,7,2,886
3,7,1,888
3,7,3,889
3,7,6,892
3,7,4,898
3,7,3,902
3,7,3,905
3,7,2,908
3,7,3,910
3,7,3,913
3,7,1,916
3,7,1,917
3,7,1,918
3,7,1,919
3,7,1,920
3,7,1,921
3,7,3,922
3,7,1,925
3,7,2,926
3,7,4,928
3,7,2,932
3,7,2,934
3,7,4,936
3,7,4,940
3,7,6,944
3,7,2,950
3,7,3,952
3,7,4,955
3,7,4,959
3,7,4,963
3,7,3,967
3,7,4,970
3,7,1,974
3,7,4,975
3,7,4,979
3,7,4,983
3,7,2,987
3,7,1,989
3,7,1,990
3,7,2,991
3,7,1,993
3,7,1,994
3,7,5,995
3,7,2,1000
3,7,4,1002
3,7,3,1006
3,7,4,1009
3,7,3,1013
3,7,3,1016
3,7,3,1019
3,7,2,1022
3,7,1,1024
3,7,4,1025
3,7,3,1029
3,7,2,1032
3,7,4,1034
3,7,1,1038
3,7,4,1039
3,7,3,1043
3,7,1,1046
3,7,5,1047
3,7,3,1052
3,7,1,1055
3,7,4,1056
3,7,1,1060
3,7,4,1061
3,7,4,1065
3,7,4,1069
3,7,1,1073
3,7,1,1074
3,7,4,1075
3,7,1,1079
3,7,4,1080
3,7,1,1084
3,7,1,1085
3,7,1,1086
3,7,4,1087
3,7,4,1091
3,7,3,1095
3,7,1,1098
3,7,1,1099
3,7,1,1100
3,7,4,1101
3,7,4,1105
3,7,3,1109
3,7,4,1112
3,7,3,1116
3,7,3,1119
3,7,6,1122
3,7,4,1128
3,7,1,1132
3,7,4,1133
3,7,3,1137
3,7,4,1140
3,7,1,1144
3,7,2,1145
3,7,1,1147
3,7,3,1148
3,7,6,1151
3,7,4,1157
3,7,4,1161
3,7,4,1165
3,7,4,1169
3,7,4,1173
3,7,1,1177
3,7,2,1178
3,7,5,1180
3,7,1,1185
3,7,5,1186
3,7,4,1191
3,7,4,1195
3,7,4,1199
3,7,5,1203
3,7,1,1208
3,7,2,1209
3,7,3,1211
3,7,3,1214
3,7,5,1217
3,7,8,1222
3,7,4,1230
3,7,4,1234
3,7,4,1238
3,7,4,1242
3,7,2,1246
3,7,4,1248
3,7,5,1252
3,7,5,1257
3,7,4,1262
3,7,1,1266
3,7,4,1267
3,7,3,1271
3,7,4,1274
3,7,3,1278
3,7,2,1281
3,7,5,1283
3,7,4,1288
3,7,4,1292
3,7,1,1296
3,7,1,1297
3,7,1,1298
3,7,4,1299
3,7,4,1303
3,7,2,1307
3,7,1,1309
3,7,1,1310
3,7,5,1311
3,7,4,1316
3,7,5,1320
3,7,4,1325
