episode,mission,seg_count,first_seg
1,4,4,909
1,4,4,913
1,4,2,917
1,4,2,919
1,4,2,921
1,4,3,923
1,4,5,926
1,4,2,931
1,4,6,933
1,4,3,939
1,4,5,942
1,4,4,947
1,4,4,951
1,4,3,955
1,4,4,958
1,4,4,962
1,4,3,966
1,4,3,969
1,4,10,972
1,4,6,982
1,4,1,988
1,4,3,989
1,4,5,992
1,4,2,997
1,4,4,999
1,4,4,1003
1,4,4,1007
1,4,3,1011
1,4,2,1014
1,4,4,1016
1,4,2,1020
1,4,2,1022
1,4,2,1024
1,4,1,1026
1,4,4,1027
1,4,2,1031
1,4,1,1033
1,4,1,1034
1,4,3,1035
1,4,2,1038
1,4,3,1040
1,4,1,1043
1,4,3,1044
1,4,3,1047
1,4,3,1050
1,4,2,1053
1,4,3,1055
1,4,2,1058
1,4,3,1060
1,4,3,1063
1,4,4,1066
1,4,2,1070
1,4,2,1072
1,4,4,1074
1,4,4,1078
1,4,3,1082
1,4,4,1085
1,4,4,1089
1,4,2,1093
1,4,2,1095
1,4,3,1097
1,4,6,1100
1,4,4,1106
1,4,4,1110
1,4,4,1114
1,4,2,1118
1,4,2,1120
1,4,4,1122
1,4,4,1126
1,4,3,1130
1,4,3,1133
1,4,1,1136
1,4,3,1137
1,4,2,1140
1,4,8,1142
1,4,3,1150
1,4,3,1153
1,4,1,1156
1,4,1,1157
1,4,6,1158
1,4,4,1164
1,4,4,1168
