episode,mission,seg_count,first_seg
1,5,4,590
1,5,4,594
1,5,4,598
1,5,4,602
1,5,2,606
1,5,4,608
1,5,4,612
1,5,3,616
1,5,1,619
1,5,3,620
1,5,1,623
1,5,3,624
1,5,3,627
1,5,2,630
1,5,1,632
1,5,1,633
1,5,3,634
1,5,5,637
1,5,4,642
1,5,3,646
1,5,2,649
1,5,3,651
1,5,5,654
1,5,3,659
1,5,3,662
1,5,4,665
1,5,2,669
1,5,4,671
1,5,2,675
1,5,2,677
1,5,3,679
1,5,4,682
1,5,1,686
1,5,4,687
1,5,1,691
1,5,4,692
1,5,3,696
1,5,7,699
1,5,1,706
1,5,4,707
1,5,7,711
1,5,3,718
1,5,1,721
1,5,4,722
1,5,2,726
1,5,4,728
1,5,4,732
1,5,6,736
1,5,3,742
1,5,2,745
1,5,2,747
1,5,1,749
1,5,3,750
1,5,4,753
1,5,5,757
1,5,1,762
1,5,1,763
1,5,2,764
1,5,1,766
1,5,1,767
1,5,4,768
1,5,2,772
1,5,2,774
1,5,3,776
1,5,4,779
1,5,1,783
1,5,2,784
1,5,3,786
1,5,3,789
1,5,4,792
1,5,3,796
1,5,2,799
1,5,4,801
1,5,3,805
1,5,3,808
1,5,3,811
1,5,4,814
1,5,3,818
1,5,5,821
1,5,2,826
1,5,3,828
1,5,5,831
1,5,1,836
1,5,2,837
1,5,1,839
1,5,3,840
1,5,3,843
1,5,5,846
1,5,2,851
1,5,1,853
1,5,1,854
1,5,1,855
1,5,1,856
1,5,1,857
1,5,2,858
1,5,1,860
1,5,1,861
1,5,1,862
1,5,1,863
1,5,1,864
1,5,3,865
1,5,1,868
1,5,3,869
1,5,1,872
1,5,2,873
1,5,2,875
1,5,1,877
1,5,1,878
1,5,1,879
1,5,1,880
1,5,1,881
1,5,1,882
1,5,2,883
1,5,1,885
1,5,1,886
1,5,1,887
1,5,1,888
1,5,1,889
1,5,4,890
1,5,1,894
1,5,3,895
1,5,4,898
1,5,1,902
1,5,1,903
1,5,1,904
1,5,1,905
1,5,1,906
1,5,1,907
1,5,4,908
1,5,4,912
1,5,4,916
1,5,2,920
1,5,4,922
1,5,3,926
1,5,3,929
1,5,1,932
1,5,2,933
1,5,1,935
1,5,1,936
1,5,5,937
1,5,5,942
1,5,1,947
1,5,4,948
1,5,4,952
1,5,3,956
1,5,4,959
1,5,3,963
1,5,4,966
1,5,4,970
1,5,1,974
1,5,2,975
1,5,4,977
1,5,2,981
1,5,1,983
1,5,4,984
1,5,2,988
1,5,1,990
1,5,1,991
1,5,1,992
1,5,1,993
1,5,1,994
1,5,1,995
1,5,3,996
1,5,2,999
1,5,4,1001
1,5,4,1005
1,5,5,1009
1,5,1,1014
1,5,1,1015
1,5,4,1016
1,5,4,1020
1,5,4,1024
1,5,1,1028
1,5,2,1029
1,5,4,1031
1,5,2,1035
1,5,2,1037
1,5,4,1039
1,5,5,1043
1,5,4,1048
1,5,5,1052
1,5,2,1057
1,5,4,1059
1,5,4,1063
1,5,2,1067
1,5,4,1069
1,5,4,1073
1,5,4,1077
1,5,4,1081
1,5,6,1085
1,5,4,1091
1,5,4,1095
1,5,6,1099
1,5,6,1105
1,5,4,1111
1,5,1,1115
1,5,6,1116
1,5,4,1122
1,5,4,1126
1,5,7,1130
1,5,4,1137
