episode,mission,seg_count,first_seg
2,4,3,892
2,4,4,895
2,4,4,899
2,4,4,903
2,4,4,907
2,4,4,911
2,4,4,915
2,4,4,919
2,4,2,923
2,4,4,925
2,4,4,929
2,4,4,933
2,4,4,937
2,4,3,941
2,4,4,944
2,4,4,948
2,4,6,952
2,4,4,958
2,4,5,962
2,4,4,967
2,4,2,971
2,4,8,973
2,4,1,981
2,4,4,982
2,4,3,986
2,4,3,989
2,4,3,992
2,4,2,995
2,4,4,997
2,4,3,1001
2,4,3,1004
2,4,3,1007
2,4,1,1010
2,4,3,1011
2,4,4,1014
2,4,4,1018
2,4,4,1022
2,4,1,1026
2,4,1,1027
2,4,4,1028
2,4,3,1032
2,4,2,1035
2,4,2,1037
2,4,3,1039
2,4,2,1042
2,4,4,1044
2,4,2,1048
2,4,1,1050
2,4,4,1051
2,4,3,1055
2,4,3,1058
2,4,7,1061
2,4,3,1068
2,4,4,1071
2,4,6,1075
2,4,4,1081
2,4,2,1085
2,4,3,1087
2,4,4,1090
2,4,5,1094
2,4,2,1099
2,4,3,1101
2,4,3,1104
2,4,2,1107
2,4,2,1109
2,4,4,1111
2,4,5,1115
2,4,3,1120
2,4,2,1123
2,4,2,1125
2,4,3,1127
2,4,3,1130
2,4,3,1133
2,4,2,1136
2,4,5,1138
2,4,3,1143
2,4,6,1146
2,4,3,1152
2,4,2,1155
2,4,6,1157
2,4,3,1163
2,4,4,1166
2,4,7,1170
2,4,3,1177
2,4,1,1180
2,4,5,1181
2,4,1,1186
2,4,4,1187
2,4,5,1191
2,4,1,1196
2,4,2,1197
2,4,4,1199
2,4,1,1203
2,4,4,1204
2,4,1,1208
2,4,2,1209
2,4,4,1211
2,4,4,1215
2,4,3,1219
2,4,3,1222
2,4,1,1225
2,4,2,1226
2,4,2,1228
2,4,4,1230
2,4,3,1234
2,4,1,1237
2,4,2,1238
2,4,6,1240
2,4,4,1246
2,4,4,1250
2,4,4,1254
2,4,3,1258
2,4,3,1261
2,4,3,1264
2,4,3,1267
2,4,4,1270
2,4,4,1274
2,4,3,1278
2,4,4,1281
2,4,4,1285
2,4,4,1289
2,4,2,1293
2,4,3,1295
2,4,4,1298
2,4,6,1302
2,4,1,1308
2,4,1,1309
2,4,4,1310
2,4,1,1314
2,4,4,1315
2,4,2,1319
2,4,2,1321
2,4,3,1323
2,4,3,1326
2,4,3,1329
2,4,6,1332
2,4,3,1338
2,4,1,1341
2,4,3,1342
2,4,3,1345
2,4,5,1348
2,4,3,1353
2,4,1,1356
2,4,5,1357
2,4,2,1362
2,4,4,1364
2,4,1,1368
2,4,3,1369
2,4,3,1372
2,4,1,1375
2,4,4,1376
2,4,4,1380
2,4,4,1384
2,4,3,1388
2,4,2,1391
2,4,3,1393
2,4,4,1396
2,4,3,1400
2,4,2,1403
2,4,2,1405
2,4,1,1407
2,4,1,1408
2,4,4,1409
2,4,1,1413
2,4,1,1414
2,4,4,1415
2,4,2,1419
2,4,2,1421
2,4,4,1423
2,4,3,1427
2,4,4,1430
2,4,3,1434
2,4,2,1437
2,4,3,1439
2,4,3,1442
2,4,3,1445
2,4,5,1448
2,4,3,1453
2,4,2,1456
2,4,4,1458
2,4,3,1462
2,4,3,1465
2,4,3,1468
2,4,4,1471
2,4,3,1475
2,4,2,1478
2,4,4,1480
2,4,4,1484
2,4,1,1488
2,4,4,1489
2,4,1,1493
2,4,3,1494
2,4,3,1497
2,4,4,1500
2,4,7,1504
2,4,6,1511
2,4,4,1517
2,4,4,1521
2,4,5,1525
2,4,4,1530
2,4,4,1534
2,4,4,1538
2,4,6,1542
2,4,4,1548
2,4,4,1552
2,4,4,1556
2,4,3,1560
2,4,4,1563
2,4,2,1567
2,4,4,1569
2,4,5,1573
2,4,4,1578
2,4,4,1582
2,4,2,1586
2,4,1,1588
