episode,mission,seg_count,first_seg
3,4,3,854
3,4,3,857
3,4,4,860
3,4,4,864
3,4,1,868
3,4,4,869
3,4,1,873
3,4,3,874
3,4,1,877
3,4,4,878
3,4,4,882
3,4,6,886
3,4,2,892
3,4,6,894
3,4,4,900
3,4,3,904
3,4,4,907
3,4,4,911
3,4,6,915
3,4,4,921
3,4,6,925
3,4,4,931
3,4,3,935
3,4,4,938
3,4,3,942
3,4,3,945
3,4,4,948
3,4,2,952
3,4,3,954
3,4,3,957
3,4,4,960
3,4,3,964
3,4,4,967
3,4,4,971
3,4,5,975
3,4,6,980
3,4,3,986
3,4,3,989
3,4,3,992
3,4,2,995
3,4,3,997
3,4,3,1000
3,4,4,1003
3,4,3,1007
3,4,1,1010
3,4,1,1011
3,4,8,1012
3,4,1,1020
3,4,1,1021
3,4,1,1022
3,4,2,1023
3,4,3,1025
3,4,1,1028
3,4,3,1029
3,4,2,1032
3,4,2,1034
3,4,1,1036
3,4,1,1037
3,4,7,1038
3,4,3,1045
3,4,4,1048
3,4,2,1052
3,4,2,1054
3,4,3,1056
3,4,4,1059
3,4,2,1063
3,4,2,1065
3,4,2,1067
3,4,1,1069
3,4,3,1070
3,4,2,1073
3,4,3,1075
3,4,1,1078
3,4,2,1079
3,4,2,1081
3,4,2,1083
3,4,1,1085
3,4,5,1086
3,4,4,1091
3,4,1,1095
3,4,3,1096
3,4,3,1099
3,4,2,1102
3,4,3,1104
3,4,4,1107
3,4,3,1111
3,4,3,1114
3,4,4,1117
3,4,5,1121
3,4,7,1126
3,4,4,1133
3,4,4,1137
3,4,5,1141
3,4,6,1146
3,4,4,1152
3,4,4,1156
3,4,4,1160
3,4,3,1164
3,4,3,1167
3,4,4,1170
3,4,2,1174
3,4,1,1176
3,4,3,1177
3,4,4,1180
3,4,4,1184
3,4,3,1188
3,4,4,1191
3,4,4,1195
3,4,8,1199
3,4,3,1207
3,4,6,1210
3,4,3,1216
3,4,4,1219
3,4,4,1223
3,4,4,1227
3,4,2,1231
3,4,2,1233
3,4,3,1235
3,4,4,1238
3,4,2,1242
3,4,4,1244
3,4,4,1248
3,4,7,1252
3,4,4,1259
3,4,4,1263
3,4,3,1267
3,4,3,1270
3,4,4,1273
3,4,4,1277
3,4,1,1281
3,4,3,1282
3,4,4,1285
3,4,4,1289
3,4,7,1293
3,4,2,1300
3,4,2,1302
3,4,2,1304
3,4,2,1306
3,4,4,1308
3,4,1,1312
3,4,3,1313
3,4,2,1316
3,4,3,1318
3,4,3,1321
3,4,6,1324
3,4,4,1330
3,4,3,1334
3,4,4,1337
3,4,2,1341
3,4,3,1343
3,4,1,1346
3,4,3,1347
3,4,4,1350
3,4,3,1354
3,4,5,1357
3,4,2,1362
3,4,3,1364
3,4,4,1367
3,4,3,1371
3,4,4,1374
3,4,4,1378
3,4,3,1382
3,4,5,1385
3,4,3,1390
3,4,3,1393
3,4,1,1396
3,4,3,1397
3,4,3,1400
3,4,4,1403
3,4,2,1407
3,4,3,1409
3,4,3,1412
3,4,6,1415
3,4,2,1421
3,4,4,1423
3,4,3,1427
3,4,4,1430
3,4,2,1434
3,4,2,1436
3,4,5,1438
3,4,2,1443
3,4,1,1445
3,4,1,1446
3,4,2,1447
3,4,4,1449
3,4,1,1453
3,4,5,1454
3,4,3,1459
3,4,2,1462
3,4,1,1464
3,4,4,1465
3,4,2,1469
3,4,4,1471
3,4,3,1475
3,4,3,1478
3,4,2,1481
3,4,3,1483
3,4,3,1486
3,4,1,1489
3,4,4,1490
3,4,4,1494
