episode,mission,seg_count,first_seg
3,5,4,1383
3,5,4,1387
3,5,1,1391
3,5,1,1392
3,5,3,1393
3,5,2,1396
3,5,4,1398
3,5,1,1402
3,5,1,1403
3,5,2,1404
3,5,2,1406
3,5,4,1408
3,5,2,1412
3,5,2,1414
3,5,4,1416
3,5,2,1420
3,5,1,1422
3,5,5,1423
3,5,3,1428
3,5,3,1431
3,5,4,1434
3,5,1,1438
3,5,1,1439
3,5,2,1440
3,5,1,1442
3,5,4,1443
3,5,4,1447
3,5,2,1451
3,5,1,1453
3,5,1,1454
3,5,1,1455
3,5,1,1456
3,5,1,1457
3,5,2,1458
3,5,3,1460
3,5,3,1463
3,5,3,1466
3,5,3,1469
3,5,5,1472
3,5,1,1477
3,5,1,1478
3,5,4,1479
3,5,4,1483
3,5,3,1487
3,5,1,1490
3,5,8,1491
3,5,4,1499
3,5,4,1503
3,5,1,1507
3,5,4,1508
3,5,4,1512
3,5,4,1516
3,5,3,1520
3,5,2,1523
3,5,1,1525
3,5,4,1526
3,5,4,1530
3,5,4,1534
3,5,4,1538
3,5,2,1542
3,5,1,1544
3,5,1,1545
3,5,4,1546
3,5,1,1550
3,5,1,1551
3,5,2,1552
3,5,7,1554
3,5,1,1561
3,5,1,1562
3,5,4,1563
3,5,1,1567
3,5,1,1568
3,5,4,1569
3,5,4,1573
3,5,1,1577
3,5,1,1578
3,5,3,1579
3,5,4,1582
3,5,4,1586
3,5,4,1590
3,5,8,1594
3,5,4,1602
3,5,4,1606
3,5,4,1610
3,5,3,1614
3,5,6,1617
3,5,4,1623
3,5,4,1627
3,5,4,1631
3,5,6,1635
3,5,4,1641
3,5,4,1645
3,5,4,1649
3,5,4,1653
3,5,2,1657
3,5,2,1659
3,5,1,1661
3,5,4,1662
3,5,1,1666
3,5,4,1667
3,5,1,1671
3,5,4,1672
3,5,1,1676
3,5,4,1677
3,5,1,1681
3,5,1,1682
3,5,4,1683
3,5,1,1687
3,5,3,1688
3,5,3,1691
3,5,7,1694
3,5,4,1701
3,5,1,1705
3,5,4,1706
3,5,4,1710
3,5,2,1714
3,5,2,1716
3,5,10,1718
3,5,4,1728
3,5,4,1732
3,5,4,1736
3,5,4,1740
3,5,3,1744
3,5,4,1747
3,5,3,1751
3,5,4,1754
3,5,4,1758
3,5,3,1762
3,5,4,1765
3,5,10,1769
3,5,4,1779
3,5,4,1783
3,5,4,1787
3,5,4,1791
3,5,4,1795
3,5,3,1799
3,5,3,1802
3,5,3,1805
3,5,4,1808
3,5,4,1812
3,5,4,1816
3,5,8,1820
3,5,4,1828
3,5,8,1832
3,5,5,1840
3,5,1,1845
3,5,4,1846
3,5,4,1850
3,5,4,1854
3,5,4,1858
3,5,4,1862
3,5,4,1866
3,5,4,1870
3,5,12,1874
3,5,5,1886
3,5,2,1891
3,5,2,1893
3,5,1,1895
3,5,3,1896
3,5,4,1899
3,5,2,1903
3,5,1,1905
3,5,1,1906
3,5,2,1907
3,5,2,1909
3,5,1,1911
3,5,5,1912
3,5,3,1917
3,5,2,1920
3,5,1,1922
3,5,4,1923
3,5,4,1927
3,5,2,1931
3,5,4,1933
