episode,mission,seg_count,first_seg
2,2,4,721
2,2,4,725
2,2,5,729
2,2,1,734
2,2,2,735
2,2,3,737
2,2,1,740
2,2,1,741
2,2,1,742
2,2,1,743
2,2,1,744
2,2,1,745
2,2,8,746
2,2,4,754
2,2,4,758
2,2,4,762
2,2,4,766
2,2,4,770
2,2,3,774
2,2,2,777
2,2,4,779
2,2,4,783
2,2,3,787
2,2,2,790
2,2,4,792
2,2,12,796
2,2,4,808
2,2,4,812
2,2,3,816
2,2,3,819
2,2,4,822
2,2,4,826
2,2,4,830
2,2,7,834
2,2,4,841
2,2,4,845
2,2,4,849
2,2,5,853
2,2,5,858
2,2,3,863
2,2,4,866
2,2,4,870
2,2,6,874
2,2,6,880
2,2,4,886
2,2,6,890
2,2,4,896
2,2,4,900
2,2,1,904
2,2,2,905
2,2,3,907
2,2,5,910
2,2,4,915
2,2,4,919
2,2,4,923
2,2,4,927
2,2,4,931
2,2,4,935
2,2,4,939
2,2,3,943
2,2,2,946
2,2,4,948
2,2,6,952
2,2,3,958
2,2,6,961
2,2,4,967
2,2,3,971
2,2,3,974
2,2,2,977
2,2,3,979
2,2,7,982
2,2,4,989
2,2,1,993
2,2,3,994
2,2,2,997
2,2,13,999
2,2,3,1012
2,2,4,1015
2,2,3,1019
2,2,1,1022
2,2,1,1023
2,2,1,1024
2,2,1,1025
2,2,1,1026
2,2,1,1027
2,2,6,1028
2,2,4,1034
2,2,5,1038
2,2,3,1043
2,2,5,1046
2,2,4,1051
2,2,4,1055
2,2,3,1059
2,2,1,1062
2,2,4,1063
2,2,1,1067
2,2,1,1068
2,2,1,1069
2,2,4,1070
2,2,2,1074
2,2,3,1076
2,2,1,1079
2,2,1,1080
2,2,1,1081
2,2,1,1082
2,2,1,1083
2,2,1,1084
2,2,6,1085
2,2,4,1091
2,2,4,1095
2,2,4,1099
2,2,4,1103
2,2,1,1107
2,2,1,1108
2,2,1,1109
2,2,1,1110
2,2,1,1111
2,2,1,1112
2,2,1,1113
2,2,3,1114
2,2,1,1117
2,2,4,1118
2,2,2,1122
2,2,2,1124
2,2,2,1126
2,2,5,1128
2,2,4,1133
2,2,4,1137
2,2,4,1141
2,2,8,1145
2,2,2,1153
2,2,2,1155
2,2,4,1157
2,2,2,1161
2,2,4,1163
2,2,2,1167
2,2,4,1169
2,2,4,1173
2,2,3,1177
2,2,1,1180
2,2,1,1181
2,2,1,1182
2,2,1,1183
2,2,1,1184
2,2,1,1185
2,2,1,1186
2,2,1,1187
2,2,1,1188
2,2,1,1189
2,2,1,1190
2,2,1,1191
2,2,1,1192
2,2,3,1193
2,2,3,1196
2,2,1,1199
2,2,4,1200
2,2,3,1204
2,2,4,1207
2,2,4,1211
2,2,4,1215
2,2,3,1219
2,2,1,1222
2,2,1,1223
2,2,1,1224
2,2,1,1225
2,2,1,1226
2,2,1,1227
2,2,1,1228
2,2,1,1229
2,2,1,1230
2,2,1,1231
2,2,1,1232
2,2,1,1233
2,2,1,1234
2,2,1,1235
2,2,6,1236
2,2,2,1242
2,2,4,1244
2,2,3,1248
2,2,2,1251
2,2,1,1253
2,2,1,1254
2,2,6,1255
2,2,4,1261
2,2,4,1265
2,2,4,1269
2,2,6,1273
2,2,4,1279
2,2,4,1283
2,2,4,1287
2,2,2,1291
2,2,7,1293
2,2,4,1300
2,2,3,1304
2,2,1,1307
2,2,4,1308
2,2,3,1312
2,2,4,1315
2,2,5,1319
2,2,4,1324
2,2,6,1328
2,2,1,1334
2,2,1,1335
2,2,6,1336
2,2,4,1342
2,2,1,1346
2,2,2,1347
2,2,2,1349
2,2,4,1351
2,2,2,1355
2,2,3,1357
2,2,4,1360
2,2,4,1364
2,2,1,1368
2,2,3,1369
2,2,4,1372
2,2,4,1376
2,2,1,1380
2,2,4,1381
2,2,4,1385
2,2,2,1389
2,2,4,1391
2,2,1,1395
2,2,3,1396
2,2,4,1399
2,2,2,1403
2,2,2,1405
2,2,4,1407
2,2,1,1411
2,2,4,1412
2,2,1,1416
2,2,3,1417
2,2,7,1420
2,2,3,1427
2,2,1,1430
2,2,6,1431
2,2,1,1437
2,2,2,1438
2,2,7,1440
2,2,1,1447
2,2,4,1448
2,2,4,1452
2,2,5,1456
2,2,2,1461
2,2,3,1463
2,2,4,1466
2,2,4,1470
2,2,2,1474
2,2,4,1476
2,2,3,1480
2,2,4,1483
2,2,3,1487
2,2,4,1490
2,2,3,1494
2,2,2,1497
2,2,3,1499
2,2,2,1502
2,2,2,1504
2,2,3,1506
2,2,2,1509
2,2,3,1511
2,2,2,1514
2,2,4,1516
2,2,1,1520
2,2,6,1521
2,2,4,1527
2,2,1,1531
2,2,3,1532
2,2,2,1535
2,2,4,1537
2,2,6,1541
2,2,4,1547
2,2,2,1551
2,2,2,1553
2,2,2,1555
2,2,4,1557
2,2,1,1561
2,2,3,1562
2,2,3,1565
2,2,2,1568
2,2,3,1570
2,2,4,1573
2,2,2,1577
2,2,2,1579
2,2,4,1581
2,2,3,1585
2,2,5,1588
2,2,2,1593
2,2,5,1595
2,2,1,1600
2,2,4,1601
2,2,4,1605
2,2,3,1609
2,2,4,1612
2,2,3,1616
2,2,1,1619
2,2,2,1620
2,2,1,1622
2,2,3,1623
2,2,3,1626
2,2,2,1629
2,2,3,1631
2,2,3,1634
2,2,2,1637
2,2,2,1639
2,2,1,1641
2,2,3,1642
2,2,1,1645
2,2,4,1646
2,2,4,1650
2,2,4,1654
2,2,3,1658
2,2,4,1661
2,2,2,1665
2,2,3,1667
2,2,2,1670
2,2,3,1672
2,2,3,1675
2,2,3,1678
2,2,3,1681
2,2,3,1684
2,2,4,1687
2,2,3,1691
2,2,3,1694
2,2,3,1697
2,2,4,1700
2,2,3,1704
2,2,3,1707
2,2,2,1710
2,2,2,1712
2,2,2,1714
2,2,3,1716
2,2,3,1719
2,2,2,1722
2,2,1,1724
2,2,4,1725
2,2,4,1729
2,2,4,1733
2,2,3,1737
2,2,4,1740
2,2,3,1744
2,2,4,1747
2,2,3,1751
2,2,6,1754
2,2,2,1760
2,2,3,1762
2,2,9,1765
2,2,4,1774
2,2,5,1778
2,2,4,1783
2,2,4,1787
2,2,3,1791
2,2,3,1794
2,2,4,1797
2,2,5,1801
2,2,4,1806
2,2,3,1810
2,2,3,1813
2,2,4,1816
2,2,5,1820
2,2,3,1825
2,2,6,1828
2,2,4,1834
2,2,4,1838
2,2,2,1842
2,2,4,1844
2,2,2,1848
2,2,4,1850
2,2,4,1854
2,2,4,1858
2,2,2,1862
2,2,2,1864
2,2,2,1866
2,2,3,1868
2,2,2,1871
2,2,4,1873
2,2,2,1877
2,2,3,1879
2,2,4,1882
2,2,3,1886
2,2,1,1889
2,2,1,1890
2,2,1,1891
2,2,1,1892
2,2,1,1893
2,2,1,1894
2,2,6,1895
2,2,5,1901
2,2,4,1906
2,2,3,1910
2,2,4,1913
2,2,6,1917
2,2,2,1923
2,2,1,1925
2,2,1,1926
2,2,1,1927
2,2,1,1928
2,2,1,1929
2,2,1,1930
2,2,5,1931
2,2,2,1936
2,2,2,1938
2,2,1,1940
2,2,4,1941
2,2,3,1945
2,2,1,1948
2,2,4,1949
2,2,3,1953
2,2,2,1956
2,2,1,1958
2,2,4,1959
2,2,5,1963
2,2,4,1968
2,2,3,1972
2,2,3,1975
2,2,2,1978
2,2,3,1980
2,2,3,1983
2,2,3,1986
2,2,2,1989
2,2,4,1991
2,2,3,1995
2,2,4,1998
2,2,3,2002
2,2,3,2005
2,2,2,2008
2,2,2,2010
2,2,2,2012
2,2,1,2014
2,2,4,2015
2,2,3,2019
2,2,1,2022
2,2,5,2023
2,2,3,2028
2,2,3,2031
2,2,2,2034
2,2,4,2036
2,2,3,2040
2,2,4,2043
2,2,5,2047
2,2,2,2052
2,2,2,2054
2,2,1,2056
2,2,4,2057
2,2,2,2061
2,2,1,2063
2,2,1,2064
2,2,4,2065
2,2,3,2069
2,2,1,2072
2,2,4,2073
2,2,3,2077
2,2,3,2080
2,2,3,2083
2,2,2,2086
2,2,1,2088
2,2,4,2089
2,2,4,2093
2,2,2,2097
2,2,1,2099
2,2,1,2100
2,2,4,2101
2,2,3,2105
2,2,2,2108
2,2,2,2110
2,2,1,2112
2,2,1,2113
2,2,4,2114
2,2,5,2118
2,2,3,2123
2,2,3,2126
2,2,4,2129
2,2,6,2133
2,2,4,2139
2,2,4,2143
2,2,3,2147
2,2,2,2150
2,2,2,2152
2,2,3,2154
2,2,5,2157
2,2,3,2162
2,2,3,2165
2,2,3,2168
2,2,2,2171
2,2,5,2173
2,2,4,2178
2,2,3,2182
2,2,2,2185
2,2,4,2187
2,2,3,2191
2,2,3,2194
2,2,3,2197
2,2,3,2200
2,2,5,2203
2,2,2,2208
2,2,3,2210
2,2,2,2213
2,2,1,2215
2,2,4,2216
2,2,4,2220
2,2,4,2224
2,2,5,2228
2,2,3,2233
2,2,2,2236
2,2,3,2238
2,2,8,2241
2,2,4,2249
2,2,4,2253
2,2,3,2257
2,2,8,2260
