episode,mission,seg_count,first_seg
2,5,3,1018
2,5,4,1021
2,5,4,1025
2,5,2,1029
2,5,4,1031
2,5,4,1035
2,5,4,1039
2,5,3,1043
2,5,4,1046
2,5,3,1050
2,5,6,1053
2,5,4,1059
2,5,4,1063
2,5,5,1067
2,5,3,1072
2,5,2,1075
2,5,1,1077
2,5,1,1078
2,5,1,1079
2,5,1,1080
2,5,1,1081
2,5,4,1082
2,5,4,1086
2,5,5,1090
2,5,1,1095
2,5,4,1096
2,5,4,1100
2,5,4,1104
2,5,2,1108
2,5,1,1110
2,5,1,1111
2,5,1,1112
2,5,1,1113
2,5,1,1114
2,5,2,1115
2,5,1,1117
2,5,1,1118
2,5,1,1119
2,5,1,1120
2,5,1,1121
2,5,4,1122
2,5,2,1126
2,5,2,1128
2,5,4,1130
2,5,4,1134
2,5,4,1138
2,5,4,1142
2,5,3,1146
2,5,1,1149
2,5,4,1150
2,5,2,1154
2,5,1,1156
2,5,1,1157
2,5,2,1158
2,5,5,1160
2,5,3,1165
2,5,4,1168
2,5,4,1172
2,5,4,1176
2,5,4,1180
2,5,4,1184
2,5,1,1188
2,5,2,1189
2,5,5,1191
2,5,2,1196
2,5,2,1198
2,5,4,1200
2,5,2,1204
2,5,5,1206
2,5,4,1211
2,5,3,1215
2,5,7,1218
2,5,5,1225
2,5,3,1230
2,5,1,1233
2,5,3,1234
2,5,3,1237
2,5,1,1240
2,5,1,1241
2,5,4,1242
2,5,4,1246
2,5,5,1250
2,5,4,1255
2,5,4,1259
2,5,4,1263
2,5,4,1267
2,5,4,1271
2,5,4,1275
2,5,4,1279
2,5,2,1283
2,5,3,1285
2,5,2,1288
2,5,4,1290
2,5,4,1294
2,5,4,1298
2,5,4,1302
2,5,2,1306
2,5,2,1308
2,5,4,1310
2,5,4,1314
2,5,2,1318
2,5,3,1320
2,5,2,1323
2,5,6,1325
2,5,3,1331
2,5,1,1334
2,5,2,1335
2,5,4,1337
2,5,4,1341
2,5,4,1345
2,5,3,1349
2,5,2,1352
2,5,2,1354
2,5,4,1356
2,5,4,1360
2,5,4,1364
2,5,4,1368
2,5,4,1372
2,5,4,1376
2,5,4,1380
2,5,2,1384
2,5,4,1386
2,5,3,1390
2,5,3,1393
2,5,8,1396
2,5,3,1404
2,5,1,1407
2,5,4,1408
2,5,3,1412
2,5,4,1415
2,5,4,1419
2,5,2,1423
2,5,1,1425
2,5,1,1426
2,5,4,1427
2,5,3,1431
2,5,4,1434
2,5,4,1438
2,5,4,1442
2,5,3,1446
2,5,1,1449
2,5,3,1450
2,5,3,1453
2,5,3,1456
2,5,3,1459
2,5,2,1462
2,5,2,1464
2,5,4,1466
2,5,5,1470
2,5,4,1475
2,5,4,1479
2,5,4,1483
2,5,3,1487
2,5,3,1490
2,5,5,1493
2,5,2,1498
2,5,2,1500
2,5,4,1502
2,5,4,1506
2,5,4,1510
2,5,4,1514
2,5,4,1518
2,5,4,1522
2,5,4,1526
2,5,4,1530
2,5,4,1534
2,5,3,1538
2,5,1,1541
2,5,2,1542
2,5,2,1544
2,5,3,1546
2,5,3,1549
2,5,2,1552
2,5,1,1554
2,5,3,1555
2,5,1,1558
2,5,1,1559
2,5,1,1560
2,5,1,1561
2,5,1,1562
2,5,1,1563
2,5,4,1564
2,5,4,1568
2,5,4,1572
2,5,4,1576
2,5,4,1580
2,5,4,1584
2,5,3,1588
2,5,1,1591
2,5,2,1592
2,5,3,1594
2,5,2,1597
2,5,5,1599
2,5,2,1604
2,5,5,1606
2,5,4,1611
2,5,2,1615
2,5,3,1617
2,5,1,1620
2,5,1,1621
2,5,1,1622
2,5,1,1623
2,5,1,1624
2,5,1,1625
2,5,3,1626
2,5,1,1629
2,5,5,1630
2,5,1,1635
2,5,4,1636
2,5,3,1640
2,5,3,1643
2,5,3,1646
2,5,3,1649
2,5,3,1652
2,5,4,1655
2,5,7,1659
2,5,4,1666
2,5,4,1670
2,5,6,1674
2,5,3,1680
2,5,4,1683
2,5,2,1687
2,5,4,1689
2,5,1,1693
2,5,4,1694
2,5,3,1698
2,5,1,1701
2,5,1,1702
2,5,4,1703
2,5,4,1707
2,5,1,1711
2,5,2,1712
2,5,3,1714
2,5,2,1717
2,5,4,1719
2,5,1,1723
2,5,1,1724
2,5,3,1725
2,5,4,1728
2,5,1,1732
2,5,1,1733
2,5,3,1734
2,5,2,1737
2,5,3,1739
2,5,3,1742
2,5,1,1745
2,5,5,1746
2,5,3,1751
2,5,2,1754
2,5,2,1756
2,5,1,1758
2,5,1,1759
2,5,6,1760
2,5,6,1766
2,5,2,1772
2,5,2,1774
2,5,4,1776
2,5,4,1780
2,5,6,1784
2,5,1,1790
2,5,6,1791
2,5,2,1797
2,5,4,1799
2,5,2,1803
2,5,3,1805
2,5,3,1808
2,5,4,1811
2,5,3,1815
2,5,2,1818
2,5,6,1820
2,5,6,1826
2,5,2,1832
2,5,2,1834
2,5,4,1836
2,5,3,1840
2,5,4,1843
