episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,5,-8,-8,FLOOR5_4,FLAT5_4,128,0,0
1,5,-8,248,FLOOR5_4,FLOOR6_2,128,8,0
1,5,0,96,FLOOR6_2,FLOOR6_1,112,0,0
1,5,8,96,FLOOR6_1,FLOOR6_1,255,8,0
1,5,-8,72,FLOOR5_4,FLOOR6_2,128,0,0
1,5,-8,-8,FLOOR5_4,FLAT5_4,128,9,0
1,5,-16,72,NUKAGE3,CEIL3_5,144,7,0
1,5,0,72,FLOOR3_3,CEIL3_5,144,0,0
1,5,-16,0,NUKAGE3,CEIL3_5,112,7,0
1,5,0,72,FLOOR3_3,CEIL3_5,255,0,0
1,5,0,72,FLOOR3_3,CEIL3_5,144,0,5
1,5,-16,-16,FLOOR7_1,CEIL5_2,128,0,8
1,5,8,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,16,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,24,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,32,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,56,184,FLOOR3_3,CEIL3_1,112,9,0
1,5,0,72,FLOOR3_3,CEIL3_1,144,0,0
1,5,0,0,FLOOR3_3,FLAT20,144,0,0
1,5,-24,200,NUKAGE3,F_SKY1,160,7,0
1,5,-8,200,FLOOR7_1,F_SKY1,160,0,0
1,5,0,176,FLOOR3_3,CEIL5_2,144,0,0
1,5,0,72,FLOOR3_3,CEIL3_1,144,0,0
1,5,0,72,FLOOR3_3,CEIL3_1,255,1,0
1,5,40,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,48,208,FLOOR4_6,CEIL3_5,144,0,0
1,5,56,208,FLOOR3_3,CEIL3_5,128,0,0
1,5,80,152,FLAT20,FLAT20,255,0,0
1,5,56,56,FLOOR3_3,FLAT20,112,0,0
1,5,0,0,FLOOR7_1,TLITE6_5,255,2,2
1,5,8,168,FLOOR5_3,FLAT5_4,144,0,0
1,5,16,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,24,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,32,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,40,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,48,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,56,200,FLOOR5_3,FLAT5_4,144,0,0
1,5,-24,224,NUKAGE3,FLAT5_4,160,7,0
1,5,-24,224,NUKAGE3,FLAT5_4,160,7,6
1,5,56,128,FLOOR3_3,CEIL5_2,112,0,0
1,5,-24,72,FLOOR7_1,FLAT5_4,112,0,0
1,5,-16,64,FLOOR7_1,TLITE6_4,255,8,0
1,5,-16,-16,FLOOR7_1,FLAT5_5,176,9,0
1,5,-24,224,FLOOR7_1,F_SKY1,160,0,0
1,5,-24,112,FLOOR7_1,F_SKY1,160,0,0
1,5,112,208,FLAT5_4,FLAT5_4,160,0,0
1,5,80,216,FLOOR7_1,MFLR8_1,112,9,0
1,5,88,160,FLOOR7_1,FLAT5_4,112,0,0
1,5,96,168,FLOOR7_1,TLITE6_5,255,2,0
1,5,0,224,FLOOR3_3,FLAT5_4,160,0,0
1,5,32,224,FLAT5_5,FLAT5_4,160,0,0
1,5,-24,80,FLOOR7_1,TLITE6_5,255,8,0
1,5,80,120,FLAT20,FLAT20,112,0,0
1,5,-8,248,FLOOR5_4,FLOOR6_2,144,8,0
1,5,0,72,FLOOR3_3,FLAT5_4,0,0,0
1,5,0,72,FLOOR3_3,FLAT5_4,144,0,0
1,5,0,0,FLOOR3_3,FLAT23,0,0,0
1,5,-8,248,FLOOR5_4,FLOOR6_2,112,9,0
1,5,80,160,FLOOR7_1,FLAT5_4,112,0,0
1,5,0,160,FLOOR3_3,FLAT5_4,128,0,0
1,5,-8,64,FLOOR5_4,TLITE6_6,255,0,0
1,5,-8,48,FLOOR5_4,FLAT23,255,0,0
1,5,-8,-8,FLOOR5_4,FLOOR6_2,96,0,0
1,5,-8,64,FLOOR5_4,CEIL3_5,128,0,0
1,5,-8,-8,FLOOR5_4,FLAT23,255,0,0
1,5,88,216,CEIL4_3,TLITE6_1,255,8,0
1,5,88,160,CEIL4_2,CONS1_1,255,0,0
1,5,88,160,CEIL4_2,CONS1_1,144,0,0
1,5,80,88,FLOOR7_1,FLAT23,112,0,0
1,5,80,88,FLOOR7_1,FLAT23,112,0,0
1,5,56,128,FLOOR5_3,FLAT20,255,0,0
1,5,88,216,CEIL4_3,TLITE6_1,255,8,0
1,5,56,152,FLOOR5_3,FLAT5_4,128,0,0
1,5,64,152,FLAT14,FLAT5_4,128,0,0
1,5,72,152,FLAT14,FLAT5_4,128,0,0
1,5,80,152,FLAT14,FLAT5_4,128,0,0
1,5,88,160,FLAT14,CONS1_7,128,0,0
1,5,56,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,64,160,FLOOR7_1,FLAT5_4,112,0,0
1,5,72,160,FLOOR7_1,FLAT5_4,112,0,0
1,5,8,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,16,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,24,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,32,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,40,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,48,160,FLOOR7_1,FLAT5_4,128,0,0
1,5,0,72,FLOOR3_3,CEIL3_1,255,0,0
1,5,0,72,FLOOR3_3,CEIL3_1,144,0,0
1,5,0,0,FLOOR3_3,TLITE6_6,255,0,7
1,5,80,152,FLAT20,FLAT20,255,1,0
