episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,2,48,136,FLOOR5_1,FLOOR5_1,160,0,23
2,2,0,136,FLOOR5_1,FLOOR5_1,144,0,23
2,2,80,232,FLOOR0_5,FLAT4,144,0,0
2,2,-32,136,FLOOR5_1,FLOOR5_1,144,0,23
2,2,64,136,FLOOR5_1,FLOOR5_1,160,0,23
2,2,48,136,FLOOR5_1,FLOOR5_1,160,0,23
2,2,40,136,BLOOD3,CEIL3_3,176,5,0
2,2,40,144,BLOOD3,FLAT22,176,16,15
2,2,40,144,BLOOD3,FLAT22,176,16,17
2,2,40,136,BLOOD3,CEIL3_3,176,5,0
2,2,40,144,BLOOD3,FLAT22,176,16,19
2,2,40,144,BLOOD3,FLAT22,176,16,21
2,2,64,136,FLOOR5_4,CEIL3_3,176,0,0
2,2,72,168,MFLR8_3,FLAT5_3,144,0,0
2,2,40,144,BLOOD3,FLAT22,176,16,14
2,2,40,136,BLOOD3,CEIL3_3,176,5,0
2,2,72,128,FLOOR7_1,TLITE6_6,255,2,0
2,2,-16,96,FLAT9,FLAT3,112,0,0
2,2,-8,96,FLAT9,FLAT3,112,0,0
2,2,0,256,DEM1_5,CEIL5_1,176,0,0
2,2,0,96,FLAT9,FLAT3,112,0,0
2,2,8,112,FLAT9,FLAT3,112,0,0
2,2,16,112,FLAT9,FLAT3,112,0,0
2,2,24,112,FLAT9,FLAT3,112,0,0
2,2,32,112,FLAT9,FLAT3,112,0,0
2,2,40,112,FLAT9,FLAT3,112,0,0
2,2,48,112,FLAT9,FLAT3,112,0,0
2,2,0,176,DEM1_5,FLAT5_5,128,0,0
2,2,0,176,FLAT5_5,FLAT5_5,128,0,13
2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
2,2,0,176,FLAT5_5,FLAT5_5,128,0,999
2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
2,2,0,176,FLAT5_5,FLAT5_5,128,0,999
2,2,0,176,FLAT5_5,FLAT5_5,128,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,0,72,DEM1_5,TLITE6_6,192,0,0
2,2,0,96,DEM1_5,FLAT5_4,176,0,0
2,2,0,96,DEM1_5,FLAT5_4,176,0,0
2,2,0,0,FLAT20,FLAT20,160,0,6
2,2,32,160,NUKAGE3,CEIL3_3,176,7,0
2,2,56,160,CEIL5_2,CEIL3_3,176,0,0
2,2,56,160,CEIL5_2,CEIL3_3,176,0,0
2,2,56,160,FLOOR5_4,CEIL3_3,176,0,0
2,2,64,160,FLOOR5_4,FLAT5_3,128,0,0
2,2,160,224,FLOOR4_1,TLITE6_1,208,9,86
2,2,32,184,FLAT5_5,FLAT5_3,128,0,0
2,2,40,184,FLAT5_5,FLAT5_3,128,0,0
2,2,48,184,FLAT5_5,FLAT5_3,128,0,0
2,2,64,192,FLOOR5_4,FLAT5_3,144,0,0
2,2,56,184,FLAT5_5,FLAT5_3,128,0,0
2,2,16,184,FLAT5_5,FLAT5_3,128,0,0
2,2,24,184,FLAT5_5,FLAT5_3,128,0,0
2,2,8,184,FLAT5_5,FLAT5_3,128,0,0
2,2,8,96,FLAT5_5,CEIL3_5,128,0,0
2,2,40,184,FLAT22,FLAT22,255,4,0
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,40,184,FLAT22,FLAT22,255,4,0
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,64,168,FLAT5_1,FLAT5_3,144,0,0
2,2,48,136,FLOOR1_1,TLITE6_1,255,0,0
2,2,40,136,FLOOR0_5,FLAT3,128,0,0
2,2,40,40,FLOOR0_5,FLOOR0_5,128,0,1044
2,2,40,136,FLOOR0_5,FLAT3,128,9,0
2,2,40,136,FLOOR0_5,FLAT23,128,0,24
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,64,160,FLOOR3_3,FLAT3,128,0,0
2,2,56,152,FLOOR3_3,FLAT3,128,0,0
2,2,40,184,FLAT22,FLAT22,255,4,0
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,56,176,FLOOR3_3,FLAT3,160,0,0
2,2,64,168,FLAT5_1,FLAT5_3,144,0,0
2,2,24,136,FLOOR6_2,CEIL5_1,144,9,0
2,2,24,136,FLOOR6_2,TLITE6_1,255,2,0
2,2,24,24,FLOOR6_2,CEIL5_1,144,0,0
2,2,8,112,FLOOR6_2,CEIL5_1,192,9,0
2,2,8,8,FLOOR6_2,FLAT23,192,0,0
2,2,24,136,FLOOR6_2,CEIL5_1,144,0,0
2,2,0,0,FLOOR6_2,FLAT23,192,0,0
2,2,24,24,FLOOR6_2,FLAT23,144,0,0
2,2,0,128,CEIL4_1,CEIL4_3,144,0,0
2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,8,CEIL3_1,FLAT20,128,0,10
2,2,0,128,CEIL4_1,CEIL4_3,144,0,0
2,2,16,128,CRATOP1,CEIL4_3,144,0,0
2,2,16,128,FLOOR4_6,CEIL4_3,176,0,0
2,2,24,272,FLOOR4_6,CEIL5_1,176,0,0
2,2,24,272,FLAT3,TLITE6_1,224,1,9
2,2,24,272,FLAT3,TLITE6_1,224,1,9
2,2,24,272,FLAT3,TLITE6_1,224,1,9
2,2,0,128,FLAT1,CEIL3_4,160,0,0
2,2,16,128,FLOOR4_6,FLAT18,160,0,0
2,2,16,16,FLOOR4_6,FLAT23,192,0,0
2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,8,CEIL3_1,FLAT20,128,0,12
2,2,8,232,CEIL3_1,CEIL3_5,144,9,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,104,CEIL3_1,CEIL3_5,128,0,0
2,2,8,8,CEIL3_1,FLAT20,128,0,11
2,2,0,128,FLAT1,CEIL3_4,192,0,0
2,2,0,128,FLAT1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP1,CEIL3_4,160,0,0
2,2,8,104,CEIL3_5,FLOOR0_7,128,0,0
2,2,8,80,TLITE6_1,TLITE6_1,192,0,0
2,2,-48,200,NUKAGE3,FLAT4,176,16,0
2,2,8,80,FLOOR0_3,COMP01,192,0,0
2,2,80,144,FLOOR0_3,TLITE6_5,224,9,1
2,2,0,128,FLOOR0_3,FLAT18,144,0,0
2,2,16,128,FLAT5_4,FLAT18,144,0,0
2,2,40,80,CEIL4_1,CEIL4_3,144,0,0
2,2,8,120,FLOOR0_3,FLAT23,144,0,0
2,2,8,8,FLOOR0_3,FLAT20,144,0,0
2,2,40,104,FLOOR4_8,FLOOR4_8,208,0,0
2,2,8,80,FLOOR0_3,FLOOR0_7,128,0,0
2,2,16,88,FLOOR4_8,FLOOR4_8,208,0,0
2,2,40,88,FLOOR4_5,FLOOR0_5,160,0,0
2,2,40,104,FLAT3,FLAT4,192,0,0
2,2,0,104,FLAT1,FLOOR0_7,128,0,0
2,2,0,72,FLAT1,FLOOR0_7,112,0,0
2,2,8,112,FLOOR0_3,CEIL3_4,192,0,0
2,2,8,8,FLOOR0_3,FLAT20,192,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,0
2,2,64,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,8,104,CEIL3_5,FLOOR0_7,128,0,0
2,2,8,80,TLITE6_1,TLITE6_1,192,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,4
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,0
2,2,48,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,48,128,CRATOP1,CEIL3_4,160,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,0,128,DEM1_5,CEIL5_1,255,0,0
2,2,0,96,DEM1_5,CEIL3_5,160,0,0
2,2,8,8,FLAT5_5,FLAT20,128,0,0
2,2,88,120,FLOOR7_1,CEIL5_1,224,0,0
2,2,0,112,DEM1_5,CEIL5_1,160,0,0
2,2,24,104,DEM1_5,CEIL5_1,224,2,0
2,2,0,0,DEM1_5,FLAT20,160,0,1323
2,2,64,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,48,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,16,104,FLOOR7_1,FLOOR7_1,144,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,48,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,16,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,64,128,CRATOP2,CEIL3_4,160,0,5
2,2,0,64,FLAT1,CRATOP2,128,9,0
2,2,64,128,CRATOP1,CEIL3_4,160,0,0
2,2,32,128,CRATOP1,CEIL3_4,160,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,0,128,DEM1_5,CEIL5_1,255,0,0
2,2,0,128,DEM1_5,CEIL5_1,144,0,0
2,2,8,104,DEM1_5,CEIL3_4,224,0,0
2,2,0,128,DEM1_5,CEIL5_1,255,0,0
