episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,7,24,144,CEIL5_2,CEIL3_5,144,0,0
1,7,32,144,CEIL5_2,CEIL3_5,144,0,0
1,7,0,72,FLAT5_4,CEIL3_5,128,9,0
1,7,0,0,FLAT5_4,FLAT20,128,0,0
1,7,-16,-16,FLAT5_4,FLAT20,128,0,0
1,7,0,72,FLAT5_4,CEIL3_5,128,0,0
1,7,0,200,FLOOR7_1,F_SKY1,192,0,0
1,7,0,72,FLOOR7_1,F_SKY1,144,0,0
1,7,56,128,FLAT5_4,CEIL3_5,144,0,0
1,7,80,112,FLAT20,FLAT20,144,0,0
1,7,80,112,FLAT20,FLAT20,144,0,0
1,7,88,168,FLAT20,FLAT20,144,0,0
1,7,56,56,FLAT5_4,FLAT20,144,0,14
1,7,88,168,FLAT20,FLAT20,144,0,0
1,7,-8,200,FLAT10,F_SKY1,192,0,0
1,7,-16,200,FLOOR7_1,F_SKY1,192,0,0
1,7,56,184,FLAT5_4,CEIL3_5,144,0,0
1,7,56,168,FLAT5_4,FLAT23,144,0,0
1,7,80,112,FLAT20,FLAT20,144,0,0
1,7,80,112,FLAT20,FLAT20,144,0,0
1,7,56,120,FLAT5_4,TLITE6_5,255,3,0
1,7,56,128,FLAT5_4,CEIL3_5,144,0,0
1,7,56,56,FLAT5_4,FLAT20,144,0,0
1,7,40,144,CEIL5_2,CEIL3_5,144,0,0
1,7,48,248,FLAT5_4,MFLR8_1,144,0,0
1,7,248,320,FLAT5_4,CEIL4_3,255,8,3
1,7,80,248,FLAT5_5,MFLR8_1,144,0,0
1,7,0,248,NUKAGE3,MFLR8_1,144,7,0
1,7,0,248,NUKAGE3,MFLR8_1,144,7,7
1,7,80,248,FLAT5_5,MFLR8_1,144,0,0
1,7,80,248,FLAT5_5,MFLR8_1,144,0,0
1,7,80,152,FLAT5_5,MFLR8_1,128,0,0
1,7,48,176,FLAT5_4,MFLR8_1,112,0,0
1,7,112,176,STEP1,MFLR8_1,112,0,10
1,7,48,176,FLAT5_4,MFLR8_1,144,0,0
1,7,48,48,FLAT5_4,FLAT20,144,0,0
1,7,56,144,FLAT5_4,TLITE6_1,255,8,0
1,7,80,160,FLAT5_5,TLITE6_5,192,3,0
1,7,0,72,FLAT5_4,CEIL3_5,128,0,0
1,7,0,72,FLAT5_4,CEIL3_5,128,0,0
1,7,0,0,FLAT5_4,FLAT20,128,0,12
1,7,32,144,CEIL5_2,CEIL3_5,144,0,0
1,7,8,80,FLAT5_4,MFLR8_1,128,0,0
1,7,144,144,FLAT5_4,CEIL3_5,144,0,6
1,7,8,144,CEIL5_2,CEIL3_5,144,0,0
1,7,16,144,CEIL5_2,CEIL3_5,144,0,0
1,7,24,144,CEIL5_2,CEIL3_5,144,0,0
1,7,112,240,CEIL5_1,TLITE6_5,192,3,0
1,7,240,312,CEIL5_1,TLITE6_5,255,0,13
1,7,128,312,CEIL5_1,TLITE6_5,255,1,0
1,7,144,312,CEIL5_1,TLITE6_5,255,1,0
1,7,136,176,FLAT20,FLAT20,255,0,0
1,7,56,176,FLAT5_4,CEIL3_5,160,0,0
1,7,0,248,NUKAGE3,MFLR8_1,144,7,0
1,7,80,152,FLAT20,FLAT20,160,0,0
1,7,8,248,FLAT5_4,MFLR8_1,144,9,0
1,7,8,248,FLAT5_4,MFLR8_1,144,0,0
1,7,8,8,FLAT5_4,MFLR8_1,144,0,4
1,7,0,64,NUKAGE3,FLOOR5_1,128,7,0
1,7,0,72,NUKAGE3,FLOOR4_8,144,7,0
1,7,0,0,NUKAGE3,FLAT20,128,7,8
1,7,8,136,FLOOR5_1,FLOOR4_8,144,9,0
1,7,16,136,FLOOR5_1,FLOOR4_8,144,0,0
1,7,24,136,FLOOR5_1,FLOOR4_8,144,0,0
1,7,32,136,FLOOR5_1,FLOOR4_8,144,0,0
1,7,40,136,FLOOR5_1,FLOOR4_8,144,0,0
1,7,0,128,FLAT5_4,TLITE6_6,255,12,0
1,7,0,128,FLAT5_4,CEIL5_2,255,12,0
1,7,0,128,FLAT5_4,CEIL5_2,255,12,0
1,7,72,136,FLOOR5_1,CEIL5_2,144,0,0
1,7,0,72,FLAT5_4,CEIL3_5,255,0,0
1,7,0,72,FLAT5_4,CEIL3_5,128,0,0
1,7,0,0,FLAT5_4,FLAT20,128,0,11
1,7,24,56,FLAT20,FLAT20,255,0,0
1,7,48,136,FLOOR5_1,FLOOR4_8,128,0,0
1,7,56,136,FLOOR5_1,FLOOR4_8,128,0,0
1,7,64,136,FLOOR5_1,FLOOR4_8,128,0,0
1,7,72,200,FLOOR5_1,TLITE6_6,176,8,0
