episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
3,4,64,160,FLOOR0_3,CEIL3_5,160,0,0
3,4,64,64,FLOOR0_3,FLAT23,160,0,8
3,4,72,136,FLOOR5_2,CEIL3_2,128,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,72,136,FLOOR5_2,CEIL3_5,160,0,0
3,4,72,72,FLOOR5_2,FLAT23,128,0,0
3,4,64,136,FLOOR5_2,CEIL3_2,128,0,0
3,4,72,136,FLOOR5_2,CEIL3_2,128,0,0
3,4,72,72,FLOOR5_2,FLAT23,128,0,0
3,4,64,64,FLOOR7_1,FLAT23,160,0,0
3,4,72,152,FLOOR5_2,CEIL3_2,128,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,72,136,FLOOR5_2,CEIL3_2,128,0,0
3,4,72,72,FLOOR5_2,FLAT23,128,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,128,0,0
3,4,64,64,FLOOR5_2,FLAT20,128,0,7
3,4,64,176,FLOOR5_4,CEIL3_1,160,0,0
3,4,64,64,FLOOR5_4,FLAT23,160,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,176,FLOOR5_4,CEIL3_1,160,9,0
3,4,64,64,FLOOR5_4,CEIL3_1,160,0,0
3,4,40,152,FLOOR1_6,SFLR6_4,224,0,0
3,4,40,152,FLOOR1_6,SFLR6_4,224,0,0
3,4,40,152,FLOOR1_6,SFLR6_4,224,0,0
3,4,40,152,FLOOR1_6,SFLR6_4,224,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,64,192,FLOOR5_2,CEIL3_2,192,0,0
3,4,88,112,FLAT1,CEIL3_2,160,0,0
