episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
1,3,64,64,FLOOR7_1,FLAT20,144,0,77
1,3,64,264,FLOOR7_1,FLOOR7_2,144,0,0
1,3,96,224,CEIL5_1,CEIL5_1,240,0,0
1,3,40,264,NUKAGE3,FLOOR7_2,160,7,0
1,3,96,224,CEIL5_1,CEIL5_1,240,1,0
1,3,64,176,FLOOR7_1,FLOOR7_2,144,0,0
1,3,64,64,FLOOR7_1,FLAT20,144,0,0
1,3,64,136,FLOOR7_1,CEIL5_1,144,0,0
1,3,64,136,FLOOR7_1,TLITE6_5,255,0,0
1,3,64,64,FLOOR7_1,FLAT20,144,0,0
1,3,0,224,NUKAGE3,TLITE6_1,224,16,0
1,3,0,224,NUKAGE3,TLITE6_1,224,16,27
1,3,64,136,FLOOR7_1,CEIL3_5,160,0,0
1,3,0,224,NUKAGE3,TLITE6_1,224,16,0
1,3,64,176,FLOOR7_1,CEIL3_2,144,0,0
1,3,64,408,FLOOR7_1,FLOOR7_2,160,0,0
1,3,64,192,FLOOR7_1,FLOOR7_2,144,0,0
1,3,224,360,FLOOR7_1,FLOOR7_2,176,0,0
1,3,64,64,FLOOR7_1,FLOOR7_2,144,9,9
1,3,64,128,FLOOR7_1,FLOOR7_2,208,0,0
1,3,80,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,96,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,112,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,128,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,144,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,160,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,176,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,192,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,208,360,FLOOR7_1,FLOOR7_2,144,0,0
1,3,304,432,FLOOR7_1,FLOOR7_2,160,0,0
1,3,304,432,FLOOR7_1,FLOOR7_2,160,0,0
1,3,304,304,FLOOR7_1,FLAT20,144,0,0
1,3,240,360,FLOOR7_1,FLOOR7_2,160,0,0
1,3,256,360,FLOOR7_1,FLOOR7_2,160,0,0
1,3,272,360,FLOOR7_1,FLOOR7_2,160,0,0
1,3,288,360,FLOOR7_1,FLOOR7_2,160,0,0
1,3,352,432,FLOOR7_1,FLOOR7_2,160,0,0
1,3,368,496,FLOOR7_1,FLOOR7_2,160,0,0
1,3,288,528,FLOOR7_1,F_SKY1,255,0,0
1,3,288,400,FLOOR7_1,F_SKY1,176,0,0
1,3,320,432,FLOOR7_1,FLOOR7_2,160,0,0
1,3,336,432,FLOOR7_1,FLOOR7_2,160,0,0
1,3,64,64,FLOOR7_1,FLAT20,144,0,0
1,3,64,208,FLOOR7_1,CEIL3_5,160,0,0
1,3,72,176,FLOOR0_3,CEIL3_5,144,0,0
1,3,80,176,FLOOR0_3,CEIL3_5,144,0,0
1,3,32,224,FLOOR4_8,FLOOR5_1,128,0,0
1,3,88,144,FLAT5_5,FLAT5_5,144,0,0
1,3,64,136,FLOOR7_1,CEIL3_5,144,0,0
1,3,40,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,48,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,56,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,64,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,88,176,FLOOR0_3,CEIL3_5,144,0,0
1,3,96,176,FLOOR0_3,CEIL3_5,160,0,0
1,3,72,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,80,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,88,176,FLOOR4_8,CEIL3_5,144,0,0
1,3,32,160,FLOOR4_8,FLOOR5_1,176,0,0
1,3,104,176,FLOOR0_3,CEIL3_5,160,0,0
1,3,104,176,FLOOR0_3,CEIL3_5,224,1,0
1,3,136,136,FLAT20,FLAT20,144,0,0
1,3,64,176,FLOOR7_1,CEIL5_1,144,0,0
1,3,72,176,FLOOR4_8,CEIL5_1,144,0,0
1,3,80,176,FLOOR4_8,CEIL5_1,144,0,0
1,3,88,176,FLOOR4_8,CEIL5_1,144,0,0
1,3,64,64,FLOOR7_1,FLAT5_5,144,0,10
1,3,32,176,FLOOR4_8,FLOOR5_1,192,0,0
1,3,32,160,FLOOR4_8,FLOOR5_1,255,0,0
1,3,96,176,FLOOR4_8,CEIL5_1,144,0,0
1,3,104,248,FLOOR4_8,CEIL5_1,144,0,0
1,3,112,248,FLOOR4_8,CEIL5_1,144,0,0
1,3,120,248,FLOOR4_8,CEIL5_1,144,0,0
1,3,-32,304,FLAT5_4,FLOOR5_1,96,0,0
1,3,88,144,FLOOR1_1,FLOOR1_7,255,8,6
1,3,88,144,FLAT5_5,FLAT5_5,144,0,0
1,3,128,376,FLOOR4_8,CEIL5_1,144,0,0
1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
1,3,176,304,FLOOR4_8,FLOOR5_1,208,1,2
1,3,120,120,FLOOR4_8,FLOOR5_1,208,9,5
1,3,-24,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,-16,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,-8,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,0,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,8,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,16,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,24,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,32,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,40,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,48,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,56,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,64,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,72,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,80,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,88,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,96,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,104,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,112,304,FLOOR4_8,FLOOR5_1,144,0,0
1,3,104,248,NUKAGE3,FLOOR7_2,160,7,0
1,3,128,328,FLOOR4_8,FLOOR7_2,144,0,0
1,3,104,144,NUKAGE3,FLOOR5_1,112,7,0
1,3,104,176,NUKAGE3,FLOOR7_2,112,7,0
1,3,104,160,NUKAGE3,FLOOR7_2,112,7,0
1,3,104,184,NUKAGE3,CEIL5_2,176,7,0
1,3,112,184,FLOOR7_1,TLITE6_6,224,9,0
1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
1,3,104,144,NUKAGE3,FLOOR7_2,112,7,0
1,3,128,200,FLOOR4_8,CEIL5_1,255,1,0
1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
1,3,176,304,FLOOR4_8,FLOOR5_1,255,0,0
1,3,176,304,FLOOR4_8,FLOOR5_1,208,1,2
1,3,128,240,FLOOR4_8,FLOOR7_2,144,0,0
1,3,128,128,FLOOR4_8,CEIL5_1,144,9,3
1,3,176,280,STEP2,FLAT5_5,144,0,4
1,3,176,280,FLOOR4_8,FLAT5_5,144,0,0
1,3,112,280,FLOOR4_8,FLAT5_5,144,0,0
1,3,176,280,FLOOR4_8,FLAT5_5,144,0,7
1,3,176,176,FLOOR4_8,FLAT20,144,0,8
1,3,112,184,FLOOR7_1,CEIL5_2,224,0,0
1,3,120,120,FLOOR4_8,FLAT5_5,224,9,0
1,3,96,232,FLOOR0_3,F_SKY1,255,0,0
1,3,96,96,FLOOR0_3,FLAT20,144,0,0
