episode,mission,floor_height,ceiling_height,sector_floor,sector_ceil,light_level,special,tag
2,6,8,96,FLOOR0_5,FLOOR4_8,128,0,0
2,6,0,72,FLAT5_2,CEIL1_1,96,0,0
2,6,0,72,FLAT5_2,CEIL1_1,160,2,0
2,6,0,72,FLAT5_2,CEIL1_1,255,0,0
2,6,0,72,FLAT5_2,CEIL1_1,96,0,0
2,6,0,72,FLOOR0_3,FLAT18,192,0,0
2,6,0,0,FLOOR0_3,FLAT23,192,0,21
2,6,0,72,FLAT4,CEIL4_3,240,0,0
2,6,0,56,FLAT4,FLOOR3_3,240,0,0
2,6,0,0,FLAT4,FLAT23,208,0,0
2,6,-8,72,FLOOR1_1,CEIL4_3,208,0,0
2,6,0,72,FLOOR1_1,CEIL4_3,208,0,0
2,6,0,0,FLAT4,FLAT23,208,0,0
2,6,-8,72,FLAT4,CEIL4_2,255,1,0
2,6,0,72,FLAT4,CEIL4_2,255,1,0
2,6,0,0,FLAT19,FLAT23,128,0,2
2,6,0,72,FLAT4,CEIL4_2,208,0,0
2,6,0,0,FLAT4,FLAT23,176,0,0
2,6,0,0,FLOOR0_3,FLAT5_5,112,0,20
2,6,32,56,FLAT19,FLAT18,208,0,0
2,6,0,72,FLOOR0_3,FLAT18,192,0,0
2,6,0,0,FLOOR0_3,FLAT23,192,0,8
2,6,0,72,FLOOR0_3,FLAT18,112,0,0
2,6,0,72,FLOOR0_3,FLAT18,192,0,0
2,6,0,0,FLOOR0_3,FLAT23,192,0,8
2,6,0,0,FLAT19,FLAT23,208,0,0
2,6,0,72,FLOOR0_3,FLAT18,192,0,0
2,6,0,0,FLAT19,FLAT23,192,0,15
