episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
1,9,-368,960,-48,24,1048,960,-416,-224,984,960,-416,-368,32836,32837
1,9,-272,960,-96,0,1048,960,-416,-224,960,960,-368,-272,65,32838
1,9,-416,984,96,64,1048,960,-416,-224,1072,984,-416,-320,66,32839
1,9,-224,984,-48,-24,1072,960,-416,-224,984,832,-448,-64,67,32840
1,9,-192,1040,-32,-56,1120,984,-272,-192,1040,984,-224,-192,32841,32842
1,9,-192,1120,0,-80,1120,984,-272,-192,1120,877,-192,-64,69,32843
1,9,-272,1072,80,48,1120,877,-272,-64,1120,1072,-288,-192,70,32844
1,9,-224,984,-48,88,1120,877,-288,-64,1072,984,-320,-224,71,32845
1,9,-320,1048,96,-64,1072,832,-448,-64,1120,877,-320,-64,68,72
1,9,-368,1072,-48,-88,1120,984,-448,-352,1120,832,-448,-64,64,73
1,9,-448,1040,0,80,1120,832,-448,-64,1120,832,-576,-448,74,32846
1,9,-448,832,128,0,832,512,-448,-320,1120,832,-576,-64,62,75
1,9,-192,1160,0,-40,1216,1120,-320,-192,1160,1120,-192,-192,32847,32848
1,9,-320,1216,64,0,1216,1120,-320,-192,1216,1216,-320,-256,77,32849
1,9,-256,1216,64,-56,1216,1120,-320,-192,1408,1120,-384,-64,78,32850
1,9,-384,1216,64,0,1216,1120,-448,-320,1216,1216,-384,-320,32851,32852
1,9,-448,1120,0,40,1216,1120,-448,-320,1160,1120,-448,-448,80,32853
1,9,-320,1216,-32,-96,1216,1120,-448,-320,1216,1120,-352,-288,81,32854
1,9,-448,1160,64,56,1216,1120,-448,-288,1408,1120,-576,-384,82,32855
1,9,-288,1120,-32,96,1408,1120,-384,-64,1408,1120,-576,-288,79,83
1,9,-512,1536,0,-152,1536,1384,-704,-512,1536,1392,-400,-384,32857,32858
1,9,-400,1536,-112,0,1728,1536,-704,-384,1536,1384,-704,-384,32856,85
1,9,-512,1368,-64,0,1384,1368,-576,-512,1368,1312,-576,-512,32861,32862
1,9,-576,1368,0,-56,1384,1312,-592,-576,1384,1312,-576,-512,32860,87
1,9,-592,1384,0,-72,1384,1312,-704,-592,1384,1312,-592,-512,32859,88
1,9,-512,1384,-80,0,1728,1384,-704,-384,1384,1312,-704,-512,86,89
1,9,-576,1216,176,176,1408,1120,-576,-64,1728,1312,-704,-384,84,90
1,9,-448,1120,96,0,1120,512,-576,-64,1728,1120,-704,-64,76,91
1,9,496,1328,32,0,1328,1328,496,528,1336,1328,496,528,32866,32867
1,9,496,1336,0,-8,1336,1312,480,496,1336,1328,496,528,32865,93
1,9,528,1336,-32,0,1408,1336,480,528,1336,1312,480,528,32864,94
1,9,528,1328,0,8,1408,1328,528,576,1408,1312,480,528,32863,95
1,9,384,1312,96,96,1408,1312,384,480,1408,1312,112,280,32868,32869
1,9,480,1312,0,96,1408,1312,480,576,1408,1312,112,480,96,97
1,9,320,1520,-40,-112,1520,1408,112,320,1560,1408,280,416,32871,32872
1,9,416,1560,-96,-40,1664,1433,112,416,1560,1408,112,416,32870,99
1,9,576,1560,-160,0,1664,1560,416,576,1520,1424,528,576,32873,32874
1,9,576,1424,-48,0,1664,1424,416,576,1424,1408,528,576,101,32875
1,9,416,1560,0,-152,1664,1408,112,416,1664,1408,416,576,100,102
1,9,480,1408,24,0,1408,1312,112,576,1664,1408,112,576,98,103
1,9,144,1176,-32,128,1304,1176,112,144,1304,1176,0,144,32877,32878
1,9,0,1240,128,-64,1240,1176,0,128,1304,1176,0,144,32876,105
1,9,256,1050,-56,5,1176,1050,144,256,1024,896,128,256,32880,32881
1,9,128,1176,0,-152,1176,896,0,128,1176,896,128,256,32879,107
1,9,144,1176,-16,0,1304,1176,0,144,1176,896,0,256,106,108
1,9,0,1240,112,64,1304,896,0,256,1312,1304,112,112,109,32882
1,9,320,1024,0,-128,1024,896,256,320,1024,896,320,368,32883,32884
1,9,368,1024,0,-128,1024,896,256,368,1024,896,368,384,111,32885
1,9,304,1200,56,0,1200,1040,256,384,1312,1200,272,304,32886,32887
1,9,256,1024,64,0,1024,896,256,384,1312,1040,256,384,112,113
1,9,256,1024,0,-128,1312,896,0,256,1312,896,256,384,110,114
1,9,576,1048,-192,-8,1216,1040,384,576,1048,896,384,576,32888,32889
1,9,464,1264,0,32,1296,1264,464,464,1296,1264,456,464,32893,32894
1,9,464,1296,-8,0,1312,1296,456,480,1296,1264,456,464,32892,117
1,9,456,1296,0,-32,1312,1264,384,456,1312,1264,456,480,32891,118
1,9,456,1264,8,0,1264,1200,384,576,1312,1264,384,480,32890,119
1,9,384,1200,192,16,1216,896,384,576,1312,1200,384,576,116,120
1,9,384,1200,0,-160,1312,896,0,384,1312,896,384,576,115,121
1,9,480,1312,-96,0,1664,1312,112,576,1312,896,0,576,104,122
1,9,-64,1408,0,-576,1728,512,-704,-64,1664,896,0,576,92,123
1,9,576,1048,0,168,1664,512,576,2688,1728,512,-704,576,58,124
1,9,1536,0,0,128,384,-192,1536,1600,128,0,1472,1536,32895,32896
1,9,1408,0,0,128,128,0,1408,1472,128,0,1344,1408,32897,32898
1,9,1472,0,0,128,384,-192,1472,1600,128,0,1344,1472,126,127
1,9,1216,0,0,128,128,0,1216,1280,128,0,1152,1216,32900,32901
1,9,1280,0,0,128,128,0,1280,1344,128,0,1152,1280,32899,129
1,9,1088,320,0,-192,448,-192,832,1088,128,0,1088,1152,32902,32903
1,9,1152,0,0,128,128,0,1152,1344,448,-192,832,1152,130,131
1,9,1344,0,0,128,384,-192,1344,1600,448,-192,832,1344,128,132
1,9,1088,-576,-32,32,-448,-576,1056,1216,-544,-576,1024,1088,32904,32905
1,9,1024,-576,32,32,-448,-576,1024,1216,-288,-544,1056,1216,134,32906
1,9,1088,-192,-128,-128,-192,-320,832,1088,-288,-448,1056,1216,32907,32908
1,9,1056,-448,160,160,-288,-576,1024,1216,-192,-448,832,1216,135,136
1,9,1344,-576,0,128,-448,-576,1344,1504,-448,-576,1216,1344,32910,32911
1,9,1344,-448,-128,0,-288,-448,1216,1472,-448,-576,1216,1504,32909,138
1,9,1216,-448,0,-128,-192,-576,832,1216,-288,-576,1216,1504,137,139
1,9,1536,-192,0,-64,-192,-256,1344,1536,-192,-256,1536,1600,32913,32914
1,9,1536,-256,64,0,-256,-480,1312,1600,-192,-256,1344,1600,32912,141
1,9,1312,-288,192,-192,-192,-576,832,1504,-192,-480,1312,1600,140,142
1,9,1600,-192,-64,0,448,-192,832,1600,-192,-576,832,1600,133,143
1,9,1728,-512,128,0,-512,-576,1728,1856,-448,-512,1728,1856,32915,32916
1,9,1728,-384,128,0,-384,-448,1728,1856,-320,-384,1728,1856,32917,32918
1,9,1728,-448,128,0,-448,-576,1728,1856,-320,-448,1728,1856,145,146
1,9,1824,-64,0,256,192,-64,1824,1920,192,-64,1824,1824,32919,32920
1,9,1824,192,96,0,192,-64,1824,1920,384,192,1600,1920,148,32921
1,9,1920,-256,-64,0,-64,-256,1600,1920,-256,-320,1728,1856,32922,32923
1,9,1920,-64,-96,0,384,-64,1600,1920,-64,-320,1600,1920,149,150
1,9,1728,-320,128,0,-320,-576,1728,1856,384,-320,1600,1920,147,151
1,9,2432,64,0,64,128,64,2432,2432,128,64,2368,2432,32927,32928
1,9,2432,128,-64,0,512,128,2368,2496,128,64,2368,2432,32926,153
1,9,2368,128,0,-64,512,64,2176,2368,512,64,2368,2496,32925,154
1,9,2368,64,64,0,64,-128,2176,2496,512,64,2176,2496,32924,155
1,9,2560,0,-64,0,0,0,2496,2560,0,-64,2496,2560,32931,32932
1,9,2496,-64,64,0,-64,-128,2496,2560,0,-64,2496,2560,32930,157
1,9,2560,-64,0,64,128,-128,2560,2688,0,-128,2496,2560,32929,158
1,9,2560,192,0,-64,192,128,2560,2560,192,128,2560,2624,32935,32936
1,9,2624,192,-64,0,512,192,2496,2624,192,128,2560,2624,32934,160
1,9,2624,128,0,64,512,128,2624,2688,512,128,2496,2624,32933,161
1,9,2560,128,64,0,128,-128,2496,2688,512,128,2496,2688,159,162
1,9,2496,0,0,-64,512,-128,2176,2496,512,-128,2496,2688,156,163
1,9,2176,-128,0,384,512,-128,2176,2688,256,-128,1920,2176,164,32937
1,9,1920,192,0,-256,384,-576,1600,1920,512,-128,1920,2688,152,165
1,9,1600,-256,0,-128,448,-576,832,1600,512,-576,1600,2688,144,166
1,9,-448,-512,128,0,-512,-576,-448,-320,-448,-512,-448,-320,32938,32939
1,9,-448,-384,128,0,-384,-448,-448,-320,-320,-384,-448,-320,32940,32941
1,9,-448,-448,128,0,-448,-576,-448,-320,-320,-448,-448,-320,168,169
1,9,-320,-64,-128,0,192,-64,-448,-320,-64,-320,-448,-320,32942,32943
1,9,-320,448,-128,0,512,448,-448,-320,448,192,-448,-320,32944,32945
1,9,-448,192,128,0,192,-320,-448,-320,512,192,-448,-320,171,172
1,9,-448,-320,128,0,-320,-576,-448,-320,512,-320,-448,-320,170,173
1,9,-128,128,0,-128,384,-256,-320,-128,128,0,-128,-64,32946,32947
1,9,0,0,-64,0,128,0,-64,0,-240,-304,-32,0,32948,32949
1,9,-64,128,0,-128,384,-256,-320,-64,128,-304,-64,0,175,176
1,9,-320,448,0,-64,512,-576,-448,-320,384,-304,-320,0,174,177
1,9,-512,-64,64,0,-64,-256,-640,-448,-32,-64,-640,-512,32950,32951
1,9,-448,192,-64,0,384,192,-640,-448,192,160,-640,-512,32952,32953
1,9,-480,0,0,128,128,0,-480,-448,128,0,-512,-480,32955,32956
1,9,-512,160,0,-32,160,-32,-640,-512,128,0,-512,-448,32954,181
1,9,-512,160,-128,0,384,160,-640,-448,160,-32,-640,-448,180,182
1,9,-640,-32,128,0,-32,-256,-640,-448,384,-32,-640,-448,179,183
1,9,-448,-320,0,64,512,-576,-448,0,384,-256,-640,-448,178,184
1,9,64,128,0,-128,128,0,0,64,128,0,64,128,32957,32958
1,9,128,128,0,-128,128,0,0,128,128,0,128,192,186,32959
1,9,320,128,0,192,448,128,320,448,128,0,256,320,32961,32962
1,9,256,128,0,-128,128,0,192,256,448,0,256,448,32960,188
1,9,192,128,0,-128,128,0,0,192,448,0,192,448,187,189
1,9,448,-320,-128,128,0,-320,320,448,-192,-352,0,448,32963,32964
1,9,320,0,-64,0,448,0,0,448,0,-352,0,448,190,191
1,9,640,-512,128,0,-512,-576,640,768,-448,-512,640,768,32965,32966
1,9,640,-448,128,0,-448,-576,640,768,-384,-448,640,768,193,32967
1,9,832,-320,-64,0,-64,-320,448,832,-320,-384,640,768,32968,32969
1,9,640,-384,128,0,-384,-576,640,768,-64,-384,448,832,194,195
1,9,832,-40,-24,0,168,-40,808,832,-40,-64,600,808,32970,32971
1,9,576,168,0,-208,168,-64,576,576,168,-40,576,600,32972,32973
1,9,600,-64,0,24,168,-64,600,832,168,-64,576,600,197,198
1,9,448,448,192,0,448,192,448,832,512,448,640,768,32974,32975
1,9,600,168,0,24,192,168,600,808,192,168,576,576,32976,32977
1,9,808,192,-208,0,512,192,448,832,192,168,576,808,200,201
1,9,808,168,24,0,168,-64,576,832,512,168,448,832,199,202
1,9,600,-64,208,0,-64,-576,448,832,512,-64,448,832,196,203
1,9,448,-320,0,-32,448,-352,0,448,512,-576,448,832,192,204
1,9,0,-240,0,-64,512,-576,-640,0,512,-576,0,832,185,205
1,9,832,168,0,24,512,-576,832,2688,512,-576,-640,832,167,206
1,9,-128,-768,0,-448,-768,-1216,-576,-128,-768,-1280,-128,-64,32978,32979
1,9,-576,-768,448,0,-768,-1280,-576,-64,-704,-768,-640,-64,208,32980
1,9,-448,-704,128,0,-704,-1280,-640,-64,-680,-704,-448,-320,209,32981
1,9,-320,-664,-128,0,-608,-664,-448,-320,-664,-680,-448,-320,32982,32983
1,9,-448,-608,128,0,-608,-680,-448,-320,-576,-608,-448,-320,211,32984
1,9,-448,-680,128,0,-680,-1280,-640,-64,-576,-680,-448,-320,210,212
1,9,-512,-1152,-64,0,-768,-1152,-576,-512,-1216,-1344,-576,-512,32986,32987
1,9,-576,-1152,0,-64,-704,-1344,-640,-576,-768,-1344,-576,-512,32985,214
1,9,-512,-1344,-128,0,-704,-1344,-640,-512,-1344,-1408,-640,-512,215,32988
1,9,-256,-1312,0,-32,-1312,-1472,-384,-256,-1344,-1472,-256,-64,32989,32990
1,9,-64,-1280,-192,0,-832,-1280,-512,-64,-1280,-1312,-384,-256,32991,32992
1,9,-384,-1312,128,0,-1312,-1472,-384,-64,-832,-1312,-512,-64,217,218
1,9,-512,-1344,0,-64,-704,-1408,-640,-512,-832,-1472,-512,-64,216,219
1,9,-128,-1216,-448,448,-576,-1280,-640,-64,-704,-1472,-640,-64,213,220
1,9,-40,-1088,-24,0,-960,-1088,-64,-40,-1344,-1472,-64,-40,32993,32994
1,9,-24,-1088,0,128,-960,-1088,-24,0,-960,-1088,-40,-24,32995,32996
1,9,0,-1088,-24,0,-960,-1088,-40,0,-1344,-1472,-40,0,223,32997
1,9,-40,-960,0,-128,-960,-1472,-64,-40,-960,-1472,-40,0,222,224
1,9,32,-960,0,-128,-960,-1088,0,32,-960,-1088,32,64,32998,32999
1,9,64,-1088,-32,0,-960,-1088,0,64,-1344,-1472,0,64,226,33000
1,9,0,-1344,0,-128,-960,-1472,-64,0,-960,-1472,0,64,225,227
1,9,192,-960,0,-128,-960,-1088,128,192,-960,-1088,192,256,33002,33003
1,9,128,-960,0,-128,-960,-1088,64,128,-960,-1088,128,256,33001,229
1,9,192,-1344,0,-128,-1344,-1472,128,192,-1344,-1472,192,256,33005,33006
1,9,128,-1344,0,-128,-1344,-1472,64,128,-1344,-1472,128,256,33004,231
1,9,256,-1088,-64,0,-960,-1088,64,256,-1344,-1472,64,256,230,232
1,9,64,-960,0,-128,-960,-1472,-64,64,-960,-1472,64,256,228,233
1,9,-64,-1088,0,-192,-576,-1472,-640,-64,-960,-1472,-64,256,221,234
1,9,640,-768,128,0,-768,-832,384,768,-704,-768,640,768,33007,33008
1,9,640,-640,128,0,-640,-704,640,768,-576,-640,640,768,33009,33010
1,9,640,-704,128,0,-704,-832,384,768,-576,-704,640,768,236,237
1,9,1248,-736,-160,160,-576,-736,1088,1408,-576,-832,1024,1248,33011,33012
1,9,960,-832,0,64,-768,-832,960,1024,-768,-832,768,960,33013,33014
1,9,768,-768,24,0,-768,-832,768,1024,-576,-768,960,1024,240,33015
1,9,1024,-832,0,64,-576,-832,1024,1408,-576,-832,768,1024,239,241
1,9,768,-576,0,-64,-576,-832,384,768,-576,-832,768,1408,238,242
1,9,512,-1280,-128,0,-832,-1280,384,512,-1280,-1312,384,512,33017,33018
1,9,384,-1312,128,0,-1312,-1472,384,512,-832,-1312,384,512,33016,244
1,9,320,-960,0,-128,-960,-1088,256,320,-960,-1088,320,384,33019,33020
1,9,320,-1344,0,-128,-1344,-1472,256,320,-1344,-1472,320,384,33021,33022
1,9,384,-1088,-64,0,-960,-1088,256,384,-1344,-1472,256,384,246,247
1,9,384,-1280,0,192,-832,-1472,384,512,-960,-1472,256,384,245,248
1,9,576,-1088,0,128,-960,-1088,576,832,-960,-1088,560,576,33027,33028
1,9,832,-1088,-256,0,-960,-1088,560,832,-1088,-1104,560,832,250,33029
1,9,832,-960,0,-128,-960,-1104,560,832,-960,-1104,832,848,251,33030
1,9,576,-960,256,0,-960,-1104,560,848,-944,-960,560,848,252,33031
1,9,848,-944,-288,0,-944,-944,560,848,-944,-1104,560,848,33026,253
1,9,560,-944,0,-160,-944,-1104,560,560,-944,-1104,560,848,33025,254
1,9,560,-1104,288,0,-1104,-1280,512,848,-944,-1104,560,848,33024,255
1,9,848,-1104,0,160,-832,-1104,848,1024,-944,-1280,512,848,33023,256
1,9,512,-1312,0,-160,-832,-1472,256,512,-832,-1280,512,1024,249,257
1,9,1024,-832,-64,0,-576,-832,384,1408,-832,-1472,256,1024,243,258
1,9,1536,-768,448,0,-768,-1216,1536,1984,-704,-768,1536,2048,33032,33033
1,9,1536,-1216,0,448,-704,-1216,1536,2048,-704,-1280,1472,1536,260,33034
1,9,1856,-704,192,0,-704,-1280,1472,2048,-680,-704,1728,1856,261,33035
1,9,1856,-664,-128,0,-608,-664,1728,1856,-664,-680,1728,1856,33036,33037
1,9,1728,-608,128,0,-608,-680,1728,1856,-576,-608,1728,1856,263,33038
1,9,1728,-680,128,0,-680,-1280,1472,2048,-576,-680,1728,1856,262,264
1,9,1888,-1120,0,64,-1056,-1120,1888,2016,-1056,-1120,1824,1888,33042,33043
1,9,1824,-1120,64,0,-1120,-1248,1824,1952,-1056,-1120,1824,2016,33041,266
1,9,1824,-1056,0,-64,-1056,-1280,1472,1824,-1056,-1248,1824,2016,33040,267
1,9,1888,-1056,-64,0,-704,-1056,1696,2048,-1056,-1280,1472,2016,33039,268
1,9,1792,-1304,280,280,-1024,-1344,1792,2112,-1024,-1304,1792,2072,33044,33045
1,9,2048,-1024,-256,-256,-704,-1280,1472,2048,-1024,-1344,1792,2112,269,270
1,9,1984,-768,-448,-448,-576,-1280,1472,2048,-704,-1344,1472,2112,265,271
1,9,1376,-1088,0,128,-960,-1088,1376,1432,-960,-1088,1344,1376,33046,33047
1,9,1448,-1088,0,128,-960,-1088,1448,1472,-960,-1088,1432,1448,33048,33049
1,9,1432,-960,0,-128,-960,-1088,1344,1432,-960,-1088,1432,1472,273,274
1,9,1280,-1088,0,128,-960,-1088,1280,1344,-960,-1088,1216,1280,33050,33051
1,9,1216,-1088,0,128,-960,-1088,1216,1344,-960,-1088,1152,1216,276,33052
1,9,1088,-1088,-64,0,-960,-1088,1024,1088,-1088,-1280,704,1024,33054,33055
1,9,1088,-1088,0,128,-960,-1088,1088,1152,-960,-1280,704,1088,33053,278
1,9,1152,-1088,0,128,-960,-1088,1152,1344,-960,-1280,704,1152,277,279
1,9,1344,-1088,0,128,-960,-1088,1344,1472,-960,-1280,704,1344,275,280
1,9,1472,-1280,0,192,-576,-1344,1472,2112,-960,-1280,704,1472,272,281
1,9,1408,-576,-160,-160,-576,-1472,256,1408,-576,-1344,704,2112,259,282
1,9,256,-1344,0,-128,-576,-1472,-640,256,-576,-1472,256,2112,235,283
1,9,768,-576,-128,0,512,-576,-640,2688,-576,-1472,-640,2112,207,284
1,9,768,512,-128,0,1728,512,-704,2688,512,-1472,-640,2688,125,285
