episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
2,7,1024,-456,64,0,-456,-480,1024,1088,-440,-456,1024,1088,32893,32894
2,7,1088,-480,32,0,-480,-560,1024,1120,-440,-480,1024,1088,120,121
2,7,1088,-440,-64,0,-320,-440,1024,1088,-440,-560,1024,1120,119,122
2,7,960,-384,-64,0,-128,-384,832,1024,-480,-480,992,1024,32895,32896
2,7,768,-128,-64,0,-64,-128,704,768,-192,-256,704,768,32897,32898
2,7,832,-256,0,128,-128,-480,832,1024,-64,-256,704,768,124,125
2,7,880,-400,-64,64,-320,-400,816,896,-336,-416,800,880,32902,32903
2,7,992,-544,0,64,-480,-544,992,1024,-320,-416,800,896,32901,127
2,7,768,-256,-64,0,-192,-256,704,768,-320,-544,800,1024,32900,128
2,7,800,-352,64,-64,-352,-464,752,864,-192,-544,704,1024,32899,129
2,7,896,-384,-64,64,-64,-480,704,1024,-192,-544,704,1024,126,130
2,7,1024,-480,0,24,-320,-560,1024,1120,-64,-544,704,1024,123,131
2,7,544,-32,96,0,-32,-64,544,640,32,0,576,608,32905,32906
2,7,640,-64,48,0,-64,-256,640,688,32,-64,544,640,32904,133
2,7,704,-128,-16,0,-64,-128,688,704,-192,-256,688,704,32907,32908
2,7,688,-128,0,-64,32,-256,544,688,-64,-256,688,704,134,135
2,7,384,-304,-64,0,-256,-304,320,384,-304,-320,320,384,32909,32910
2,7,448,-304,-64,0,-304,-304,384,512,-304,-320,448,512,32911,32912
2,7,384,-304,0,-16,-256,-320,320,384,-304,-320,384,512,137,138
2,7,576,-304,-64,0,-256,-304,512,640,-304,-320,576,640,32913,32914
2,7,512,-304,0,-16,-256,-320,320,512,-256,-320,512,640,139,140
2,7,688,-256,-48,0,32,-256,544,704,-256,-320,320,640,136,141
2,7,-64,-704,-16,0,-704,-704,-128,0,-704,-720,-64,0,32915,32916
2,7,-64,-728,64,0,-728,-768,-64,0,-720,-728,-64,0,32917,32918
2,7,0,-720,-64,0,-704,-720,-128,0,-720,-768,-64,0,143,144
2,7,512,-320,0,-64,-320,-384,448,512,-320,-384,576,640,32919,32920
2,7,384,-384,-64,0,-320,-384,320,384,-512,-704,0,64,32921,32922
2,7,448,-384,0,64,-320,-384,448,640,-320,-704,0,384,146,147
2,7,0,-704,0,-16,-704,-768,-128,0,-320,-704,0,640,145,148
2,7,512,-320,-64,0,32,-320,320,704,-320,-768,-128,640,142,149
2,7,704,-128,0,64,-64,-560,704,1120,32,-768,-128,704,132,150
2,7,256,-320,-64,-64,729,-704,-128,640,32,-768,-128,1120,113,151
2,7,288,416,-32,32,768,-384,-25,1488,729,-768,-128,1120,72,152
2,7,1792,-256,-64,0,-192,-256,1728,1792,-256,-320,1728,1792,32923,32924
2,7,1792,-192,0,-64,-192,-320,1728,1792,-192,-320,1792,1856,154,32925
2,7,1728,-256,0,64,-192,-320,1728,1856,-192,-320,1600,1728,155,32926
2,7,1728,-192,64,0,-192,-320,1600,1856,-128,-192,1600,1856,156,32927
2,7,1856,-320,-256,0,-128,-320,1600,1856,-320,-368,1600,1856,157,32928
2,7,1600,-128,256,0,-128,-368,1600,1856,-80,-128,1600,1856,158,32929
2,7,1856,-128,0,-192,-80,-368,1600,1856,-80,-368,1856,1960,159,32930
2,7,1784,-384,-16,16,-368,-384,1768,1960,-368,-384,1600,1752,32931,32932
2,7,1768,-368,-16,0,-80,-368,1600,1960,-368,-384,1600,1960,160,161
2,7,2048,-384,0,304,-80,-384,2048,2112,-80,-384,1984,2048,32933,32934
2,7,1968,-160,0,-128,-160,-288,1960,1968,-160,-288,1968,1976,32936,32937
2,7,1976,-288,0,128,-160,-288,1976,1984,-160,-288,1960,1976,32935,164
2,7,1984,-160,0,80,-80,-384,1984,2112,-160,-288,1960,1984,163,165
2,7,1960,-288,0,-80,-80,-384,1600,1960,-80,-384,1960,2112,162,166
2,7,1520,-320,0,-48,-320,-368,1520,1520,-320,-368,1520,1536,32939,32940
2,7,1536,-368,0,48,-320,-368,1536,1536,-320,-368,1520,1536,32938,168
2,7,1552,-384,-16,16,-368,-384,1536,1600,-368,-384,1488,1520,32941,32942
2,7,1536,-368,-16,0,-320,-368,1520,1536,-368,-384,1488,1600,169,170
2,7,1600,-304,-64,0,-272,-304,1536,1600,-304,-320,1536,1600,32944,32945
2,7,1600,-272,-64,0,-256,-272,1536,1600,-272,-320,1536,1600,32943,172
2,7,1536,-320,0,16,-256,-320,1536,1600,-256,-320,1488,1520,173,32946
2,7,1520,-320,16,0,-320,-384,1488,1600,-256,-320,1488,1600,171,174
2,7,1528,-176,-16,-16,-176,-192,1488,1528,-176,-192,1536,1600,32947,32948
2,7,1512,-192,-24,0,-176,-192,1488,1600,-200,-248,1488,1600,176,32949
2,7,1536,-144,64,0,-144,-176,1536,1600,-80,-144,1536,1600,32950,32951
2,7,1536,-144,0,64,-80,-176,1536,1600,-80,-176,1528,1528,178,32952
2,7,1536,-176,64,0,-176,-248,1488,1600,-80,-176,1528,1600,177,179
2,7,1552,-256,48,0,-256,-384,1488,1600,-80,-248,1488,1600,175,180
2,7,1600,-272,0,16,-80,-384,1600,2112,-80,-384,1488,1600,167,181
2,7,1528,0,16,-16,0,-32,1528,1544,0,-32,1568,1752,32953,32954
2,7,1736,-64,16,-16,-64,-80,1536,1752,-64,-80,1768,1888,32955,32956
2,7,1544,-32,-16,-16,-32,-48,1528,1544,-48,-80,1528,1528,32957,32958
2,7,1536,-80,16,16,-64,-80,1536,1888,-32,-80,1528,1544,184,185
2,7,1752,-32,-184,0,0,-32,1528,1752,-32,-80,1528,1888,183,186
2,7,1776,192,0,-56,192,136,1664,1776,192,136,1776,1856,32960,32961
2,7,1768,8,-16,0,136,8,1664,1768,8,0,1664,1752,32963,32964
2,7,1768,0,0,8,136,0,1768,1856,136,0,1664,1768,32962,189
2,7,1776,136,-112,0,192,136,1664,1856,136,0,1664,1856,188,190
2,7,1664,136,0,56,192,0,1664,1856,192,0,1600,1664,191,32965
2,7,1752,312,16,0,312,192,1752,1856,320,312,1768,1856,32967,32968
2,7,1752,320,0,-8,320,192,1600,1752,320,192,1752,1856,32966,193
2,7,1664,192,112,0,192,0,1600,1856,320,192,1600,1856,192,194
2,7,1600,304,16,16,320,0,1600,1856,320,304,1600,1616,195,32969
2,7,1616,0,-16,16,320,0,1600,1856,16,0,1600,1616,196,32970
2,7,1856,0,0,320,320,0,1856,1888,320,0,1600,1856,32959,197
2,7,1544,320,-16,-16,320,304,1528,1544,176,128,1528,1544,32972,32973
2,7,1528,304,0,-128,304,0,1528,1528,320,128,1528,1544,32971,199
2,7,1568,64,32,0,64,0,1568,1600,320,256,1568,1600,32974,32975
2,7,1544,160,0,-16,320,0,1528,1544,320,0,1568,1600,200,201
2,7,1600,16,0,48,320,0,1600,1888,320,0,1528,1600,198,202
2,7,1616,0,136,0,0,-80,1528,1888,320,0,1528,1888,187,203
2,7,1920,0,0,320,320,0,1920,1960,320,0,1888,1920,32977,32978
2,7,1888,-64,56,0,-64,-80,1888,1960,320,0,1888,1960,32976,205
2,7,2048,-80,0,400,320,-80,2048,2112,320,-80,1984,2048,32979,32980
2,7,1960,208,24,0,208,112,1960,1984,288,224,1960,1976,32981,32982
2,7,1968,-16,16,16,0,-48,1968,1984,96,32,1960,1976,32983,32984
2,7,1984,112,-24,0,288,112,1960,1984,96,-48,1960,1984,208,209
2,7,1984,0,0,112,320,-80,1984,2112,288,-48,1960,1984,207,210
2,7,1960,208,0,-96,320,-80,1888,1960,320,-80,1960,2112,206,211
2,7,1888,320,0,-320,320,-80,1528,1888,320,-80,1888,2112,204,212
2,7,1752,-80,16,0,-80,-384,1488,2112,320,-80,1528,2112,182,213
2,7,2048,512,64,0,512,448,2048,2112,512,512,2048,2112,32985,32986
2,7,2112,360,-64,0,448,360,2048,2112,360,344,2048,2112,32987,32988
2,7,2112,448,-64,0,512,448,2048,2112,448,344,2048,2112,215,216
2,7,2048,336,64,0,336,320,2048,2112,344,336,2048,2112,32989,32990
2,7,2112,344,-64,0,512,344,2048,2112,344,320,2048,2112,217,218
2,7,1528,384,8,192,576,384,1528,2048,576,384,1528,1536,32991,32992
2,7,1784,384,-16,-16,384,368,1736,1784,384,344,1856,1984,32993,32994
2,7,1528,352,16,-16,352,320,1528,1544,384,352,1528,1528,32995,32996
2,7,1544,336,0,-16,384,320,1528,1544,352,320,1568,1752,222,32997
2,7,1752,368,-16,16,384,344,1736,1984,384,320,1528,1752,221,223
2,7,1736,384,-208,0,576,384,1528,2048,384,320,1528,1984,220,224
2,7,2048,320,0,16,512,320,2048,2112,576,320,1528,2048,219,225
2,7,1600,704,0,64,768,704,1600,1600,768,704,1568,1600,32998,32999
2,7,1536,704,0,64,768,704,1536,1568,768,704,1536,1536,33000,33001
2,7,1568,704,0,64,768,704,1568,1600,768,704,1536,1568,227,228
2,7,1792,640,-64,0,640,640,1728,1792,640,608,1728,1792,33002,33003
2,7,1792,608,-64,0,640,608,1728,1792,608,576,1728,1792,230,33004
2,7,1696,640,0,-32,672,608,1568,1696,640,640,1696,1728,33006,33007
2,7,1568,672,32,0,672,608,1568,1728,704,672,1600,1600,232,33008
2,7,1536,704,0,-128,704,576,1536,1536,704,608,1568,1728,33005,233
2,7,1728,576,0,32,640,576,1728,1792,704,576,1536,1728,231,234
2,7,1568,704,-32,0,768,704,1536,1600,704,576,1536,1792,229,235
2,7,2112,672,-64,0,672,672,2048,2112,672,648,2048,2112,33009,33010
2,7,2048,616,64,0,616,616,2048,2112,640,616,2048,2112,33011,33012
2,7,2048,640,64,0,640,616,2048,2112,648,640,2048,2112,238,33013
2,7,2112,648,-64,0,672,648,2048,2112,648,616,2048,2112,237,239
2,7,1824,608,0,32,672,608,1824,1952,640,640,1792,1824,33014,33015
2,7,1920,672,32,0,672,608,1792,1952,768,672,1920,1920,241,33016
2,7,1976,672,0,16,688,672,1976,2048,768,688,1960,1976,33018,33019
2,7,1984,600,16,16,616,576,1984,2048,768,672,1960,2048,33017,243
2,7,1952,672,0,-64,768,608,1792,1952,768,576,1960,2048,242,244
2,7,2048,616,0,24,672,616,2048,2112,768,576,1792,2048,240,245
2,7,1792,608,0,-32,768,576,1536,1792,768,576,1792,2112,236,246
2,7,1728,576,64,0,576,320,1528,2112,768,576,1536,2112,226,247
2,7,1888,320,32,0,320,-384,1488,2112,768,320,1528,2112,214,248
2,7,2240,600,0,32,632,600,2240,2360,616,600,2112,2176,33020,33021
2,7,2360,632,0,-32,632,600,2112,2360,632,600,2376,2560,250,33022
2,7,2552,696,-56,-24,768,672,2496,2560,696,648,2496,2560,33023,33024
2,7,2256,672,0,16,688,672,2256,2496,688,688,2240,2256,33026,33027
2,7,2240,688,0,-16,688,672,2112,2240,688,672,2240,2496,33025,253
2,7,2512,648,-16,24,768,648,2496,2560,688,672,2112,2496,252,254
2,7,2240,632,120,0,632,600,2112,2560,768,648,2112,2560,251,255
2,7,2240,376,120,0,376,344,2240,2360,600,376,2240,2360,33028,33029
2,7,2240,344,0,32,600,344,2240,2360,600,376,2208,2240,257,33030
2,7,2176,376,0,224,600,376,2176,2208,600,360,2112,2176,33031,33032
2,7,2208,376,0,224,600,344,2208,2360,600,360,2112,2208,258,259
2,7,2400,464,16,0,464,464,2400,2416,480,464,2384,2400,33034,33035
2,7,2416,464,16,16,480,376,2360,2560,480,464,2384,2416,33033,261
2,7,2376,376,-16,0,480,376,2360,2560,376,344,2376,2560,262,33036
2,7,2416,512,-16,0,512,512,2400,2416,512,496,2384,2400,33039,33040
2,7,2384,496,0,-16,496,480,2384,2384,512,496,2384,2416,33038,264
2,7,2432,496,-16,16,600,496,2360,2560,512,480,2384,2416,33037,265
2,7,2432,480,128,0,480,344,2360,2560,600,480,2360,2560,263,266
2,7,2360,376,0,-32,600,344,2112,2360,600,344,2360,2560,260,267
2,7,2360,600,-120,0,768,600,2112,2560,600,344,2112,2560,256,268
2,7,2736,576,16,0,576,440,2736,2816,608,576,2752,2816,33042,33043
2,7,2752,608,64,0,608,440,2736,2816,640,608,2752,2816,270,33044
2,7,2720,640,16,-64,640,440,2624,2768,640,440,2736,2816,33041,271
2,7,2752,704,64,0,704,672,2752,2816,768,704,2752,2816,33046,33047
2,7,2752,672,64,0,672,640,2752,2816,768,672,2752,2816,33045,273
2,7,2736,768,-16,-48,768,640,2624,2736,720,640,2720,2720,33048,33049
2,7,2624,640,0,128,768,640,2624,2736,768,704,2560,2616,275,33050
2,7,2752,640,0,32,768,640,2752,2816,768,640,2560,2736,274,276
2,7,2752,640,64,0,640,440,2624,2816,768,640,2560,2816,272,277
2,7,2560,376,0,-32,768,344,2112,2560,768,440,2560,2816,269,278
2,7,2264,-312,24,-72,-312,-384,2192,2288,-288,-384,2264,2480,33051,33052
2,7,2192,-320,72,8,-288,-384,2192,2480,-192,-320,2192,2480,280,33053
2,7,2288,-128,-24,-72,-128,-200,2192,2288,-128,-224,2264,2480,33054,33055
2,7,2192,-192,72,-8,-192,-384,2192,2480,-128,-224,2192,2480,281,282
2,7,2176,-320,0,-48,-128,-384,2112,2176,-192,-320,2176,2192,33056,33057
2,7,2192,-384,0,64,-128,-384,2192,2480,-128,-384,2112,2192,283,284
2,7,2560,-192,256,0,-192,-384,2560,2816,-128,-192,2560,2816,33058,33059
2,7,2560,-384,0,192,-128,-384,2560,2816,-128,-384,2496,2560,286,33060
2,7,2816,-384,-64,0,-128,-384,2496,2816,-384,-448,2560,2752,287,33061
2,7,2496,-224,0,80,-128,-448,2496,2816,-224,-288,2480,2496,288,33062
2,7,2480,-288,0,-96,-128,-384,2112,2480,-128,-448,2480,2816,285,289
2,7,2688,-96,-192,0,-96,-96,2496,2688,-96,-112,2496,2688,33063,33064
2,7,2768,0,-16,0,192,0,2752,2768,0,-96,2688,2752,33065,33066
2,7,2688,-96,0,-16,-96,-112,2496,2688,192,-96,2688,2768,291,292
2,7,2688,288,64,0,288,192,2496,2752,304,288,2496,2688,33067,33068
2,7,2752,192,16,0,192,-112,2496,2768,304,192,2496,2752,293,294
2,7,2216,272,0,16,288,272,2216,2496,272,104,2200,2216,33069,33070
2,7,2216,-96,0,16,104,-96,2216,2496,88,-80,2200,2216,33071,33072
2,7,2216,104,-16,0,288,104,2200,2496,104,-96,2200,2496,296,297
2,7,2496,288,0,16,304,-112,2496,2768,288,-96,2200,2496,295,298
2,7,2184,128,-8,0,256,128,2176,2184,64,-64,2176,2184,33074,33075
2,7,2176,304,0,-48,320,-128,2112,2176,256,-64,2176,2184,33073,300
2,7,2192,128,0,128,256,128,2192,2200,256,128,2184,2192,33076,33077
2,7,2192,-64,0,128,64,-64,2192,2200,64,-64,2184,2192,33078,33079
2,7,2200,128,-8,0,256,128,2184,2200,64,-64,2184,2200,302,303
2,7,2184,256,0,-128,320,-128,2112,2184,256,-64,2184,2200,301,304
2,7,2200,64,0,24,304,-112,2200,2768,320,-128,2112,2200,299,305
2,7,2512,-128,304,0,-128,-448,2112,2816,320,-128,2112,2768,290,306
2,7,2360,344,-120,0,768,344,2112,2816,320,-448,2112,2816,279,307
2,7,3456,-352,0,-64,-352,-416,3392,3456,-352,-416,3456,3584,33080,33081
2,7,3392,-352,64,0,-352,-416,3392,3584,-320,-352,3392,3616,309,33082
2,7,3328,-352,0,-64,-352,-416,3264,3328,-352,-416,3328,3392,33083,33084
2,7,3264,-352,64,0,-352,-416,3264,3392,-320,-352,3264,3392,311,33085
2,7,3392,-416,0,64,-320,-416,3392,3616,-320,-416,3264,3392,310,312
2,7,3328,-416,-64,0,-320,-416,3264,3616,-416,-448,3264,3520,313,33086
2,7,3200,-352,0,-64,-352,-416,3136,3200,-352,-416,3200,3264,33087,33088
2,7,3136,-352,64,0,-352,-416,3136,3264,-320,-352,3136,3264,315,33089
2,7,3136,-416,0,64,-320,-416,3136,3264,-320,-416,2976,3136,316,33090
2,7,3200,-416,-64,0,-320,-416,2976,3264,-416,-448,3072,3264,317,33091
2,7,3264,-416,0,64,-320,-448,3264,3616,-320,-448,2976,3264,314,318
2,7,3616,-320,-128,-128,-320,-448,2976,3616,-320,-384,3712,3776,319,33092
2,7,2840,-192,0,-128,-192,-320,2816,2840,-192,-320,2840,2856,33095,33096
2,7,2856,-320,0,128,-192,-320,2856,2880,-192,-320,2816,2856,33094,321
2,7,2880,-320,0,128,-192,-320,2880,3840,-192,-320,2816,2880,33093,322
2,7,2976,-320,640,0,-320,-448,2976,3776,-192,-320,2816,3840,320,323
2,7,2848,448,-32,-3,448,444,2816,2848,448,384,2880,3456,33098,33099
2,7,2880,384,576,0,384,256,2880,3456,448,384,2816,3456,33097,325
2,7,3456,384,0,-128,448,256,2816,3456,448,256,3456,3840,326,33100
2,7,3328,192,0,-64,192,128,3072,3328,192,128,3392,3648,33103,33104
2,7,3328,128,64,0,128,64,3136,3648,192,128,3072,3648,33102,328
2,7,3392,192,-64,0,256,192,3072,3456,192,64,3072,3648,33101,329
2,7,3008,192,0,-64,192,64,2880,3008,128,128,3008,3072,33106,33107
2,7,3072,192,-64,0,256,192,2880,3072,192,64,2880,3072,33105,331
2,7,3072,128,0,64,256,64,3072,3648,256,64,2880,3072,330,332
2,7,3712,128,0,64,256,128,3712,3840,192,192,3648,3712,33109,33110
2,7,3648,128,64,0,128,64,3648,3840,256,128,3648,3840,33108,334
2,7,3648,192,0,-64,256,64,2880,3648,256,64,3648,3840,333,335
2,7,3456,256,-576,0,448,256,2816,3840,256,64,2880,3840,327,336
2,7,3328,-128,0,-64,-128,-192,3328,3328,-128,-192,3392,3648,33113,33114
2,7,3648,-128,0,-64,-128,-192,3328,3648,-128,-192,3712,3840,338,33115
2,7,3712,-128,-64,0,-64,-128,3136,3840,-128,-192,3328,3840,33112,339
2,7,3840,-64,-704,0,64,-64,3136,3840,-64,-192,3136,3840,33111,340
2,7,3072,-128,-64,0,64,-128,3008,3136,-128,-192,3072,3072,33117,33118
2,7,3008,-128,0,-64,64,-192,2880,3008,64,-192,3008,3136,33116,342
2,7,3136,-64,0,128,64,-192,3136,3840,64,-192,2880,3136,341,343
2,7,3840,64,-704,0,448,64,2816,3840,64,-192,2880,3840,337,344
2,7,3488,768,0,-112,768,656,3456,3488,768,656,3488,3520,33119,33120
2,7,3520,768,0,-112,768,656,3456,3520,768,656,3520,3840,346,33121
