episode,mission,partition_x,partition_y,partition_x_diff,partition_y_diff,rbox_top,rbox_bottom,rbox_left,rbox_right,lbox_top,lbox_bottom,lbox_left,lbox_right,rchild,lchild
3,1,-704,576,208,0,576,64,-1152,-352,1744,576,-1088,-352,39,49
3,1,-352,64,0,128,1088,64,-352,960,1744,64,-1152,-352,23,50
3,1,-768,1792,0,-32,2008,1760,-832,-768,1984,1792,-768,-704,32821,32822
3,1,-768,1760,-64,0,2008,1760,-832,-704,1760,1744,-832,-768,52,32823
3,1,-896,1856,0,64,1984,1792,-896,-832,1920,1856,-904,-896,32825,32826
3,1,-904,1920,0,-64,1920,1856,-960,-904,1984,1792,-904,-832,32824,54
3,1,-832,1744,0,16,2008,1744,-832,-704,1984,1792,-960,-832,53,55
3,1,-768,2240,-64,0,2368,2240,-832,-768,2240,2176,-832,-768,32830,32831
3,1,-832,2176,64,0,2176,2016,-832,-768,2368,2176,-832,-768,32829,57
3,1,-768,2176,0,64,2368,2016,-768,-576,2368,2016,-832,-768,32828,58
3,1,-832,2240,0,-64,2368,2016,-1024,-832,2368,2016,-832,-576,32827,59
3,1,-832,2016,-64,0,2368,2016,-1024,-576,2016,2008,-832,-768,60,32832
3,1,-832,2008,64,0,2008,1744,-960,-704,2368,2008,-1024,-576,56,61
3,1,-832,1744,64,0,1744,64,-1152,960,2368,1744,-1024,-576,51,62
3,1,96,-1600,64,88,-1512,-1696,96,384,-1512,-1600,96,160,32833,32834
3,1,384,-1600,-64,-96,-1512,-1696,96,384,-1600,-1696,320,384,64,32835
3,1,160,-1696,-64,96,-1512,-1696,96,384,-1512,-1696,-536,160,65,32836
3,1,320,-1696,-160,0,-1512,-1696,-536,384,-1696,-1984,-352,572,66,32837
3,1,160,-1512,96,0,-1512,-1984,-536,572,-456,-1512,-768,320,67,32838
3,1,320,-1512,64,-88,-456,-1984,-768,572,-456,-1859,32,1152,68,32839
3,1,352,-456,0,8,-448,-456,352,1152,-448,-456,288,352,32841,32842
3,1,288,-448,0,-8,-448,-456,96,288,-448,-456,288,1152,32840,70
3,1,32,-448,0,-8,-448,-456,-768,32,-448,-456,32,96,32843,32844
3,1,96,-456,0,8,-448,-456,96,1152,-448,-456,-768,96,71,72
3,1,32,-456,64,0,-456,-1984,-768,1152,-448,-456,-768,1152,69,73
3,1,128,-432,128,0,-432,-448,128,256,-416,-432,128,256,32846,32847
3,1,256,-416,-128,0,64,-416,128,256,-416,-448,128,256,32845,75
3,1,256,-64,64,0,-64,-192,256,384,0,-64,320,384,32849,32850
3,1,384,0,0,64,64,-192,384,512,0,-192,256,384,32848,77
3,1,256,-432,0,-16,64,-448,128,256,64,-192,256,512,76,78
3,1,-128,0,-64,-96,0,-96,-192,-128,0,-192,-192,0,32852,32853
3,1,-192,-192,192,128,-64,-256,-192,0,0,-192,-192,0,32851,80
3,1,-768,-96,-128,160,64,-160,-896,-192,64,-192,-1098,-704,32855,32856
3,1,-704,-192,512,0,-192,-256,-885,-192,64,-192,-1098,-192,32854,82
3,1,-256,64,64,-160,64,-256,-1098,-192,64,-96,-256,-192,83,32857
3,1,-192,-192,0,96,0,-256,-192,0,64,-256,-1098,-192,81,84
3,1,0,32,-64,32,64,32,-64,0,64,0,-128,-128,32860,32861
3,1,96,-64,-96,96,32,-64,0,96,64,0,-128,0,32859,86
3,1,128,-128,-32,64,-64,-128,96,128,64,-64,-128,96,32858,87
3,1,-128,0,128,-64,64,-256,-1098,0,64,-128,-128,128,85,88
3,1,128,-416,0,288,64,-448,128,512,64,-256,-1098,128,79,89
3,1,-768,-448,800,0,-448,-1984,-768,1152,64,-448,-1098,512,74,90
3,1,-256,64,-96,0,2368,64,-1152,960,64,-1984,-1098,1152,63,91
