episode,mission,vertex_1,vertex_2,angle,line,side,offset
1,8,279,147,-13028,179,0,278
1,8,145,184,8192,229,0,0
1,8,147,279,19739,179,1,0
1,8,276,280,-13245,291,1,268
1,8,278,145,16384,175,1,6
1,8,145,147,-6623,178,1,0
1,8,280,230,-13245,291,1,905
1,8,230,231,26233,292,1,0
1,8,266,184,0,227,0,320
1,8,184,145,-24576,229,1,0
1,8,80,87,-32768,99,0,0
1,8,88,79,0,101,0,0
1,8,80,81,-16384,91,0,0
1,8,81,82,-32768,92,0,0
1,8,82,87,16384,98,1,0
1,8,87,80,0,99,1,0
1,8,56,57,-16384,55,0,0
1,8,58,59,-16384,56,0,0
1,8,59,56,-16384,72,0,0
1,8,79,58,0,89,0,0
1,8,57,80,-32768,90,0,0
1,8,68,69,16384,79,0,0
1,8,71,70,16384,81,0,0
1,8,134,135,-16384,163,0,0
1,8,135,136,-24576,164,0,0
1,8,136,137,-32768,165,0,0
1,8,137,71,23095,166,0,0
1,8,56,59,16384,72,1,0
1,8,59,68,0,78,0,0
1,8,70,56,-32768,80,0,0
1,8,69,132,9672,160,0,0
1,8,132,133,0,161,0,0
1,8,133,134,-8192,162,0,0
1,8,77,78,0,87,0,0
1,8,78,79,-16384,88,0,0
1,8,88,77,16384,100,1,0
1,8,79,88,-32768,101,1,0
1,8,103,233,-22385,295,0,0
1,8,95,96,25934,107,0,0
1,8,96,97,0,108,0,0
1,8,160,161,-24576,193,0,0
1,8,272,95,13117,106,0,605
1,8,268,281,13336,169,0,868
1,8,223,269,-19522,284,0,0
1,8,282,223,-6822,285,0,65
1,8,96,283,-6833,107,1,0
1,8,223,282,25945,285,1,0
1,8,95,272,-19650,106,1,0
1,8,283,95,-6833,107,1,781
1,8,269,223,13245,284,1,703
1,8,164,165,-16384,202,0,0
1,8,165,164,16384,202,1,0
1,8,164,284,0,225,0,0
1,8,285,165,-32768,227,1,168
1,8,162,164,-23881,201,0,0
1,8,182,163,26298,224,0,0
1,8,180,182,-26298,232,0,0
1,8,284,286,-32768,225,1,168
1,8,182,180,6469,232,1,0
1,8,162,163,0,199,0,0
1,8,164,162,8886,201,1,0
1,8,163,182,-6469,224,1,0
1,8,286,164,-32768,225,1,190
1,8,163,157,16384,200,0,0
1,8,166,180,-16384,221,0,0
1,8,148,162,-16384,198,0,0
1,8,148,149,0,181,0,0
1,8,156,157,0,189,0,0
1,8,149,156,0,195,0,0
1,8,162,148,16384,198,1,0
1,8,163,162,-32768,199,1,0
1,8,157,163,-16384,200,1,0
1,8,151,152,16384,184,0,0
1,8,152,153,0,185,0,0
1,8,153,154,-16384,186,0,0
1,8,154,151,-32768,197,0,0
1,8,159,160,-32768,192,0,0
1,8,149,150,16384,182,0,0
1,8,155,156,-16384,188,0,0
1,8,156,149,-32768,195,1,0
1,8,150,155,0,196,0,0
1,8,150,151,16384,183,0,0
1,8,154,155,-16384,187,0,0
1,8,155,150,-32768,196,1,0
1,8,151,154,0,197,1,0
1,8,161,148,-11547,194,0,0
1,8,157,158,14325,190,0,0
1,8,287,179,-22210,216,0,45
1,8,179,166,-14325,217,0,0
1,8,158,159,22210,191,0,0
1,8,99,100,0,110,0,0
1,8,100,101,-25995,111,0,0
1,8,101,279,-13028,179,0,0
1,8,184,183,16384,228,0,0
1,8,288,274,-13010,171,0,2800
1,8,229,289,6935,290,0,0
1,8,276,229,19522,291,0,703
1,8,279,290,19739,179,1,607
1,8,229,276,-13245,291,1,0
1,8,101,100,6772,111,1,0
1,8,290,101,19739,179,1,842
1,8,289,229,-25832,290,1,64
1,8,284,183,0,225,0,280
1,8,184,285,-32768,227,1,0
1,8,183,184,-16384,228,1,0
1,8,183,181,23881,226,0,0
1,8,180,181,0,222,0,0
1,8,183,284,-32768,225,1,0
1,8,181,183,-8886,226,1,0
1,8,181,175,16384,223,0,0
1,8,166,167,0,204,0,0
1,8,174,175,0,212,0,0
1,8,167,174,0,218,0,0
1,8,180,166,16384,221,1,0
1,8,181,180,-32768,222,1,0
1,8,175,181,-16384,223,1,0
1,8,169,170,16384,207,0,0
1,8,170,171,0,208,0,0
1,8,171,172,-16384,209,0,0
1,8,172,169,-32768,220,0,0
1,8,177,178,-32768,215,0,0
1,8,178,287,-22210,216,0,0
1,8,167,168,16384,205,0,0
1,8,173,174,-16384,211,0,0
1,8,174,167,-32768,218,1,0
1,8,168,173,0,219,0,0
1,8,168,169,16384,206,0,0
1,8,172,173,-16384,210,0,0
1,8,173,168,-32768,219,1,0
1,8,169,172,0,220,1,0
1,8,175,176,11547,213,0,0
1,8,176,177,24576,214,0,0
1,8,262,261,-32768,329,0,0
1,8,260,263,-6133,330,0,0
1,8,263,262,-16384,331,0,0
1,8,261,260,16384,332,0,0
1,8,172,171,16384,209,1,0
1,8,171,260,0,327,0,0
1,8,261,172,-32768,328,0,0
1,8,260,261,-16384,332,1,0
1,8,291,292,13336,169,0,1711
1,8,186,187,0,233,0,0
1,8,225,224,-32768,286,0,0
1,8,226,225,-19955,287,0,0
1,8,292,293,13344,169,0,2738
1,8,294,186,-16384,246,0,768
1,8,187,186,-32768,233,1,0
1,8,186,294,16384,246,1,0
1,8,281,291,13343,169,0,1670
1,8,224,282,-6822,285,0,0
1,8,295,96,-32768,108,1,46
1,8,282,224,25945,285,1,841
1,8,224,225,0,286,1,0
1,8,98,99,-13060,109,0,0
1,8,97,98,13060,133,0,0
1,8,97,295,-32768,108,1,0
1,8,98,97,-19707,133,1,0
1,8,225,296,12812,287,1,0
1,8,99,98,19707,109,1,0
1,8,297,99,-32768,110,1,785
1,8,296,226,12812,287,1,821
1,8,226,227,-12812,288,1,0
1,8,187,201,0,261,0,0
1,8,298,226,19955,288,0,476
1,8,187,188,16384,234,0,0
1,8,215,201,-16384,260,0,0
1,8,201,187,-32768,261,1,0
1,8,188,215,0,262,0,0
1,8,188,187,-16384,234,1,0
1,8,188,189,16384,235,0,0
1,8,214,215,-16384,259,0,0
1,8,215,188,-32768,262,1,0
1,8,189,214,0,263,0,0
1,8,189,188,-16384,235,1,0
1,8,299,300,-13010,171,0,1720
1,8,201,202,0,247,0,0
1,8,227,298,19955,288,0,0
1,8,228,227,-32768,289,0,0
1,8,300,288,-13010,171,0,2757
1,8,289,228,6937,290,0,829
1,8,100,297,-32768,110,1,0
1,8,227,228,0,289,1,0
1,8,228,289,-25830,290,1,0
1,8,301,299,-13010,171,0,1653
1,8,202,302,16384,248,0,0
1,8,202,201,-32768,247,1,0
1,8,302,202,-16384,248,1,768
1,8,215,214,16384,259,1,0
1,8,201,215,16384,260,1,0
1,8,303,301,-13010,171,0,1282
1,8,302,304,16384,248,0,64
1,8,304,302,-16384,248,1,416
1,8,205,204,16384,249,1,0
1,8,206,205,16384,250,1,0
1,8,207,206,16384,251,1,0
1,8,208,207,16384,252,1,0
1,8,209,208,16384,253,1,0
1,8,210,209,16384,254,1,0
1,8,211,210,16384,255,1,0
1,8,212,211,16384,256,1,0
1,8,213,212,16384,257,1,0
1,8,214,213,16384,258,1,0
1,8,204,217,16384,277,1,0
1,8,194,195,16384,241,0,0
1,8,208,209,-16384,253,0,0
1,8,209,194,-32768,268,1,0
1,8,195,208,0,269,0,0
1,8,195,196,16384,242,0,0
1,8,207,208,-16384,252,0,0
1,8,208,195,-32768,269,1,0
1,8,196,207,0,270,0,0
1,8,196,197,16384,243,0,0
1,8,206,207,-16384,251,0,0
1,8,207,196,-32768,270,1,0
1,8,197,206,0,271,0,0
1,8,197,198,16384,244,0,0
1,8,205,206,-16384,250,0,0
1,8,206,197,-32768,271,1,0
1,8,198,205,0,272,0,0
1,8,198,199,16384,245,0,0
1,8,204,205,-16384,249,0,0
1,8,205,198,-32768,272,1,0
1,8,199,204,0,273,0,0
1,8,204,199,-32768,273,1,0
1,8,199,216,16384,275,0,0
1,8,216,217,0,276,0,0
1,8,217,204,-16384,277,0,0
1,8,189,190,16384,236,0,0
1,8,213,214,-16384,258,0,0
1,8,214,189,-32768,263,1,0
1,8,190,213,0,264,0,0
1,8,190,191,16384,237,0,0
1,8,212,213,-16384,257,0,0
1,8,213,190,-32768,264,1,0
1,8,191,212,0,265,0,0
1,8,191,192,16384,238,0,0
1,8,211,212,-16384,256,0,0
1,8,212,191,-32768,265,1,0
1,8,192,211,0,266,0,0
1,8,192,193,16384,239,0,0
1,8,210,211,-16384,255,0,0
1,8,211,192,-32768,266,1,0
1,8,193,210,0,267,0,0
1,8,193,194,16384,240,0,0
1,8,209,210,-16384,254,0,0
1,8,210,193,-32768,267,1,0
1,8,194,209,0,268,0,0
1,8,293,305,13336,169,0,2806
1,8,306,294,-16384,246,0,416
1,8,190,189,-16384,236,1,0
1,8,191,190,-16384,237,1,0
1,8,192,191,-16384,238,1,0
1,8,193,192,-16384,239,1,0
1,8,194,193,-16384,240,1,0
1,8,195,194,-16384,241,1,0
1,8,196,195,-16384,242,1,0
1,8,197,196,-16384,243,1,0
1,8,198,197,-16384,244,1,0
1,8,199,198,-16384,245,1,0
1,8,294,306,16384,246,1,64
1,8,216,199,-16384,275,1,0
1,8,256,257,0,323,0,0
1,8,257,258,-16384,324,0,0
1,8,258,259,-32768,325,0,0
1,8,259,256,16384,326,0,0
1,8,307,308,16384,320,0,144
1,8,256,259,-16384,326,1,0
1,8,309,253,-32768,319,0,112
1,8,253,307,16384,320,0,0
1,8,259,258,0,325,1,0
1,8,252,309,-32768,319,0,0
1,8,310,252,-16384,322,0,144
1,8,258,257,16384,324,1,0
1,8,308,254,16384,320,0,240
1,8,254,255,0,321,0,0
1,8,255,310,-16384,322,0,0
1,8,257,256,-32768,323,1,0
1,8,217,216,-32768,276,1,0
1,8,216,218,16384,278,0,0
1,8,218,219,0,279,0,0
1,8,219,217,-16384,280,0,0
1,8,219,218,-32768,279,1,0
1,8,244,245,0,311,0,0
1,8,311,304,-16384,248,1,224
1,8,217,219,16384,280,1,0
1,8,312,313,0,274,1,64
1,8,246,247,-32768,313,0,0
1,8,235,236,0,299,0,0
1,8,314,251,-32768,317,0,80
1,8,251,315,16384,318,0,0
1,8,242,235,-16384,306,0,0
1,8,315,316,16384,318,0,16
1,8,236,235,-32768,299,1,0
1,8,235,242,16384,306,1,0
1,8,242,243,0,307,0,0
1,8,243,236,-16384,310,0,0
1,8,236,237,0,300,0,0
1,8,317,250,-16384,316,0,144
1,8,250,314,-32768,317,0,0
1,8,237,238,16384,301,0,0
1,8,318,317,-16384,316,0,80
1,8,237,236,-32768,300,1,0
1,8,238,237,-16384,301,1,0
1,8,243,238,0,308,0,0
1,8,236,243,16384,310,1,0
1,8,240,241,-32768,304,0,0
1,8,248,319,0,315,0,0
1,8,320,248,16384,318,0,144
1,8,241,242,-16384,305,0,0
1,8,316,320,16384,318,0,80
1,8,241,240,0,304,1,0
1,8,242,241,16384,305,1,0
1,8,243,242,-32768,307,1,0
1,8,240,243,-16384,309,0,0
1,8,238,239,16384,302,0,0
1,8,321,249,0,315,0,144
1,8,249,318,-16384,316,0,0
1,8,239,240,-32768,303,0,0
1,8,319,321,0,315,0,80
1,8,239,238,-16384,302,1,0
1,8,240,239,0,303,1,0
1,8,238,243,-32768,308,1,0
1,8,243,240,16384,309,1,0
1,8,322,323,16384,314,1,16
1,8,248,251,-16384,318,1,0
1,8,324,244,-32768,311,1,16
1,8,244,322,16384,314,1,0
1,8,251,250,0,317,1,0
1,8,245,324,-32768,311,1,0
1,8,325,245,-16384,312,1,16
1,8,250,249,16384,316,1,0
1,8,246,325,-16384,312,1,0
1,8,247,246,0,313,1,0
1,8,323,247,16384,314,1,176
1,8,249,248,-32768,315,1,0
1,8,203,311,-16384,248,1,0
1,8,313,203,0,274,1,256
1,8,245,246,16384,312,0,0
1,8,306,200,16384,246,1,416
1,8,200,312,0,274,1,0
1,8,218,216,-16384,278,1,0
1,8,247,244,-16384,314,0,0
1,8,326,327,0,170,0,1904
1,8,203,200,-32768,274,0,0
1,8,327,141,0,170,0,2224
1,8,141,303,-13010,171,0,0
1,8,304,203,16384,248,0,416
1,8,305,140,13336,169,0,3173
1,8,140,326,0,170,0,0
1,8,200,306,-16384,246,0,0
