episode,mission,vertex_1,vertex_2,angle,line,side,offset
3,5,776,777,-32768,959,1,0
3,5,778,775,0,962,1,0
3,5,777,778,16384,963,0,0
3,5,762,763,16384,938,0,0
3,5,777,762,-32768,960,1,0
3,5,763,778,0,961,1,0
3,5,778,777,-16384,963,1,0
3,5,53,757,-16384,932,0,0
3,5,775,53,0,956,1,0
3,5,757,776,-32768,957,1,0
3,5,776,775,16384,958,1,0
3,5,1134,7,-32768,6,0,448
3,5,7,12,16384,11,0,0
3,5,12,276,-8192,301,0,0
3,5,276,1135,0,302,0,0
3,5,12,33,8192,31,0,0
3,5,276,12,24576,301,1,0
3,5,1135,276,-32768,302,1,16
3,5,33,36,8192,304,0,0
3,5,33,34,24576,32,0,0
3,5,34,35,8192,33,0,0
3,5,35,36,-8192,34,0,0
3,5,36,33,-24576,304,1,0
3,5,36,51,8192,47,0,0
3,5,51,52,0,306,0,0
3,5,51,43,16384,48,0,0
3,5,46,52,-16384,49,0,0
3,5,52,51,-32768,306,1,0
3,5,278,279,0,307,0,0
3,5,43,278,0,308,0,0
3,5,279,46,0,309,0,0
3,5,43,44,16384,41,0,0
3,5,45,46,-16384,42,0,0
3,5,279,278,-32768,307,1,0
3,5,278,43,-32768,308,1,0
3,5,46,279,-32768,309,1,0
3,5,44,45,0,311,0,0
3,5,688,689,-4836,833,0,0
3,5,689,690,-21220,834,0,0
3,5,690,691,27931,835,0,0
3,5,692,693,-4836,836,0,0
3,5,691,692,11547,839,0,0
3,5,696,688,-4836,842,0,0
3,5,693,696,-4836,843,0,0
3,5,68,69,27931,64,0,0
3,5,115,116,-4836,113,0,0
3,5,694,70,27931,838,0,0
3,5,69,695,27931,840,0,0
3,5,695,694,27931,844,0,0
3,5,693,694,11547,837,0,0
3,5,695,696,-21220,841,0,0
3,5,696,693,27931,843,1,0
3,5,694,695,-4836,844,1,0
3,5,69,688,-21220,832,0,0
3,5,695,69,-4836,840,1,0
3,5,696,695,11547,841,1,0
3,5,688,696,27931,842,1,0
3,5,70,71,24576,65,0,0
3,5,71,72,21220,66,0,0
3,5,72,1136,16384,67,0,0
3,5,64,65,-16384,59,0,0
3,5,65,50,-32768,60,0,0
3,5,63,64,-8192,298,0,0
3,5,122,68,-32768,300,0,0
3,5,67,68,16384,63,0,0
3,5,122,123,-16384,119,0,0
3,5,123,67,-32768,177,0,0
3,5,68,122,0,300,1,0
3,5,66,67,16384,62,0,0
3,5,123,124,-16384,120,0,0
3,5,124,66,-32768,176,1,0
3,5,67,123,0,177,1,0
3,5,6,1134,-32768,6,0,0
3,5,281,282,0,313,0,0
3,5,280,281,-10250,312,0,0
3,5,282,283,10250,314,0,0
3,5,281,280,22517,312,1,0
3,5,282,281,-32768,313,1,0
3,5,283,282,-22517,314,1,0
3,5,280,283,0,327,0,0
3,5,283,15,16384,325,0,0
3,5,14,280,-16384,326,0,0
3,5,14,15,0,13,0,0
3,5,15,283,-16384,325,1,0
3,5,280,14,16384,326,1,0
3,5,283,280,-32768,327,1,0
3,5,13,14,-16384,12,0,0
3,5,277,13,8192,303,0,0
3,5,15,16,16384,14,0,0
3,5,16,17,8192,15,0,0
3,5,17,18,0,16,0,0
3,5,18,17,-32768,16,1,0
3,5,17,66,16384,61,0,0
3,5,124,18,-16384,121,0,0
3,5,66,124,0,176,0,0
3,5,1135,277,0,302,0,144
3,5,40,13,-8192,37,0,0
3,5,52,37,-8192,50,0,0
3,5,277,1135,-32768,302,1,0
3,5,13,277,-24576,303,1,0
3,5,37,40,-8192,305,0,0
3,5,37,38,8192,35,0,0
3,5,39,40,-24576,36,0,0
3,5,38,41,-8192,38,0,0
3,5,41,42,-8192,39,0,0
3,5,42,39,-8192,40,0,0
3,5,40,37,24576,305,1,0
3,5,1136,73,16384,67,0,32
3,5,73,74,16384,68,0,0
3,5,79,80,16384,73,0,0
3,5,80,81,0,74,0,0
3,5,112,113,-11547,111,0,0
3,5,74,79,16384,170,0,0
3,5,74,75,-32768,69,0,0
3,5,78,79,0,72,0,0
3,5,75,78,16384,103,0,0
3,5,79,74,-16384,170,1,0
3,5,96,77,0,90,0,0
3,5,77,76,-16384,91,0,0
3,5,76,99,-32768,94,0,0
3,5,99,96,16384,171,1,0
3,5,75,76,-32768,70,0,0
3,5,77,78,0,71,0,0
3,5,76,77,16384,91,1,0
3,5,78,75,-16384,103,1,0
3,5,116,1137,0,342,0,0
3,5,399,400,16384,466,0,0
3,5,400,1138,0,467,0,0
3,5,1139,399,-32768,470,0,8
3,5,110,111,0,109,0,0
3,5,111,112,-16384,110,0,0
3,5,81,110,0,168,0,0
3,5,679,680,24576,820,0,0
3,5,680,681,8192,821,0,0
3,5,681,682,-8192,822,0,0
3,5,682,683,-24576,823,0,0
3,5,683,684,24576,824,0,0
3,5,687,679,24576,829,0,0
3,5,684,687,24576,831,0,0
3,5,464,465,24576,557,0,0
3,5,465,1140,16384,558,0,0
3,5,1141,464,-32768,1348,0,96
3,5,465,464,-8192,557,1,0
3,5,464,701,-32768,855,0,0
3,5,702,703,24576,856,0,0
3,5,704,465,16384,857,0,0
3,5,701,702,24576,858,0,0
3,5,703,704,24576,859,0,0
3,5,685,115,-8192,826,0,0
3,5,686,685,-8192,830,0,0
3,5,684,685,-24576,825,0,0
3,5,686,687,8192,828,0,0
3,5,685,686,24576,830,1,0
3,5,687,684,-8192,831,1,0
3,5,113,114,-8192,112,0,0
3,5,114,686,-8192,827,0,0
3,5,114,679,8192,819,0,0
3,5,686,114,24576,827,1,0
3,5,687,686,-24576,828,1,0
3,5,679,687,-8192,829,1,0
3,5,148,149,16384,146,0,0
3,5,149,150,0,147,0,0
3,5,161,148,16384,167,0,0
3,5,164,165,-32768,181,0,0
3,5,165,161,16384,184,0,0
3,5,150,474,0,568,0,0
3,5,474,475,0,569,0,0
3,5,475,478,-16384,575,0,0
3,5,478,479,-32768,576,0,0
3,5,479,164,-32768,598,0,0
3,5,166,164,16384,182,0,0
3,5,479,480,-16384,577,0,0
3,5,164,479,0,598,1,0
3,5,480,166,-32768,600,0,0
3,5,484,483,0,581,0,0
3,5,482,488,0,585,0,0
3,5,488,489,-16384,586,0,0
3,5,489,490,-32768,587,0,0
3,5,490,486,-32768,594,0,0
3,5,483,482,0,597,0,0
3,5,481,482,-16384,579,0,0
3,5,483,167,16384,580,0,0
3,5,482,483,-32768,597,1,0
3,5,167,481,0,599,0,0
3,5,167,166,16384,183,0,0
3,5,480,481,-16384,578,0,0
3,5,481,167,-32768,599,1,0
3,5,166,480,0,600,1,0
3,5,128,129,16384,127,0,0
3,5,129,130,0,128,0,0
3,5,137,138,0,135,0,0
3,5,139,140,-21798,136,0,0
3,5,140,141,-24576,137,0,0
3,5,138,145,-16384,142,0,0
3,5,160,139,-16384,158,0,0
3,5,130,137,0,163,0,0
3,5,145,160,-16384,164,0,0
3,5,145,146,0,143,0,0
3,5,163,160,-32768,161,0,0
3,5,160,145,16384,164,1,0
3,5,146,163,-16384,165,0,0
3,5,147,148,0,145,0,0
3,5,161,162,-32768,159,0,0
3,5,162,147,16384,166,0,0
3,5,148,161,-16384,167,1,0
3,5,146,147,0,144,0,0
3,5,162,163,-32768,160,0,0
3,5,163,146,16384,165,1,0
3,5,147,162,-16384,166,1,0
3,5,485,484,8192,582,0,0
3,5,486,487,-32768,583,0,0
3,5,487,485,16384,584,0,0
3,5,1142,462,-16384,555,0,64
3,5,462,463,-24576,556,0,0
3,5,463,1143,-32768,1346,0,0
3,5,463,462,8192,556,1,0
3,5,462,705,-16384,860,0,0
3,5,706,707,-24576,861,0,0
3,5,708,463,-32768,862,0,0
3,5,705,706,-24576,863,0,0
3,5,707,708,-24576,864,0,0
3,5,126,127,8192,125,0,0
3,5,127,128,10969,126,0,0
3,5,119,120,-32768,117,0,0
3,5,141,142,-27931,138,0,0
3,5,142,119,-32768,180,0,0
3,5,307,308,0,348,0,0
3,5,308,125,0,349,0,0
3,5,125,126,5414,124,0,0
3,5,1144,397,0,458,0,104
3,5,397,398,-16384,459,0,0
3,5,398,316,-32768,460,0,0
3,5,316,315,-32768,462,0,0
3,5,308,307,-32768,348,1,0
3,5,307,315,16384,356,1,0
3,5,316,308,-16384,357,0,0
3,5,315,316,0,462,1,0
3,5,318,395,-32768,456,0,0
3,5,395,396,16384,457,0,0
3,5,396,1144,0,458,0,0
3,5,315,311,-32768,461,0,0
3,5,321,318,-32768,463,0,0
3,5,322,321,-32768,464,0,0
3,5,311,322,-32768,465,0,0
3,5,1138,401,0,467,0,24
3,5,401,402,-16384,468,0,0
3,5,402,310,-32768,469,0,0
3,5,309,1139,-32768,470,0,0
3,5,312,309,-32768,471,0,0
3,5,313,312,-32768,472,0,0
3,5,314,313,-32768,473,0,0
3,5,310,314,-32768,474,0,0
3,5,1143,1091,-32768,1346,0,144
3,5,1091,1092,-32768,1347,0,0
3,5,1092,1141,-32768,1348,0,0
3,5,1092,1091,0,1347,1,0
3,5,1091,1093,-16384,1349,0,0
3,5,1093,1094,-32768,1350,0,0
3,5,1094,1092,16384,1351,0,0
3,5,121,122,-32768,118,0,0
3,5,294,295,-32768,335,0,0
3,5,295,296,-32768,336,0,0
3,5,296,297,-32768,337,0,0
3,5,297,121,-32768,338,0,0
3,5,1137,301,0,342,0,64
3,5,301,302,0,343,0,0
3,5,302,303,0,344,0,0
3,5,303,304,0,345,0,0
3,5,304,305,0,346,0,0
3,5,306,307,0,347,0,0
3,5,305,317,0,358,0,0
3,5,317,319,0,360,0,0
3,5,319,320,0,361,0,0
3,5,320,306,0,362,0,0
3,5,120,294,-32768,445,0,0
3,5,303,302,-32768,344,1,0
3,5,302,312,16384,353,0,0
3,5,313,303,-16384,354,0,0
3,5,312,313,0,472,1,0
3,5,302,301,-32768,343,1,0
3,5,301,309,16384,350,0,0
3,5,312,302,-16384,353,1,0
3,5,309,312,0,471,1,0
3,5,305,304,-32768,346,1,0
3,5,310,305,-16384,351,0,0
3,5,304,314,16384,355,0,0
3,5,314,310,0,474,1,0
3,5,304,303,-32768,345,1,0
3,5,303,313,16384,354,1,0
3,5,314,304,-16384,355,1,0
3,5,313,314,0,473,1,0
3,5,307,306,-32768,347,1,0
3,5,306,311,16384,352,0,0
3,5,315,307,-16384,356,0,0
3,5,311,315,0,461,1,0
3,5,311,306,-16384,352,1,0
3,5,306,320,-32768,362,1,0
3,5,320,322,16384,364,0,0
3,5,322,311,0,465,1,0
3,5,317,318,16384,359,0,0
3,5,319,317,-32768,360,1,0
3,5,321,319,-16384,363,0,0
3,5,318,321,0,463,1,0
3,5,320,319,-32768,361,1,0
3,5,319,321,16384,363,1,0
3,5,322,320,-16384,364,1,0
3,5,321,322,0,464,1,0
3,5,285,286,0,316,0,0
3,5,10,6,-32768,330,0,0
3,5,5,6,16384,5,0,0
3,5,10,9,-16384,9,0,0
3,5,6,10,0,330,1,0
3,5,9,5,-32768,331,0,0
3,5,2,3,-32768,2,0,0
3,5,3,5,16384,4,0,0
3,5,8,4,-32768,7,0,0
3,5,9,8,-16384,8,0,0
3,5,5,9,0,331,1,0
3,5,4,2,-32768,332,0,0
3,5,0,1,-32768,0,0,0
3,5,1,2,16384,1,0,0
3,5,4,0,-16384,3,0,0
3,5,2,4,0,332,1,0
3,5,284,285,-10250,315,0,0
3,5,286,287,10250,317,0,0
3,5,285,284,22517,315,1,0
3,5,286,285,-32768,316,1,0
3,5,287,286,-22517,317,1,0
3,5,284,287,0,328,0,0
3,5,287,21,16384,323,0,0
3,5,20,284,-16384,324,0,0
3,5,20,21,0,19,0,0
3,5,21,287,-16384,323,1,0
3,5,284,20,16384,324,1,0
3,5,287,284,-32768,328,1,0
3,5,18,19,-8192,17,0,0
3,5,19,20,-16384,18,0,0
3,5,21,22,16384,20,0,0
3,5,22,23,8192,21,0,0
3,5,11,10,-32768,10,0,0
3,5,1145,11,-16384,30,0,288
3,5,289,290,0,319,0,0
3,5,1146,1145,-16384,30,0,264
3,5,290,291,10250,320,0,0
3,5,288,289,-10250,318,0,0
3,5,289,288,22517,318,1,0
3,5,290,289,-32768,319,1,0
3,5,291,290,-22517,320,1,0
3,5,288,291,0,329,0,0
3,5,27,28,16384,26,0,0
3,5,28,29,8192,27,0,0
3,5,31,32,-8192,29,0,0
3,5,32,1146,-16384,30,0,0
3,5,291,27,16384,322,0,0
3,5,29,31,0,593,0,0
3,5,23,24,0,22,0,0
3,5,24,25,-8192,23,0,0
3,5,25,26,-16384,24,0,0
3,5,26,288,-16384,321,0,0
3,5,26,27,0,25,0,0
3,5,288,26,16384,321,1,0
3,5,27,291,-16384,322,1,0
3,5,291,288,-32768,329,1,0
3,5,24,23,-32768,22,1,0
3,5,23,117,16384,114,0,0
3,5,144,24,-16384,141,0,0
3,5,117,144,0,178,0,0
3,5,118,119,16384,116,0,0
3,5,142,143,-16384,139,0,0
3,5,143,118,-32768,179,0,0
3,5,119,142,0,180,1,0
3,5,117,118,16384,115,0,0
3,5,143,144,-16384,140,0,0
3,5,144,117,-32768,178,1,0
3,5,118,143,0,179,1,0
3,5,30,31,-16384,28,0,0
3,5,29,492,16384,590,0,0
3,5,31,29,-32768,593,1,0
3,5,492,30,0,595,0,0
3,5,490,491,-16384,588,0,0
3,5,493,486,16384,592,0,0
3,5,486,490,0,594,1,0
3,5,491,493,-32768,596,0,0
3,5,491,30,-16384,589,0,0
3,5,492,493,16384,591,0,0
3,5,30,492,-32768,595,1,0
3,5,493,491,0,596,1,0
3,5,293,391,0,446,0,0
3,5,391,392,-16384,447,0,0
3,5,392,393,-32768,448,0,0
3,5,393,394,16384,449,0,0
3,5,394,292,0,450,0,0
3,5,299,390,0,451,0,0
3,5,300,299,0,452,0,0
3,5,298,300,0,453,0,0
3,5,292,298,0,454,0,0
3,5,390,293,0,455,0,0
3,5,120,293,-16384,334,0,0
3,5,390,294,16384,444,0,0
3,5,294,120,0,445,1,0
3,5,293,390,-32768,455,1,0
3,5,295,294,0,335,1,0
3,5,299,295,16384,340,0,0
3,5,294,390,-16384,444,1,0
3,5,390,299,-32768,451,1,0
3,5,297,296,0,337,1,0
3,5,298,297,16384,339,0,0
3,5,296,300,-16384,341,0,0
3,5,300,298,-32768,453,1,0
3,5,296,295,0,336,1,0
3,5,295,299,-16384,340,1,0
3,5,300,296,16384,341,1,0
3,5,299,300,-32768,452,1,0
3,5,292,121,16384,333,0,0
3,5,121,297,0,338,1,0
3,5,297,298,-16384,339,1,0
3,5,298,292,-32768,454,1,0
3,5,1011,1016,-16384,1257,0,0
3,5,1125,1011,0,1404,0,0
3,5,1016,1126,-32768,1405,0,0
3,5,1126,1125,16384,1406,0,0
3,5,1017,1010,16384,1259,1,0
3,5,1010,1125,0,1402,0,0
3,5,1126,1017,-32768,1403,0,0
3,5,1125,1126,-16384,1406,1,0
3,5,1147,1035,-16384,1268,0,320
3,5,1035,1013,26634,1276,0,0
3,5,1012,1013,0,1238,0,0
3,5,1014,1015,-32768,1239,0,0
3,5,1015,1012,16384,1258,0,0
3,5,1035,1014,-16384,1272,0,0
3,5,1013,1035,-6133,1276,1,0
3,5,1011,1012,0,1237,0,0
3,5,1015,1016,-32768,1240,0,0
3,5,1016,1011,16384,1257,1,0
3,5,1012,1015,-16384,1258,1,0
3,5,995,1148,16384,1226,0,0
3,5,1009,1010,0,1236,0,0
3,5,1017,1018,-32768,1241,0,0
3,5,1149,996,16384,1246,0,64
3,5,1010,1017,-16384,1259,0,0
3,5,1018,1019,-17681,1242,0,0
3,5,1019,1020,-23881,1243,0,0
3,5,1020,1021,-32768,1244,0,0
3,5,1021,1022,24576,1245,0,0
3,5,1022,1149,16384,1246,0,0
3,5,994,995,0,1222,0,0
3,5,996,997,-32768,1223,0,0
3,5,997,994,16384,1256,0,0
3,5,992,993,0,1220,0,0
3,5,998,990,-32768,1225,0,0
3,5,993,998,-16384,1255,0,0
3,5,1150,992,-11782,1219,0,283
3,5,993,994,0,1221,0,0
3,5,997,998,-32768,1224,0,0
3,5,998,993,16384,1255,1,0
3,5,994,997,-16384,1256,1,0
3,5,477,1151,-27660,573,0,0
3,5,495,496,11547,603,0,0
3,5,562,477,-24576,677,0,0
3,5,990,562,-20985,1217,0,0
3,5,1152,497,16384,604,0,72
3,5,712,713,16384,871,0,0
3,5,713,714,0,872,0,0
3,5,714,715,-16384,873,0,0
3,5,722,723,16384,880,0,0
3,5,723,724,16384,881,0,0
3,5,724,712,16384,882,0,0
3,5,726,722,16384,888,0,0
3,5,730,731,16384,892,0,0
3,5,731,732,16384,893,0,0
3,5,732,726,16384,894,0,0
3,5,734,730,16384,905,0,0
3,5,715,734,-32768,906,0,0
3,5,720,721,-16384,879,0,0
3,5,721,720,16384,879,1,0
3,5,723,722,-16384,880,1,0
3,5,720,723,0,884,0,0
3,5,722,721,-32768,885,0,0
3,5,719,720,-16384,878,0,0
3,5,720,719,16384,878,1,0
3,5,724,723,-16384,881,1,0
3,5,719,724,0,883,0,0
3,5,723,720,-32768,884,1,0
3,5,509,510,-16384,616,0,0
3,5,510,719,-16384,877,0,0
3,5,510,712,0,870,0,0
3,5,719,510,16384,877,1,0
3,5,712,724,-16384,882,1,0
3,5,724,719,-32768,883,1,0
3,5,728,729,-16384,891,0,0
3,5,729,733,-16384,898,0,0
3,5,729,728,16384,891,1,0
3,5,731,730,-16384,892,1,0
3,5,728,731,0,895,0,0
3,5,730,729,-32768,897,0,0
3,5,727,728,-16384,890,0,0
3,5,728,727,16384,890,1,0
3,5,732,731,-16384,893,1,0
3,5,731,728,-32768,895,1,0
3,5,727,732,0,896,0,0
3,5,721,725,-16384,886,0,0
3,5,725,727,-16384,889,0,0
3,5,725,726,0,887,0,0
3,5,727,725,16384,889,1,0
3,5,726,732,-16384,894,1,0
3,5,732,727,-32768,896,1,0
3,5,1025,1024,11547,1250,0,0
3,5,1024,1026,0,1251,0,0
3,5,1026,1027,-16384,1252,0,0
3,5,1027,1028,-23095,1253,0,0
3,5,1028,1025,-32768,1254,0,0
3,5,511,512,-21220,617,0,0
3,5,512,513,-24576,618,0,0
3,5,513,1153,-27931,619,0,0
3,5,512,511,11547,617,1,0
3,5,511,1023,0,1247,0,0
3,5,1023,1024,-16384,1248,0,0
3,5,1025,512,-32768,1249,0,0
3,5,1024,1025,-21220,1250,1,0
3,5,718,511,-16384,876,0,0
3,5,733,718,-16384,901,0,0
3,5,716,717,-16384,874,0,0
3,5,717,718,-32768,875,0,0
3,5,733,734,0,899,0,0
3,5,734,735,-16384,900,0,0
3,5,718,733,16384,901,1,0
3,5,735,716,-16384,907,0,0
3,5,496,1152,16384,604,0,0
3,5,736,716,-32768,902,0,0
3,5,737,736,-16384,903,0,0
3,5,735,737,0,904,0,0
3,5,716,735,16384,907,1,0
3,5,1151,476,-27653,573,0,148
3,5,476,153,-32768,574,0,0
3,5,1154,494,4836,601,0,35
3,5,494,495,8192,602,0,0
3,5,152,153,16384,150,0,0
3,5,473,152,-32768,567,0,0
3,5,476,473,-16384,572,0,0
3,5,153,476,0,574,1,0
3,5,150,151,16384,148,0,0
3,5,151,472,0,566,0,0
3,5,474,150,-32768,568,1,0
3,5,472,474,-16384,570,0,0
3,5,151,152,16384,149,0,0
3,5,472,151,-32768,566,1,0
3,5,152,473,0,567,1,0
3,5,473,472,-16384,571,0,0
3,5,627,628,8192,847,0,0
3,5,586,1155,16384,701,0,0
3,5,634,646,-16384,776,0,0
3,5,646,1156,-16384,788,0,0
3,5,571,569,16384,685,0,0
3,5,582,583,-32768,697,0,0
3,5,585,586,0,700,0,0
3,5,589,590,0,704,0,0
3,5,590,585,-16384,705,0,0
3,5,580,1157,0,695,0,0
3,5,627,657,-32768,790,0,0
3,5,657,1158,-32768,802,0,0
3,5,583,584,-16384,698,0,0
3,5,584,579,-32768,699,0,0
3,5,1157,581,0,695,0,64
3,5,1159,627,-24576,847,1,22
3,5,581,582,16384,696,0,0
3,5,656,628,-16384,787,0,0
3,5,1156,656,-16384,788,0,96
3,5,628,1159,-24576,847,1,0
3,5,620,621,-8192,846,0,0
3,5,572,571,0,686,0,0
3,5,593,591,16384,707,0,0
3,5,594,593,-32768,708,0,0
3,5,592,1160,-16384,711,0,0
3,5,620,668,16384,804,0,0
3,5,668,1161,16384,816,0,0
3,5,596,595,0,710,0,0
3,5,667,621,-32768,801,0,0
3,5,1158,667,-32768,802,0,32
3,5,621,1162,24576,846,1,0
3,5,579,580,-16384,694,0,0
3,5,595,594,16384,709,0,0
3,5,1160,596,-16384,711,0,64
3,5,1162,620,24576,846,1,158
3,5,570,572,-16384,687,0,0
3,5,574,575,16384,689,0,0
3,5,575,576,0,690,0,0
3,5,1163,573,-16384,693,0,16
3,5,678,614,16384,815,0,0
3,5,1161,678,16384,816,0,32
3,5,573,574,0,688,0,0
3,5,591,592,-32768,706,0,0
3,5,569,570,-32768,684,0,0
3,5,570,569,0,684,1,0
3,5,569,571,-16384,685,1,0
3,5,571,572,-32768,686,1,0
3,5,572,570,16384,687,1,0
3,5,623,624,-3355,752,0,0
3,5,624,625,3355,753,0,0
3,5,658,659,-16384,792,0,0
3,5,1164,662,-26634,795,0,38
3,5,662,1165,26634,796,0,0
3,5,665,666,16384,799,0,0
3,5,666,658,0,803,0,0
3,5,1165,663,26634,796,0,77
3,5,663,664,16384,797,0,0
3,5,664,665,11547,798,0,0
3,5,659,660,-11547,793,0,0
3,5,660,661,-16384,794,0,0
3,5,661,1164,-26634,795,0,0
3,5,657,658,-16384,791,0,0
3,5,666,667,16384,800,0,0
3,5,667,657,0,802,1,0
3,5,658,666,-32768,803,1,0
3,5,621,622,-18939,750,0,0
3,5,622,623,-8192,751,0,0
3,5,625,626,8192,754,0,0
3,5,626,627,18939,755,0,0
3,5,647,648,0,778,0,0
3,5,1166,651,-10250,781,0,38
3,5,651,1167,-22517,782,0,0
3,5,654,655,-32768,785,0,0
3,5,655,647,16384,789,0,0
3,5,1167,652,-22517,782,0,77
3,5,652,653,-32768,783,0,0
3,5,653,654,27931,784,0,0
3,5,648,649,4836,779,0,0
3,5,649,650,0,780,0,0
3,5,650,1166,-10250,781,0,0
3,5,646,647,0,777,0,0
3,5,655,656,-32768,786,0,0
3,5,656,646,16384,788,1,0
3,5,647,655,-16384,789,1,0
3,5,514,599,-16384,719,0,0
3,5,599,600,-32768,721,0,0
3,5,628,629,-2555,756,0,0
3,5,629,630,8192,757,0,0
3,5,598,461,-32768,718,0,0
3,5,600,598,-16384,722,0,0
3,5,158,159,-16384,156,0,0
3,5,159,134,-32768,157,0,0
3,5,133,598,-32768,717,0,0
3,5,599,471,-16384,720,0,0
3,5,600,599,0,721,1,0
3,5,598,600,16384,722,1,0
3,5,134,133,-32768,1203,1,0
3,5,471,158,-16384,1204,1,0
3,5,130,131,16384,129,0,0
3,5,136,137,-16384,134,0,0
3,5,131,136,0,162,0,0
3,5,137,130,-32768,163,1,0
3,5,132,133,16384,131,0,0
3,5,134,135,-16384,132,0,0
3,5,135,132,-32768,299,0,0
3,5,133,134,0,1203,0,0
3,5,131,132,16384,130,0,0
3,5,135,136,-16384,133,0,0
3,5,136,131,-32768,162,1,0
3,5,132,135,0,299,1,0
3,5,461,1142,-16384,555,0,0
3,5,153,154,-32768,151,0,0
3,5,154,155,16384,152,0,0
3,5,155,467,16384,563,0,0
3,5,155,156,-32768,153,0,0
3,5,469,467,0,560,0,0
3,5,467,155,-16384,563,1,0
3,5,156,469,16384,565,0,0
3,5,157,158,-32768,155,0,0
3,5,471,470,0,562,0,0
3,5,470,157,-16384,564,0,0
3,5,158,471,16384,1204,0,0
3,5,156,157,-32768,154,0,0
3,5,470,469,0,561,0,0
3,5,157,470,16384,564,1,0
3,5,469,156,-16384,565,1,0
3,5,467,468,16384,559,0,0
3,5,468,1154,4836,601,0,0
3,5,1153,514,-27931,619,0,107
3,5,630,631,13028,758,0,0
3,5,631,632,19739,759,0,0
3,5,331,332,-16384,373,0,0
3,5,377,360,16384,419,0,0
3,5,360,403,16384,491,0,0
3,5,403,413,16384,492,0,0
3,5,325,326,0,367,0,0
3,5,326,327,8192,368,0,0
3,5,328,329,24576,370,0,0
3,5,329,330,-32768,371,0,0
3,5,330,331,-24576,372,0,0
3,5,332,325,-8192,374,0,0
3,5,359,378,-16384,428,0,0
