episode,mission,x_position,y_position,direction,type,flags
1,9,-480,-736,180,2014,7
1,9,352,-1376,180,2014,7
1,9,352,-1408,180,2014,7
1,9,352,-1440,180,2014,7
1,9,416,-800,180,2015,7
1,9,480,-800,180,2015,7
1,9,544,-800,180,2015,7
1,9,992,-1248,180,2015,7
1,9,944,-1248,180,2015,7
1,9,992,-1200,180,2015,7
1,9,864,-1120,180,46,7
1,9,544,-1120,180,46,7
1,9,544,-928,180,46,7
1,9,864,-928,180,46,7
1,9,1280,-512,180,2002,7
1,9,1280,-560,180,2048,7
1,9,1280,-480,180,2048,7
1,9,1312,-512,180,2048,7
1,9,1232,-512,180,2048,7
1,9,1312,-480,180,2011,7
1,9,1232,-560,180,2011,7
1,9,1168,-304,180,2035,7
1,9,1072,-304,180,2015,7
1,9,1120,-304,180,2015,7
1,9,1072,-352,180,2015,7
1,9,1120,-352,180,2015,7
1,9,1072,-400,180,2015,7
1,9,704,-416,90,3004,7
1,9,704,544,270,3004,7
1,9,1184,64,180,3004,7
1,9,224,64,0,3004,7
1,9,736,-480,90,9,6
1,9,1248,96,180,9,6
1,9,672,608,270,9,6
1,9,160,32,0,9,6
1,9,1312,32,180,9,4
1,9,736,672,270,9,4
1,9,96,96,0,9,4
1,9,672,-544,90,9,4
1,9,2400,96,180,3001,7
1,9,2528,-32,180,3001,7
1,9,2592,160,180,3001,7
1,9,2272,576,180,2012,7
1,9,2464,544,180,2024,23
1,9,2640,576,180,11,7
1,9,2336,608,180,2015,7
1,9,2336,544,180,2015,7
1,9,2400,544,180,2015,7
1,9,2400,608,180,2015,7
1,9,2528,608,180,2014,7
1,9,2528,544,180,2014,7
1,9,2592,608,180,2014,7
1,9,2592,544,180,2014,7
1,9,2160,224,180,48,7
1,9,2160,-96,180,48,7
1,9,1856,320,180,2035,7
1,9,1664,-192,180,2035,7
1,9,1856,0,180,2035,7
1,9,1568,352,180,2015,7
1,9,1616,352,180,2015,7
1,9,1568,304,180,2015,7
1,9,1568,256,180,2015,7
1,9,1664,352,180,2015,7
1,9,1888,-224,180,2015,7
1,9,1888,-176,180,2015,7
1,9,1840,-224,180,2015,7
1,9,2464,608,180,2018,7
1,9,1856,96,180,3001,15
1,9,1856,240,180,3004,15
1,9,1856,-128,180,9,14
1,9,1888,48,180,9,14
1,9,1792,-160,180,9,14
1,9,1792,288,180,58,12
1,9,1600,-160,90,58,12
1,9,-256,-192,180,2035,7
1,9,-384,160,180,2035,7
1,9,-528,176,180,34,7
1,9,-528,-48,180,34,7
1,9,-176,1120,180,34,7
1,9,-320,1232,180,34,7
1,9,-464,1120,180,34,7
1,9,-432,976,180,34,7
1,9,-208,976,180,34,7
1,9,-320,1088,180,14,7
1,9,-672,1536,270,3001,7
1,9,-416,1696,270,3001,7
1,9,-544,1536,270,3001,7
1,9,-640,1696,270,3001,7
1,9,-576,1696,270,3001,7
1,9,-672,1472,270,3002,6
1,9,-608,1488,270,3002,6
1,9,-544,1424,270,3002,6
1,9,-640,1616,270,3002,6
1,9,-480,1632,270,3002,6
1,9,-672,1344,270,58,4
1,9,-672,1408,270,58,4
1,9,-608,1424,270,58,4
1,9,-480,1568,270,58,4
1,9,-416,1568,270,58,4
1,9,-352,1056,270,2003,7
1,9,-288,1104,270,2046,7
1,9,-352,1104,270,2012,7
1,9,-288,1056,270,2012,7
1,9,2048,-1120,135,9,7
1,9,1888,-1280,135,9,7
1,9,2032,-1168,135,9,6
1,9,1936,-1280,135,9,6
1,9,2016,-1248,135,3001,6
1,9,1840,-1312,90,3001,4
1,9,2080,-1056,180,3001,4
1,9,2096,-1328,180,2012,7
1,9,2096,-1216,180,2028,7
1,9,1984,-1328,180,2028,7
1,9,96,-208,180,2007,7
1,9,96,-336,180,2007,7
1,9,704,-1024,180,5,7
1,9,288,992,180,2011,7
1,9,288,928,180,2011,7
1,9,320,1424,180,2028,7
1,9,64,1104,90,3001,7
1,9,32,1024,90,3001,6
1,9,96,944,90,3001,6
1,9,192,944,180,3001,4
1,9,336,960,180,3001,4
1,9,384,1440,135,3001,7
1,9,960,960,180,58,15
1,9,560,1488,270,58,7
1,9,688,1488,270,58,6
1,9,624,1488,270,58,6
1,9,544,1360,270,3001,15
1,9,752,1360,270,3001,15
1,9,656,1360,270,9,14
1,9,416,1280,270,9,14
1,9,512,1264,270,3001,12
1,9,640,1280,270,3001,12
1,9,416,928,0,58,14
1,9,448,992,0,58,12
1,9,976,1024,180,58,12
1,9,992,912,180,2014,7
1,9,944,912,180,2014,7
1,9,896,912,180,2014,7
1,9,992,1376,180,2014,7
1,9,992,1328,180,2014,7
1,9,992,1280,180,2014,7
1,9,400,992,180,2015,7
1,9,512,912,180,2015,7
1,9,464,912,180,2015,7
1,9,560,912,180,2015,7
1,9,464,1328,180,2012,7
1,9,1632,992,180,8,7
1,9,1600,1152,180,2001,7
1,9,1696,1312,180,2049,7
1,9,1792,960,180,2005,7
1,9,1856,1216,180,2046,7
1,9,1952,1056,180,2048,7
1,9,-608,-1280,90,11,23
1,9,1504,-960,0,11,23
1,9,1248,-464,135,11,23
1,9,1504,864,45,11,7
1,9,384,1504,270,11,23
1,9,-320,1152,270,11,23
1,9,-384,64,180,11,23
1,9,160,-272,0,11,23
1,9,-224,-1408,0,11,23
