episode,mission,x_position,y_position,direction,type,flags
3,4,560,-2000,180,3001,6
3,4,608,-2016,180,3001,6
3,4,496,-1776,270,3004,6
3,4,592,-1808,270,3004,7
3,4,480,-1312,0,3005,14
3,4,656,-1680,0,2035,7
3,4,624,-1552,0,2035,7
3,4,656,-1424,0,2035,7
3,4,656,-1808,0,2007,7
3,4,656,-1200,0,2024,7
3,4,656,-1488,0,2015,7
3,4,464,-976,180,3002,15
3,4,576,-832,0,3005,14
3,4,592,-1040,270,3004,7
3,4,576,-768,0,3005,14
3,4,-112,-1168,0,3004,7
3,4,-48,-1104,0,3004,6
3,4,-48,-976,0,9,7
3,4,80,-976,0,3004,6
3,4,144,-1040,0,3004,6
3,4,80,-1168,0,9,6
3,4,208,-912,0,3004,6
3,4,208,-1168,0,3004,6
3,4,144,-864,0,9,6
3,4,-160,-976,0,3004,7
3,4,464,-944,0,2011,7
3,4,464,-848,0,2049,7
3,4,656,-1008,0,2014,7
3,4,656,-944,0,2014,7
3,4,656,-880,0,2014,7
3,4,656,-816,0,2014,7
3,4,656,-752,0,2014,7
3,4,624,-1072,0,2014,7
3,4,-32,-768,0,2006,7
3,4,-304,-992,180,3001,6
3,4,-272,-1056,180,3001,6
3,4,-272,-1120,180,3001,7
3,4,-304,-1184,180,3001,6
3,4,-352,-1024,0,2014,7
3,4,-320,-1024,0,2014,7
3,4,-304,-1056,0,2014,7
3,4,-304,-1088,0,2014,7
3,4,-304,-1120,0,2014,7
3,4,-320,-1152,0,2014,7
3,4,-352,-1152,0,2014,7
3,4,-352,-1088,0,2014,7
3,4,-496,-1104,0,3003,6
3,4,-528,-1104,0,2013,7
3,4,-112,-1296,0,2035,7
3,4,16,-1328,0,2035,7
3,4,80,-1328,0,2035,7
3,4,144,-1296,0,2035,7
3,4,-48,-1360,0,2007,7
3,4,-112,-1360,0,2008,7
3,4,-48,-1296,0,2011,7
3,4,-176,-1296,0,2011,7
3,4,-368,-1360,0,2046,7
3,4,-368,-1328,0,2046,7
3,4,-368,-1296,0,2046,7
3,4,-368,-1264,0,2046,7
3,4,-336,-1264,0,2046,7
3,4,-320,-1280,0,3002,7
3,4,-320,-1344,0,3002,6
3,4,-336,-1360,0,2046,7
3,4,-304,-1360,0,2012,7
3,4,-304,-1328,0,2012,7
3,4,-304,-1296,0,17,7
3,4,-304,-1264,0,17,3
3,4,864,-432,0,2048,7
3,4,32,944,0,2018,1
3,4,16,992,0,2003,7
3,4,672,288,135,14,7
3,4,1248,672,315,14,7
3,4,-416,352,0,2035,7
3,4,-496,528,0,2035,7
3,4,-208,240,0,2049,7
3,4,-208,176,0,2048,3
3,4,-528,-944,0,2049,7
3,4,-432,-240,0,2047,7
3,4,-640,-1664,225,3001,14
3,4,208,320,90,3005,12
3,4,-128,-448,45,3005,4
3,4,-672,-1312,180,3002,4
3,4,-672,-1440,180,3002,4
3,4,-560,-1616,225,3005,12
3,4,-80,-1920,180,3002,12
3,4,176,-2064,180,3002,12
3,4,-112,-1072,0,3005,4
3,4,1152,-1216,270,58,4
3,4,800,-96,180,3004,4
3,4,800,-288,180,3004,4
3,4,1248,-224,180,3004,4
3,4,1248,-32,180,3004,4
3,4,800,-48,180,9,4
3,4,800,-240,180,9,4
3,4,1248,-176,180,9,4
3,4,1248,16,180,9,4
3,4,1824,288,180,3002,12
3,4,2080,752,270,3005,4
3,4,-304,592,0,2035,7
3,4,112,-272,0,2035,7
3,4,16,-496,0,2035,7
3,4,-512,-848,90,3002,7
3,4,128,-1984,0,2035,7
3,4,176,-2032,0,2035,7
3,4,176,-1936,0,2035,7
3,4,1056,-1568,180,3002,4
3,4,-320,-592,270,62,7
3,4,32,1056,270,62,7
3,4,224,32,270,34,7
3,4,608,576,225,62,0
3,4,448,736,225,42,7
3,4,608,160,225,42,7
3,4,736,672,225,42,7
3,4,-592,640,225,29,7
3,4,256,-192,225,35,7
3,4,400,-240,225,35,7
3,4,-192,-512,225,35,7
3,4,-224,-160,225,35,7
3,4,-960,-576,225,24,7
3,4,-976,-896,225,24,7
3,4,-1472,-768,225,42,7
3,4,-1504,-1120,225,26,7
3,4,-704,-1920,225,24,7
3,4,-320,-2112,225,24,7
3,4,0,-1920,225,15,7
3,4,-48,-2464,225,12,7
3,4,384,-736,225,27,7
3,4,-352,-928,225,29,7
3,4,-240,-928,225,29,7
3,4,80,944,225,63,7
3,4,1440,608,225,32,7
3,4,1952,608,225,32,7
3,4,2000,880,225,57,7
3,4,2160,880,225,57,7
3,4,2160,720,225,57,7
3,4,2000,720,225,57,7
3,4,464,-1232,0,2011,7
3,4,496,-1200,0,2007,7
3,4,32,848,0,2012,7
3,4,1440,176,270,2007,6
3,4,960,64,270,2007,6
3,4,1536,-192,270,2007,6
3,4,1408,-448,270,2007,6
3,4,1600,-448,270,2008,6
3,4,1088,-1600,0,2018,7
3,4,224,160,270,2049,7
3,4,1136,-1600,0,2008,7
3,4,1056,-1616,0,2008,7
3,4,-320,-640,270,11,7
3,4,-832,-512,270,11,7
3,4,896,-1984,90,11,7
3,4,-80,1024,270,11,7
3,4,-528,352,90,3002,12
3,4,-576,416,90,3002,12
3,4,368,448,90,3002,12
3,4,32,688,90,3002,12
3,4,160,1088,90,2010,12
3,4,-96,1088,90,2010,12
3,4,288,-864,0,2012,7
3,4,1312,576,90,58,4
3,4,1088,416,180,3002,4
3,4,1312,672,180,58,4
3,4,640,576,270,3002,12
3,4,256,-256,135,9,4
3,4,-64,-640,90,9,4
3,4,320,-320,135,3002,4
3,4,-448,-928,90,3002,4
3,4,-512,-928,90,3002,4
3,4,-512,-256,270,3002,4
3,4,-448,-256,270,3002,4
3,4,-736,-1376,180,9,4
3,4,-672,-1376,180,9,4
3,4,-672,-1504,180,9,4
3,4,-672,-1248,180,9,4
3,4,-320,-2496,180,3006,4
3,4,-192,-2560,180,3006,4
3,4,-192,-2432,180,3006,4
3,4,-192,-1472,180,3001,4
3,4,400,-832,270,58,12
3,4,128,-928,315,3006,4
3,4,288,-928,270,3006,4
3,4,288,-1184,90,3006,4
3,4,160,-1120,45,3006,4
3,4,32,-1120,0,3006,4
3,4,32,-992,0,3006,4
3,4,32,-1056,0,3006,4
3,4,-32,-832,270,3006,12
3,4,-288,-928,270,58,12
3,4,-496,-1168,0,3002,12
3,4,-496,-1040,0,3002,12
3,4,448,-1856,0,3002,12
3,4,1056,-1632,180,3002,12
3,4,1120,-1632,180,3002,12
3,4,896,-960,270,3001,4
3,4,832,-832,270,3001,4
3,4,896,-768,270,3001,4
3,4,1568,288,0,3002,12
3,4,1504,544,315,3005,4
3,4,-1616,-1584,225,42,7
3,4,-1872,-1232,225,42,7
