episode,mission,x_position,y_position,direction,type,flags
1,4,1520,1776,225,3004,6
1,4,1552,1520,180,3004,6
1,4,-528,1968,315,3002,4
1,4,-640,2016,270,9,12
1,4,-640,1696,90,9,12
1,4,-1392,1888,0,2014,7
1,4,-1392,1936,0,2014,7
1,4,-1392,1840,0,2014,7
1,4,1312,800,0,2001,1
1,4,1200,-528,90,3001,7
1,4,976,-528,90,3001,4
1,4,784,-528,90,3001,4
1,4,1104,-528,90,3001,4
1,4,1344,992,0,2007,7
1,4,832,928,0,2011,7
1,4,1760,1248,0,2028,7
1,4,1440,1248,0,2028,7
1,4,1440,352,0,2028,7
1,4,1760,352,0,2028,7
1,4,1760,416,90,3001,4
1,4,1648,368,90,3001,4
1,4,752,1744,315,3002,4
1,4,1376,1808,270,3002,4
1,4,768,384,45,3001,4
1,4,-864,432,270,3002,4
1,4,-912,352,270,3002,7
1,4,-640,-192,0,2007,2
1,4,-384,0,0,2007,2
1,4,-624,-112,90,9,4
1,4,-704,-384,135,9,2
1,4,-256,-64,135,9,4
1,4,-1120,608,270,3001,4
1,4,-1088,512,270,3001,4
1,4,-1120,416,270,3001,4
1,4,-1088,256,270,3001,4
1,4,-1088,768,270,3001,4
1,4,-1344,-448,0,3001,14
1,4,-1408,1024,315,3002,12
1,4,-688,2064,270,9,12
1,4,-688,1648,90,9,12
1,4,-224,1888,90,3001,14
1,4,-224,1696,0,3001,14
1,4,1632,1600,90,9,3
1,4,1728,1600,90,3004,2
1,4,1760,1568,90,3004,6
1,4,1792,1728,135,3004,6
1,4,1792,1664,135,9,6
1,4,1696,1600,135,3002,4
1,4,1824,1584,135,3001,6
1,4,1840,1776,180,2014,7
1,4,1840,1744,180,2014,7
1,4,1648,1552,180,2015,7
1,4,1680,1552,180,2015,7
1,4,1712,1552,180,2015,7
1,4,1744,1552,180,2015,7
1,4,1776,1552,180,2015,7
1,4,1808,1552,180,2015,7
1,4,1840,1552,180,2015,7
1,4,1840,1712,180,2014,7
1,4,1840,1680,180,2014,7
1,4,1840,1648,180,2014,7
1,4,1840,1616,180,2014,7
1,4,1840,1584,180,2014,7
1,4,-1376,1376,0,11,7
1,4,736,1824,0,11,7
1,4,1440,0,0,11,7
1,4,-128,768,0,11,7
1,4,-416,-352,90,11,7
1,4,-1408,160,90,11,7
1,4,-912,288,90,11,7
1,4,-704,1280,180,11,7
1,4,-1248,1856,0,11,7
1,4,-160,1824,270,2046,7
1,4,-352,1824,270,3004,6
1,4,-224,1568,270,3004,6
1,4,-160,1632,90,9,6
1,4,-416,1696,180,9,4
1,4,-160,1760,270,9,4
1,4,-288,1632,270,2012,7
1,4,-592,-80,270,2001,23
1,4,-144,1568,270,2035,7
1,4,-1120,1424,270,2035,7
1,4,-1184,1232,270,2035,7
1,4,-1392,560,270,2035,7
1,4,-1232,432,270,2035,7
1,4,-944,656,270,2035,7
1,4,-1168,16,270,2035,7
1,4,-976,-496,270,2035,7
1,4,-928,-240,270,2035,7
1,4,-672,-160,270,2035,7
1,4,-448,-464,270,2035,7
1,4,-1456,-336,270,2035,7
1,4,64,640,270,2035,7
1,4,896,-560,270,2035,7
1,4,960,0,270,2035,7
1,4,960,-64,270,2035,7
1,4,992,-128,270,2035,7
1,4,1056,-192,270,2035,7
1,4,1120,-224,270,2035,7
1,4,1184,-256,270,2035,7
1,4,1248,-256,270,2035,7
1,4,944,208,270,2035,7
1,4,1376,560,270,2035,7
1,4,1376,960,270,2035,7
1,4,1136,1824,270,2035,7
1,4,1408,1952,270,2035,7
1,4,1776,1616,270,2035,7
1,4,448,1712,315,2035,7
1,4,64,1728,315,2035,7
1,4,128,1264,315,2035,7
1,4,-960,1776,315,2035,7
1,4,-800,2000,315,2035,7
1,4,1728,1088,270,15,7
1,4,1600,768,270,24,7
1,4,928,608,270,24,7
1,4,1728,-160,270,12,7
1,4,1248,-496,270,24,7
1,4,832,-128,270,10,7
1,4,432,96,270,15,7
1,4,-320,-384,270,24,7
1,4,-608,528,270,12,7
1,4,-512,1088,270,24,7
1,4,-736,1472,270,10,7
1,4,-1440,896,270,15,7
1,4,-1392,1504,270,10,7
1,4,-1152,1664,270,24,7
1,4,-704,2112,270,10,7
1,4,1152,1504,270,24,7
1,4,1408,1728,270,10,7
1,4,704,1664,270,12,7
1,4,1216,1920,270,12,7
1,4,1152,1152,270,12,7
1,4,1152,448,270,15,7
