episode,mission,x_position,y_position,direction,type,flags
3,9,-768,2096,0,2008,7
3,9,448,-1600,90,11,23
3,9,320,-64,270,11,23
3,9,576,192,90,11,23
3,9,-512,-832,0,11,23
3,9,-672,2464,90,2046,7
3,9,-672,2528,90,2046,7
3,9,-672,2592,90,2046,7
3,9,-736,2592,90,2046,7
3,9,-736,2656,90,2046,7
3,9,-736,2720,90,2046,7
3,9,-608,2592,90,2046,7
3,9,-544,2592,90,2046,7
3,9,-544,2656,90,2046,7
3,9,-544,2720,90,2046,7
3,9,-640,3584,90,2003,7
3,9,-640,3328,270,16,15
3,9,-896,2752,270,2013,15
3,9,-608,2528,270,2046,15
3,9,-544,2528,270,2046,15
3,9,-608,2464,270,2046,15
3,9,-544,2464,270,2046,15
3,9,-736,2464,270,2046,15
3,9,-736,2528,270,2046,15
3,9,-640,3648,270,40,15
3,9,-512,1920,180,3005,15
3,9,-512,1856,180,3005,15
3,9,-464,1904,180,2049,15
3,9,-464,1872,180,2049,15
3,9,-320,2112,180,2025,15
3,9,-320,1984,180,2023,15
3,9,-192,1472,180,3003,15
3,9,-192,1984,315,3006,15
3,9,-128,1984,315,3006,15
3,9,-128,2048,315,3006,15
3,9,-64,2048,315,3006,15
3,9,-640,3712,315,2022,15
3,9,-1648,2800,90,2024,7
3,9,-320,2048,180,2002,15
3,9,416,1952,270,58,15
3,9,416,1888,270,58,15
3,9,352,1824,270,58,15
3,9,544,1952,270,58,15
3,9,544,1888,270,58,15
3,9,608,1824,270,58,15
3,9,480,1696,270,2048,15
3,9,480,1760,270,2012,15
3,9,480,1824,270,2012,15
3,9,848,96,135,3005,15
3,9,928,176,135,3005,15
3,9,912,96,135,3005,15
3,9,944,96,135,2004,15
3,9,480,1632,135,2047,15
3,9,480,1568,135,2047,15
3,9,480,1888,270,2022,15
3,9,480,1952,270,2018,15
3,9,480,2016,270,2005,15
3,9,-976,-208,135,2006,15
3,9,-912,-144,135,2025,15
3,9,3360,256,270,38,7
3,9,3520,256,180,3003,7
3,9,3552,256,180,17,7
3,9,3232,544,270,9,7
3,9,3104,544,270,9,7
3,9,2976,544,270,9,7
3,9,2848,544,270,9,7
3,9,3168,-32,90,9,7
3,9,3040,-32,90,9,7
3,9,2912,-32,90,9,7
3,9,2784,-32,90,9,7
3,9,2656,-32,90,9,7
3,9,2528,-32,90,9,7
3,9,2400,-32,90,9,7
3,9,2272,-32,90,9,7
3,9,2720,544,270,9,7
3,9,2592,544,270,9,7
3,9,2464,544,270,9,7
3,9,2336,544,270,9,7
3,9,2208,544,270,9,7
3,9,2080,544,270,9,7
3,9,2144,-32,90,9,7
3,9,1728,192,270,3005,7
3,9,1792,256,270,3005,7
3,9,1856,320,270,3005,7
3,9,1728,320,270,2048,7
3,9,1792,320,270,2048,7
3,9,1504,32,0,9,7
3,9,1504,-96,0,9,7
3,9,1504,-224,0,9,7
3,9,1504,-352,0,9,7
3,9,1504,-480,0,9,7
3,9,1504,-608,0,9,7
3,9,1504,-736,0,9,7
3,9,1504,-864,0,9,7
3,9,2144,-928,90,9,7
3,9,2144,-800,90,9,7
3,9,2144,-672,90,9,7
3,9,2144,-544,90,9,7
3,9,2144,-416,90,9,7
3,9,2144,-288,90,9,7
3,9,2144,-160,90,9,7
3,9,3520,448,270,3003,7
3,9,3520,64,90,3003,7
3,9,3840,256,180,3003,7
3,9,3776,256,180,2013,7
3,9,1072,1056,135,58,7
3,9,1072,992,135,58,7
3,9,1136,1056,180,58,7
3,9,1136,992,180,58,7
3,9,1104,1024,180,2012,7
3,9,1696,352,315,14,7
3,9,-576,816,270,3001,14
3,9,-544,768,270,3001,12
