episode,mission,x_position,y_position,direction,type,flags
3,2,-208,1360,315,24,15
3,2,-336,1360,315,15,15
3,2,-368,1520,315,12,15
3,2,-528,1616,315,24,15
3,2,-496,1888,270,58,15
3,2,-496,1952,270,58,14
3,2,-496,2016,270,58,12
3,2,-48,2688,180,2007,7
3,2,32,2656,180,2012,7
3,2,-96,1888,315,3006,15
3,2,-96,1952,315,3006,15
3,2,-32,2016,315,3006,15
3,2,-96,2080,270,3006,15
3,2,-96,2144,270,3006,14
3,2,-144,2144,270,3006,15
3,2,-32,2144,270,3006,15
3,2,-144,2208,270,3006,14
3,2,-32,2208,270,3006,14
3,2,-96,2016,270,3006,12
3,2,16,2016,270,3006,12
3,2,16,2528,0,2012,1
3,2,32,2592,0,2012,3
3,2,-80,2528,0,2012,1
3,2,-496,1824,270,40,7
3,2,624,3088,270,2013,15
3,2,-32,2080,270,3006,12
3,2,2144,-288,180,62,0
3,2,704,-704,0,62,0
3,2,-80,1216,45,62,7
3,2,1280,640,180,24,0
3,2,640,3328,270,58,6
3,2,832,3264,225,58,7
3,2,768,3392,225,2046,7
3,2,704,3392,225,2012,7
3,2,832,3328,225,2012,7
3,2,704,3264,270,58,7
3,2,1216,-448,315,2001,31
3,2,768,3328,315,2004,23
3,2,1632,3072,270,17,7
3,2,1552,3056,225,2046,7
3,2,640,256,45,11,23
3,2,1600,512,90,11,23
3,2,1040,1168,90,11,23
3,2,640,-704,45,11,23
3,2,608,2624,225,2008,7
3,2,1008,1616,135,2047,7
3,2,1952,-32,270,9,4
3,2,1008,1584,135,2010,7
3,2,1584,3024,315,2003,23
3,2,2048,-320,180,11,23
