episode,mission,x_position,y_position,direction,type,flags
2,7,2592,736,180,57,7
2,7,2256,1008,0,2008,7
2,7,2288,48,0,2035,7
2,7,2352,-48,0,2007,7
2,7,2448,-16,0,2007,7
2,7,2448,112,180,3001,7
2,7,2384,224,180,3001,7
2,7,2368,16,180,3001,7
2,7,1760,256,0,2007,7
2,7,1664,288,0,2007,7
2,7,1760,96,0,3001,7
2,7,704,1920,0,2002,7
2,7,384,1984,0,2015,7
2,7,448,1952,0,2015,7
2,7,272,1648,0,2018,7
2,7,384,1920,0,2011,7
2,7,480,384,90,3003,7
2,7,416,384,0,2011,7
2,7,544,384,0,2011,7
2,7,352,416,0,2011,7
2,7,608,416,0,2011,7
2,7,288,480,0,2010,7
2,7,672,480,0,2049,7
2,7,1760,-224,0,13,7
2,7,1760,1056,0,6,7
2,7,3296,-384,0,5,7
2,7,816,-400,45,3005,7
2,7,-32,-416,270,14,7
2,7,32,-32,270,14,7
2,7,3728,1120,0,2022,7
2,7,2752,2048,0,15,7
2,7,2960,2000,0,10,7
2,7,2976,1856,0,12,7
2,7,2752,1856,0,10,7
2,7,3424,1728,0,10,7
2,7,2928,1520,0,10,7
2,7,2768,1984,0,21,7
2,7,2704,1760,0,21,7
2,7,3216,1344,0,21,7
2,7,2240,2064,0,24,7
2,7,3024,1904,180,3002,4
2,7,3136,1808,180,3002,4
2,7,2672,1168,90,3002,4
2,7,3392,1088,135,2023,7
2,7,3456,1072,135,3002,4
2,7,3520,1040,135,3002,4
2,7,3712,2000,0,2015,7
2,7,3552,1408,0,2015,7
2,7,3792,1248,0,2015,7
2,7,3744,1024,0,2015,7
2,7,2928,1040,0,2015,7
2,7,3328,1040,0,2012,7
2,7,2928,1920,0,2011,7
2,7,3280,1680,0,2011,7
2,7,3568,1872,0,2008,7
2,7,3824,1328,0,2010,7
2,7,3440,1456,0,2047,7
2,7,432,1872,0,2005,7
2,7,1184,496,0,51,7
2,7,1104,1488,0,3002,2
2,7,1856,1472,180,3002,10
2,7,2400,944,0,2011,7
2,7,1360,1424,225,3002,12
2,7,960,896,0,56,7
2,7,1152,896,0,56,7
2,7,1376,2064,0,2012,7
2,7,1280,160,0,41,7
2,7,576,2048,0,3005,14
2,7,880,560,45,9,7
2,7,1232,560,135,9,7
2,7,1056,352,90,9,6
2,7,2224,1136,225,3005,14
2,7,1440,-160,90,55,7
2,7,416,2000,0,2047,7
2,7,336,-48,0,2047,7
2,7,1376,1888,270,62,0
2,7,416,32,0,62,0
2,7,1440,800,0,55,7
2,7,3360,320,0,63,7
2,7,3232,0,0,61,7
2,7,1056,1824,0,2049,7
2,7,2720,1408,0,2049,7
2,7,1504,1984,0,2013,7
2,7,576,1024,0,2022,7
2,7,3424,928,135,2026,15
2,7,1072,1776,180,2001,23
2,7,-16,976,180,2004,7
2,7,2496,1280,135,58,12
2,7,2592,-160,0,2049,7
2,7,3168,-384,0,2012,7
2,7,3424,-384,0,2012,7
2,7,1664,768,45,58,4
2,7,1856,768,225,58,12
2,7,2464,544,180,58,14
2,7,2560,192,180,3001,4
2,7,2368,128,180,3001,4
2,7,2560,64,180,3001,4
2,7,2240,-32,180,3001,4
2,7,2304,-256,180,3001,4
2,7,3584,-128,135,3003,4
2,7,1632,-96,0,58,4
2,7,576,-192,135,3002,12
2,7,1312,1824,270,11,7
2,7,544,32,180,11,7
2,7,2208,800,180,11,7
2,7,2944,768,315,11,7
2,7,1104,1216,270,11,7
2,7,-64,-640,90,3002,15
2,7,0,-640,90,3002,14
2,7,-32,-160,270,3001,14
2,7,272,1008,90,3001,15
2,7,128,1920,270,3002,14
2,7,1504,2048,180,17,7
2,7,1408,-320,0,2007,7
2,7,1952,368,0,2028,7
2,7,1888,368,0,2028,7
2,7,3744,1104,270,2004,23
2,7,2720,-416,270,2003,23
