episode,mission,x_position,y_position,direction,type,flags
3,3,-304,-1216,0,2011,6
3,3,-736,-96,0,2012,7
3,3,-608,208,0,2010,7
3,3,-1040,848,315,3003,12
3,3,-1184,-288,270,62,7
3,3,-704,-576,90,62,7
3,3,608,-736,0,32,7
3,3,800,288,0,41,7
3,3,1088,-192,0,10,7
3,3,-384,-896,0,12,7
3,3,-16,-928,0,24,7
3,3,-1040,-960,0,24,7
3,3,1152,-64,0,61,7
3,3,1824,144,0,46,7
3,3,1536,320,0,42,7
3,3,1344,320,0,42,7
3,3,1344,576,0,42,7
3,3,1536,576,0,42,7
3,3,-912,832,0,25,7
3,3,-608,-176,0,27,7
3,3,-112,-176,0,27,7
3,3,-576,-448,0,45,7
3,3,-128,-448,0,45,7
3,3,-480,96,0,35,7
3,3,-224,96,0,35,7
3,3,48,-800,0,24,7
3,3,-576,1280,0,24,7
3,3,-752,848,0,34,7
3,3,-576,848,0,34,7
3,3,224,928,0,53,7
3,3,464,848,0,25,7
3,3,1136,1232,0,2003,7
3,3,-624,304,0,17,23
3,3,960,1216,0,2019,23
3,3,-128,544,0,2012,23
3,3,-160,512,0,2012,23
3,3,-128,480,0,2012,23
3,3,64,32,180,3002,12
3,3,1232,1296,0,2049,7
3,3,-160,-1232,90,11,23
3,3,-544,-1232,90,11,23
3,3,880,-48,135,11,23
3,3,224,32,90,11,23
3,3,-672,160,180,11,23
3,3,-640,1216,0,11,23
3,3,-1184,-320,270,11,23
3,3,-912,176,225,58,14
3,3,32,928,90,3002,14
3,3,1200,592,0,3006,4
3,3,1200,304,0,3006,4
3,3,1424,272,0,3006,4
3,3,1296,688,0,3006,4
3,3,1776,320,270,3002,12
3,3,1232,-16,0,55,7
3,3,1232,-176,0,55,7
3,3,1456,-176,0,55,7
3,3,1456,-16,0,55,7
