episode,mission,x_position,y_position,direction,type,flags
1,3,-1600,-736,270,2008,7
1,3,-1088,-1152,90,3001,7
1,3,-672,-736,180,3001,15
1,3,-672,-928,180,3004,15
1,3,-672,-608,180,3004,14
1,3,-768,-800,180,9,14
1,3,-896,-864,180,3002,12
1,3,-896,-672,180,3002,12
1,3,-1088,-912,180,2008,7
1,3,-1088,-608,180,2007,7
1,3,-832,-736,180,2011,7
1,3,-1184,-944,180,2035,7
1,3,-976,-608,180,2035,7
1,3,-448,-976,180,2035,7
1,3,-480,-960,90,9,14
1,3,-448,-448,270,9,15
1,3,-480,-496,270,9,14
1,3,-416,-496,270,3004,14
1,3,-448,-544,270,3002,12
1,3,-480,-768,270,2035,7
1,3,-240,-864,90,3004,15
1,3,-80,-864,90,3004,15
1,3,-288,-560,270,3001,7
1,3,-240,-560,270,3001,6
1,3,-288,-608,270,3001,4
1,3,-240,-608,270,3001,6
1,3,-32,-640,270,2035,7
1,3,-288,-816,270,2014,7
1,3,-240,-816,270,2014,7
1,3,-80,-816,270,2015,7
1,3,-32,-816,270,2015,7
1,3,-112,-368,270,2028,3
1,3,-304,-528,270,2049,7
1,3,-224,-528,270,2048,7
1,3,-272,-528,270,2012,7
1,3,-400,-960,270,2008,7
1,3,-480,-832,270,2007,7
1,3,-608,-608,270,2007,7
1,3,-608,-928,270,2014,7
1,3,-480,-720,270,2014,7
1,3,-608,-656,270,2015,7
1,3,-288,-384,270,2015,7
1,3,-352,-384,270,2015,7
1,3,-288,-672,270,2015,7
1,3,-1280,-2016,180,3002,7
1,3,-1328,-2048,180,3001,7
1,3,-1504,-2016,180,2012,7
1,3,-1584,-2016,180,2014,7
1,3,-1424,-2016,180,2014,7
1,3,-1472,-2064,180,2014,7
1,3,-1536,-2064,180,2014,7
1,3,-1600,-1792,180,48,7
1,3,-1408,-1792,180,48,7
1,3,-1600,-1680,270,3004,7
1,3,-1392,-1680,270,3004,7
1,3,-1664,-1744,270,3004,7
1,3,-1344,-1744,270,3004,7
1,3,-1504,-1680,270,9,6
1,3,-1552,-1728,270,9,6
1,3,-1456,-1728,270,9,6
1,3,-1504,-1504,270,3001,6
1,3,-1664,-1536,270,3001,6
1,3,-1344,-1536,270,3001,6
1,3,-1760,-1664,270,3001,6
1,3,-1248,-1664,270,3001,6
1,3,-1632,-1872,270,2035,6
1,3,-1440,-1680,270,2035,6
1,3,-1232,-1744,270,2008,6
1,3,-1776,-1744,270,2008,6
1,3,-1504,-1568,270,2012,6
1,3,-1280,-1440,270,2014,6
1,3,-1344,-1424,270,2014,6
1,3,-1408,-1424,270,2014,6
1,3,-1216,-1440,270,2014,6
1,3,-1120,-1472,270,2015,6
1,3,-1056,-1472,270,2015,6
1,3,-1056,-1408,270,2015,6
1,3,-1120,-1408,270,2015,6
1,3,-1008,-1936,270,3001,7
1,3,-704,-2128,180,3001,6
1,3,-768,-2240,180,9,7
1,3,-1088,-1984,225,9,6
1,3,-1296,-2128,270,9,4
1,3,-960,-2240,180,9,4
1,3,-544,-1632,225,3004,7
1,3,-640,-1728,225,3004,6
1,3,-704,-1792,225,3004,6
1,3,-896,-1840,180,3004,4
1,3,-704,-1920,270,3004,4
1,3,-448,-1600,270,2012,7
1,3,320,-2688,270,2013,7
1,3,256,-2752,270,2024,7
1,3,-128,-2432,270,2005,7
1,3,-64,-2368,270,2046,7
1,3,384,-2752,270,2012,7
1,3,384,-2624,270,2012,7
1,3,256,-2624,270,2019,7
1,3,192,-2688,270,2014,7
1,3,448,-2688,270,2014,7
1,3,320,-2816,270,2014,7
1,3,320,-2560,270,2014,7
1,3,256,-2688,270,2015,7
1,3,320,-2752,270,2015,7
1,3,384,-2688,270,2015,7
1,3,320,-2624,270,2015,7
1,3,384,-2368,270,2014,7
1,3,384,-2304,270,2014,7
1,3,320,-2112,270,2015,7
1,3,384,-2112,270,2015,7
1,3,384,-2176,270,2015,7
1,3,320,-2176,270,2015,7
1,3,-128,-2112,270,2015,7
1,3,-320,-2400,270,2014,7
1,3,-320,-2464,270,2014,7
1,3,-96,-2304,270,2035,7
1,3,-320,-2304,270,2035,7
1,3,-496,-2128,270,2035,7
1,3,-192,-2336,270,2011,7
1,3,-192,-2176,270,2011,7
1,3,-320,-2112,270,2011,7
1,3,-384,-2336,270,2011,7
1,3,160,-2240,180,3001,7
1,3,336,-1808,180,3001,7
1,3,336,-1408,180,3001,7
1,3,336,-1344,180,3001,6
1,3,336,-1760,180,3001,6
1,3,192,-1920,180,9,7
1,3,192,-1280,180,9,7
1,3,64,-1472,180,9,6
1,3,64,-1728,180,9,6
1,3,64,-1920,180,3004,6
1,3,64,-1280,180,3004,6
1,3,-128,-1376,180,3004,4
1,3,-128,-1824,180,3004,4
1,3,-256,-1792,180,9,4
1,3,-256,-1408,180,9,4
1,3,-256,-1344,180,9,4
1,3,-256,-1856,180,9,4
1,3,-160,-1600,180,9,4
1,3,256,-1600,180,3001,7
1,3,448,-1792,180,2012,7
1,3,384,-1312,180,2011,7
1,3,384,-1664,180,2008,7
1,3,448,-1472,180,2008,7
1,3,384,-1792,180,2007,7
1,3,336,-1536,180,2007,7
1,3,704,-1536,180,2014,7
1,3,704,-1728,180,2014,7
1,3,704,-1664,180,2014,7
1,3,768,-1600,180,2015,7
1,3,640,-1600,180,2015,7
1,3,256,-1728,180,2049,7
1,3,256,-1472,180,2048,7
1,3,-496,-368,270,2028,3
1,3,-1312,-2160,270,2018,7
1,3,-1760,-992,180,2012,7
1,3,384,-3200,90,3001,4
1,3,512,-3200,90,9,4
1,3,896,-2688,180,9,4
1,3,896,-2784,180,3001,4
1,3,800,-3008,135,9,4
1,3,736,-3072,135,9,4
1,3,-2144,-1824,270,3001,12
1,3,-2192,-1824,270,3001,12
1,3,-2176,-1872,270,3001,12
1,3,-2112,-1872,270,3001,12
1,3,-2160,-1952,270,3001,12
1,3,-1888,-2320,270,3001,12
1,3,-1888,-1792,270,3001,4
1,3,-1856,-1904,270,9,4
1,3,-1920,-1664,270,9,4
1,3,-2272,-2112,315,9,4
1,3,-2368,-2080,315,9,4
1,3,-2144,-2272,315,9,4
1,3,-2496,-1920,315,9,4
1,3,-2528,-1968,315,9,4
1,3,-2448,-1888,315,9,4
1,3,-1216,-624,180,3001,12
1,3,-1232,-896,180,3001,12
1,3,-1312,-672,180,9,12
1,3,-1312,-864,180,9,12
1,3,-1504,-2096,270,3001,12
1,3,-1472,-2976,270,3001,12
1,3,-1552,-2976,270,9,12
1,3,-1920,-2672,270,58,12
1,3,-160,-1632,270,2011,7
1,3,-2528,-2304,315,11,7
1,3,-1088,-1264,90,11,7
1,3,-2240,-1088,0,11,7
1,3,-2944,-1152,90,11,7
1,3,512,-1600,180,11,7
1,3,192,-2816,90,11,7
1,3,-1280,-2240,0,11,7
1,3,-2112,-2624,90,11,7
1,3,-2112,-2144,90,11,7
1,3,-1376,-3248,270,15,7
1,3,-1408,-3040,270,24,7
1,3,-1216,-2336,270,10,7
1,3,-2048,-2560,270,12,7
1,3,-2112,-2304,270,10,7
1,3,-2080,-1312,270,15,7
1,3,-3056,-1952,270,24,7
1,3,-2656,-1376,270,24,7
1,3,-2944,-1088,270,15,7
1,3,-1632,-1088,270,10,7
1,3,-960,-896,270,10,7
1,3,-480,-864,270,12,7
1,3,-320,-1600,270,15,7
1,3,512,-1696,270,15,7
1,3,384,-1472,270,24,7
1,3,-1088,-1216,270,2046,7
