episode,mission,x_position,y_position,direction,type,flags
1,7,-48,-400,90,3004,15
1,7,432,-400,90,3004,15
1,7,384,-400,90,3001,6
1,7,0,-400,90,3001,6
1,7,48,-400,90,3001,4
1,7,336,-400,90,3001,4
1,7,1088,-336,135,3001,7
1,7,1440,-352,225,3001,15
1,7,1248,-272,270,9,6
1,7,1376,-224,180,9,14
1,7,1376,-160,180,9,12
1,7,-256,320,0,2007,7
1,7,32,-928,0,2007,7
1,7,736,-1056,0,2049,7
1,7,640,-1056,0,2010,7
1,7,736,-992,0,2010,7
1,7,736,-928,0,2011,7
1,7,576,-1056,0,2011,7
1,7,480,-928,45,3004,7
1,7,96,-928,0,3004,6
1,7,256,-896,180,9,4
1,7,32,-736,0,3004,14
1,7,480,-736,180,3004,14
1,7,864,-832,0,2011,7
1,7,864,-1184,0,35,7
1,7,480,-992,0,2008,7
1,7,608,-1248,135,3001,15
1,7,320,-1024,180,3001,6
1,7,448,-640,0,3001,6
1,7,128,-640,180,9,4
1,7,816,-1184,135,9,12
1,7,528,-880,45,9,12
1,7,624,160,0,2011,7
1,7,736,256,0,2007,7
1,7,0,-192,45,3001,6
1,7,384,-192,135,3001,6
1,7,352,-96,180,9,12
1,7,32,-96,0,9,12
1,7,896,-192,45,3004,7
1,7,832,-240,45,3004,4
1,7,944,-144,45,3004,6
1,7,704,-704,0,9,14
1,7,832,-656,0,3004,12
1,7,832,-736,0,3004,12
1,7,-720,336,225,3001,7
1,7,-896,320,180,3001,6
1,7,-928,208,270,3001,14
1,7,-960,-224,0,2011,7
1,7,-1376,-64,0,2011,7
1,7,-832,-256,0,3001,7
1,7,-1152,-384,0,3001,6
1,7,-1088,-128,0,3004,4
1,7,-832,-448,0,3004,6
1,7,-768,-384,0,3004,6
1,7,-960,-576,0,3004,4
1,7,-832,-128,0,3004,4
1,7,-976,-528,0,2035,7
1,7,-736,-272,0,2035,7
1,7,-1104,-336,0,2035,7
1,7,-816,-560,0,2035,7
1,7,-1088,-64,0,2035,0
1,7,-1040,-400,0,2008,7
1,7,-752,-544,0,2008,7
1,7,-672,-992,0,3001,15
1,7,-656,-1040,0,3001,14
1,7,-640,-1088,0,3001,12
1,7,-128,-448,0,2012,6
1,7,1232,-144,0,2012,6
1,7,-592,-1040,0,2012,6
1,7,-912,-2496,45,3001,15
1,7,-912,-2544,45,3001,14
1,7,-912,-2592,45,3001,12
1,7,-368,-784,0,2012,3
1,7,-992,272,0,2012,3
1,7,-1744,176,315,3002,7
1,7,-1488,384,180,9,15
1,7,-1600,352,270,3004,6
1,7,-1552,416,180,3004,6
1,7,-1504,128,315,3002,12
1,7,-1440,-64,0,3002,12
1,7,-1424,336,0,2012,7
1,7,-896,-832,180,9,12
1,7,-1024,-1472,270,9,15
1,7,-832,-1472,270,9,14
1,7,-976,-1152,270,3004,14
1,7,-896,-1152,270,3004,14
1,7,-944,-1216,270,3004,12
1,7,-944,-1088,270,3002,4
1,7,-960,-1600,0,2048,7
1,7,-1200,-2752,90,9,15
1,7,-1440,-2784,90,9,14
1,7,-1424,-2544,0,9,14
1,7,-1248,-2368,0,3002,14
1,7,-1120,-2544,0,2048,7
1,7,-1088,-2384,0,2035,7
1,7,-976,-2448,0,2035,7
1,7,-1232,-2528,0,2035,7
1,7,-832,-2176,0,2035,7
1,7,-48,-592,0,2011,7
1,7,-1408,416,315,3001,14
1,7,368,-1168,0,2035,7
1,7,-16,-1488,270,2014,7
1,7,-112,-1488,270,2014,7
1,7,-64,-1488,270,2014,7
1,7,-64,-1536,270,2015,7
1,7,352,-1600,270,2015,7
1,7,448,-2048,270,2015,7
1,7,448,-2112,270,2015,7
1,7,-832,-2112,270,2015,7
1,7,-928,-2176,270,2015,7
1,7,-1088,-2176,270,2015,7
1,7,-912,-1728,270,2015,7
1,7,-960,-1680,270,2015,7
1,7,-1008,-1344,270,2015,7
1,7,-704,-1024,270,2015,7
1,7,-704,-1856,270,2015,7
1,7,-1344,-2752,270,2014,7
1,7,-1408,-2688,270,2014,7
1,7,-1408,-2624,270,2015,7
1,7,-1280,-2752,270,2015,7
1,7,-1024,-2560,270,2015,7
1,7,-912,-2320,270,2015,7
1,7,-1264,-2256,270,2015,7
1,7,-128,-2624,270,2015,7
1,7,384,-2560,270,2015,7
1,7,256,-2672,270,2015,7
1,7,768,-2368,270,2015,7
1,7,608,-2048,270,2015,7
1,7,64,-2112,270,2015,7
1,7,-768,-2688,270,2015,7
1,7,1536,-2336,270,2015,7
1,7,1248,-2352,270,2014,7
1,7,1216,-1808,270,2014,7
1,7,1280,-2048,270,2014,7
1,7,832,-1808,270,2014,7
1,7,832,-2032,270,2014,7
1,7,768,-1728,270,2015,7
1,7,432,-1520,270,2015,7
1,7,384,-928,270,2014,7
1,7,32,-864,270,2014,7
1,7,640,-928,270,2014,7
1,7,256,-848,270,2014,7
1,7,320,-448,270,2014,7
1,7,-304,-400,270,2014,7
1,7,816,-448,270,2014,7
1,7,1216,-624,270,2014,7
1,7,1392,-400,270,2014,7
1,7,1344,-752,270,2015,7
1,7,1440,-704,270,2015,7
1,7,1344,-144,270,2015,7
1,7,1344,-240,270,2015,7
1,7,960,-320,270,2015,7
1,7,592,32,270,2015,7
1,7,-320,384,270,2015,7
1,7,-80,48,270,2014,7
1,7,-80,-112,270,2014,7
1,7,-80,-64,270,2015,7
1,7,-80,0,270,2015,7
1,7,-960,-64,270,2015,7
1,7,-1088,-192,270,2014,7
1,7,-768,-320,270,2014,7
1,7,-960,320,270,2014,7
1,7,-960,256,270,2014,7
1,7,-864,256,270,2014,7
1,7,-1488,336,270,2014,7
1,7,-1488,432,270,2014,7
1,7,-1648,432,270,2014,7
1,7,-1360,176,270,2014,7
1,7,-1216,-64,270,2014,7
1,7,976,-640,270,2014,7
1,7,768,-704,270,2014,7
1,7,768,-1152,270,2015,7
1,7,576,-880,270,2015,7
1,7,880,-1024,270,2015,7
1,7,448,-1264,270,2015,7
1,7,368,-1456,270,2015,7
1,7,272,-1456,270,2015,7
1,7,192,-1168,270,2015,7
1,7,64,-1216,270,2015,7
1,7,352,-1792,270,2015,7
1,7,448,-2256,270,2015,7
1,7,112,-2480,270,2015,7
1,7,576,-960,225,2003,7
1,7,192,0,0,2018,7
1,7,-1152,-576,0,2018,7
1,7,-336,-1344,0,2019,7
1,7,-64,-1600,0,2046,7
1,7,160,-2240,0,8,7
1,7,256,288,270,2035,7
1,7,112,272,270,2035,7
1,7,-64,192,45,9,4
1,7,448,192,135,9,4
1,7,192,-192,90,58,7
1,7,1296,-752,90,3001,15
1,7,160,-448,0,2008,7
1,7,224,-448,0,2008,7
1,7,1792,-2496,90,9,12
1,7,1856,-2496,90,9,12
1,7,1744,-2496,90,9,12
1,7,1552,-2496,90,9,12
1,7,1488,-2496,90,9,12
1,7,1440,-2496,90,9,12
1,7,1664,-1920,180,9,12
1,7,1664,-1984,180,9,12
1,7,1024,-896,90,9,12
1,7,1088,-896,90,9,12
1,7,1024,-1152,180,9,12
1,7,1024,-1088,180,9,12
1,7,1408,-832,180,9,12
1,7,1408,-896,180,9,12
1,7,1248,-1120,180,2024,15
1,7,1472,-960,180,2012,23
1,7,1600,-1600,180,2012,23
1,7,1232,-1744,180,2012,23
1,7,944,-928,180,2012,23
1,7,944,-1248,180,2012,23
1,7,1408,-2192,180,2012,23
1,7,1248,-2416,180,2012,23
1,7,1632,-2560,180,2019,23
1,7,352,384,0,2028,7
1,7,32,384,0,2028,7
1,7,1280,-832,270,11,7
1,7,1888,-2272,180,11,7
1,7,352,-1888,315,11,7
1,7,-1440,-2656,0,11,7
1,7,-896,-64,90,11,7
1,7,-560,-96,270,11,7
1,7,-1728,384,0,11,7
1,7,1280,-144,270,11,7
1,7,544,-960,135,11,7
1,7,-512,-1520,0,11,7
