episode,mission,x_position,y_position,direction,type,flags
1,6,-448,992,180,2012,7
1,6,-512,1456,180,2011,7
1,6,384,1456,180,2048,7
1,6,-256,1728,270,3004,7
1,6,128,1728,270,3004,6
1,6,-64,1840,270,3004,6
1,6,-64,1792,270,9,6
1,6,-256,1472,270,3002,14
1,6,128,1472,270,9,14
1,6,0,1216,270,9,12
1,6,-128,1216,270,9,12
1,6,-608,1248,0,3001,15
1,6,-608,1312,0,3001,12
1,6,144,1792,0,2011,11
1,6,-192,2240,0,2012,11
1,6,128,2336,0,2011,15
1,6,-64,2240,270,3001,15
1,6,-256,2208,270,3001,14
1,6,128,2208,270,3001,14
1,6,-256,2336,225,2049,15
1,6,16,2336,225,35,15
1,6,-144,2336,225,35,15
1,6,112,1200,225,2028,15
1,6,-240,1200,225,2028,15
1,6,208,1808,0,2028,15
1,6,-336,1808,0,2028,15
1,6,-144,720,0,2028,15
1,6,16,720,0,2028,15
1,6,-432,64,0,2028,15
1,6,304,64,0,2028,15
1,6,-144,-432,0,2028,15
1,6,16,-432,0,2028,15
1,6,1088,-512,135,3001,15
1,6,992,-608,135,3001,14
1,6,1040,-560,135,3001,12
1,6,1344,-768,0,3001,14
1,6,992,-736,0,2018,15
1,6,2624,-2176,0,2012,15
1,6,-16,608,0,2012,15
1,6,-112,608,0,2012,11
1,6,96,2272,270,3001,12
1,6,-224,2272,270,3001,12
1,6,-768,1280,0,9,15
1,6,-960,1152,0,3004,15
1,6,-960,1408,0,3004,14
1,6,-832,1248,0,9,14
1,6,-832,1312,0,58,12
1,6,-896,1280,0,3002,12
1,6,-1536,1280,0,2012,15
1,6,-768,1120,0,2011,15
1,6,-768,1440,0,2007,15
1,6,-832,1440,0,2007,15
1,6,-896,1440,0,2007,15
1,6,-896,1120,0,2008,15
1,6,-1568,1280,0,2048,15
1,6,-768,1184,0,2035,15
1,6,-1664,1344,0,2035,15
1,6,-1600,992,0,2035,15
1,6,-1280,1232,0,2035,15
1,6,-832,1376,0,2035,15
1,6,-1472,1280,0,3001,15
1,6,-1536,1504,0,3001,14
1,6,-1600,928,0,3001,14
1,6,-1536,960,0,3001,12
1,6,-1392,1488,0,3001,12
1,6,-1408,960,0,3002,12
1,6,-1664,1504,0,3002,14
1,6,-2048,1088,0,3002,14
1,6,-2048,1536,0,3002,15
1,6,-2048,1472,0,9,14
1,6,-2048,1280,0,9,15
1,6,-2048,1152,0,9,12
1,6,-1920,1536,0,9,14
1,6,-1856,1280,0,2035,12
1,6,-1792,1568,0,2035,12
1,6,-2096,1680,0,2035,15
1,6,-1536,1120,180,9,12
1,6,-1488,1376,180,9,15
1,6,-2064,1040,180,2010,14
1,6,-1984,1376,180,2008,14
1,6,-1536,1200,180,2008,14
1,6,-1856,1040,180,2007,14
1,6,-1824,1184,180,2007,14
1,6,-1792,1040,180,2007,14
1,6,-1984,1248,180,2012,14
1,6,-1792,1344,180,2011,14
1,6,-1648,1584,180,2011,14
1,6,-1520,1152,180,2011,14
1,6,-1936,1584,180,48,15
1,6,-1968,1840,180,48,15
1,6,-2064,1840,180,48,15
1,6,-2016,1824,270,58,6
1,6,-2080,1792,270,58,7
1,6,-1952,1792,270,58,6
1,6,-1936,1696,270,2035,15
1,6,-2048,1984,270,2012,15
1,6,-1792,1504,270,2014,12
1,6,-1904,1360,270,2014,12
1,6,-1664,1152,270,2014,12
1,6,-1536,1376,270,2014,12
1,6,-1984,1088,270,2015,12
1,6,-1920,1152,270,2015,12
1,6,-1920,1472,270,2015,12
1,6,-1456,1520,270,2015,12
1,6,-1664,960,270,2015,12
1,6,-1344,1280,270,2015,12
1,6,-1408,1280,270,2015,12
1,6,-832,1120,270,2015,12
1,6,-960,1456,270,2015,12
1,6,-720,1152,270,2015,12
1,6,-2064,2048,270,2014,15
1,6,-1968,2048,270,2014,15
1,6,-2016,2048,270,2014,15
1,6,-960,1280,270,2018,12
1,6,1728,-928,315,3001,12
1,6,-1344,-1248,135,9,15
1,6,-1088,-1472,315,9,15
1,6,-176,544,270,3002,14
1,6,48,544,270,3002,12
1,6,-64,544,270,3002,12
1,6,-64,-576,270,3001,12
1,6,256,-768,180,9,6
1,6,592,-1232,135,9,12
1,6,704,-1152,135,9,14
1,6,768,-1152,135,2008,15
1,6,448,-1152,135,2011,15
1,6,624,-976,135,2014,15
1,6,592,-1008,135,2014,15
1,6,544,-1248,135,2014,15
1,6,864,-816,135,2025,7
1,6,848,-720,135,2014,15
1,6,-272,-1136,135,2014,15
1,6,144,-1136,135,2015,15
1,6,304,-1136,135,2015,15
1,6,-640,-992,135,2015,15
1,6,-928,-832,135,2015,15
1,6,-640,-1120,135,2015,15
1,6,-1504,-1536,135,2015,15
1,6,-1280,-1632,135,2015,15
1,6,-1088,-1776,135,2015,15
1,6,-1120,-1776,135,2015,15
1,6,1280,-1472,135,2015,15
1,6,1152,-1664,135,2015,15
1,6,1344,-1088,135,2015,15
1,6,1456,-1216,135,2015,15
1,6,720,-1712,135,2015,15
1,6,1088,-1952,135,2015,15
1,6,1376,-1952,135,2015,15
1,6,1232,-1952,135,2015,15
1,6,1728,-1728,135,2015,15
1,6,1184,-960,135,2015,15
1,6,1792,-1152,135,2015,15
1,6,1680,-1888,135,2015,15
1,6,1824,-1792,135,2015,15
1,6,1584,-928,135,2015,15
1,6,1440,-848,135,2015,15
1,6,2336,-2080,135,2015,15
1,6,2656,-2208,135,2015,15
1,6,2592,-2208,135,2015,15
1,6,3072,-1728,135,2015,15
1,6,2704,-1456,135,2015,15
1,6,2704,-1920,135,2015,15
1,6,3264,-1216,135,2015,15
1,6,2864,-688,135,2015,15
1,6,2448,-736,135,2015,15
1,6,2496,-784,135,2015,15
1,6,2256,-256,135,2015,15
1,6,2352,-448,135,2015,15
1,6,3264,-1536,135,2015,15
1,6,3296,-1536,135,2015,15
1,6,3328,-1536,135,2015,15
1,6,3360,-1536,135,2015,15
1,6,3344,-1504,135,2015,15
1,6,3344,-1568,135,2015,15
1,6,2816,-2240,135,2015,15
1,6,2416,-1344,135,2014,15
1,6,2528,-960,135,2014,15
1,6,2048,-1392,135,2014,15
1,6,2112,-576,135,2014,15
1,6,1488,-160,135,2014,15
1,6,1488,-256,135,2014,15
1,6,1664,-192,135,2014,15
1,6,448,-176,135,2014,15
1,6,-432,-320,135,2014,15
1,6,-320,144,135,2014,15
1,6,-448,176,135,2014,15
1,6,288,176,135,2014,15
1,6,224,-384,135,2014,15
1,6,144,16,135,2014,15
1,6,-800,-496,45,3001,15
1,6,-832,-448,45,3001,14
1,6,-880,-416,45,3001,12
1,6,-640,-320,45,2012,15
1,6,-672,-288,45,2012,15
1,6,-704,-256,45,2012,15
1,6,-672,-320,45,2049,15
1,6,-704,-288,45,2049,15
1,6,-736,-256,45,2049,15
1,6,-864,-384,45,2035,15
1,6,-768,-384,45,2014,15
1,6,-768,-464,45,2014,15
1,6,-784,-320,45,2014,15
1,6,-784,-432,45,2014,15
1,6,-832,-400,45,2018,15
1,6,-624,80,45,2011,15
1,6,-736,-448,45,2035,15
1,6,-832,-352,45,2035,15
1,6,1232,176,180,3001,7
1,6,1088,160,270,3001,7
1,6,1136,176,270,3001,6
1,6,1184,160,225,3001,4
1,6,1088,112,270,3001,4
1,6,736,1424,180,2012,7
1,6,736,1328,180,2012,7
1,6,272,1728,180,2013,7
1,6,688,1424,180,2049,7
1,6,688,1376,180,2048,7
1,6,608,1424,180,8,7
1,6,640,1344,180,2014,7
1,6,576,1344,180,2014,7
1,6,512,1344,180,2014,7
1,6,544,1376,180,2014,7
1,6,608,1376,180,2014,7
1,6,480,1376,180,2046,7
1,6,688,1328,180,2046,7
1,6,-2016,2096,270,58,12
1,6,976,-1616,90,2035,15
1,6,816,-1248,90,2035,15
1,6,1472,-1808,90,2035,15
1,6,1088,-1152,90,2035,15
1,6,1664,-608,270,58,7
1,6,1760,-608,270,58,6
1,6,1776,-672,270,58,6
1,6,1632,-672,270,9,6
1,6,1696,-672,270,9,6
1,6,1792,-736,270,9,4
1,6,1760,-800,270,9,4
1,6,1712,-736,270,3002,4
1,6,1632,-768,270,3001,6
1,6,1712,-608,270,2012,6
1,6,1616,-608,270,2012,6
1,6,1808,-640,270,2008,6
1,6,1632,-720,270,2008,6
1,6,1680,-784,270,2010,6
1,6,-2016,1760,270,58,6
1,6,-2080,1728,270,58,4
1,6,-1984,1696,270,58,4
1,6,-2144,1392,0,3001,7
1,6,-2144,1248,0,3001,7
1,6,-2192,1312,0,3001,6
1,6,-2144,1296,0,3001,6
1,6,-2192,1360,0,9,6
1,6,-2192,1264,0,9,4
1,6,-2144,1344,0,9,4
1,6,-2256,1216,0,3002,4
1,6,-2256,1280,0,3002,4
1,6,-2256,1408,0,3002,4
1,6,-2256,1344,0,3002,4
1,6,-1792,976,90,9,15
1,6,-1888,976,90,9,15
1,6,-1840,976,90,9,14
1,6,-1872,928,90,58,14
1,6,-1888,832,90,58,12
1,6,-1792,928,90,58,12
1,6,-2192,1232,90,2012,12
1,6,-1792,832,90,2012,12
1,6,-1840,880,90,2049,12
1,6,256,2256,270,9,12
1,6,320,2256,270,9,12
1,6,384,2224,270,9,12
1,6,448,2208,270,9,12
1,6,128,2144,270,9,12
1,6,192,2112,270,9,12
1,6,80,2112,270,9,12
1,6,512,1424,0,11,7
1,6,496,2272,270,11,7
1,6,-192,2336,270,11,7
1,6,-64,768,90,11,7
1,6,-736,-320,225,11,7
1,6,-1024,-1840,225,11,7
1,6,-1344,-1536,45,11,7
1,6,1664,-1664,135,11,7
1,6,2400,-2144,90,11,7
1,6,3328,-1344,135,11,7
1,6,1088,-560,135,11,7
